"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"1",1,"Todd Gurley II",FA,"RB1","1","6","1.4","0.8","0"
"2",1,"David Johnson",FA,"RB2","1","11","3.0","1.6","+1"
"3",1,"Ezekiel Elliott",FA,"RB3","1","10","3.1","1.5","+1"
"4",1,"Antonio Brown",FA,"WR1","2","12","4.8","1.4","+1"
"5",2,"Alvin Kamara",NO,"RB4","2","22","7.5","3.4","+2"
"6",2,"Saquon Barkley",NYG,"RB5","2","16","8.0","3.2","0"
"7",2,"DeAndre Hopkins",ARI,"WR2","3","17","8.1","2.7","+3"
"8",2,"Melvin Gordon III",FA,"RB6","1","18","9.5","3.1","+3"
"9",2,"Leonard Fournette",FA,"RB7","2","22","9.8","3.3","-1"
"10",2,"Odell Beckham Jr.",BAL,"WR3","4","22","10.0","3.0","+2"
"11",2,"Kareem Hunt",FA,"RB8","5","24","11.2","3.5","-2"
"12",3,"Julio Jones",FA,"WR4","6","22","11.9","2.8","+2"
"13",3,"Le'Veon Bell",FA,"RB9","1","135","14.2","19.9","-11"
"14",3,"Michael Thomas",NO,"WR5","7","34","14.4","3.2","+2"
"15",3,"Dalvin Cook",MIN,"RB10","7","29","15.7","4.3","-2"
"16",3,"Keenan Allen",LAC,"WR6","9","25","16.6","3.0","+3"
"17",3,"Davante Adams",LV,"WR7","10","35","17.4","3.2","+1"
"18",3,"A.J. Green",FA,"WR8","9","27","17.8","3.0","+4"
"19",3,"Christian McCaffrey",SF,"RB11","5","39","19.5","5.9","-4"
"20",3,"Devonta Freeman",FA,"RB12","12","34","19.7","4.3","-3"
"21",4,"Jordan Howard",FA,"RB13","10","34","21.2","4.6","-1"
"22",4,"Rob Gronkowski",FA,"TE1","15","35","23.1","3.4","-1"
"23",4,"Mike Evans",TB,"WR9","15","51","25.1","5.9","+2"
"24",4,"T.Y. Hilton",FA,"WR10","15","42","25.5","5.3","+6"
"25",4,"Joe Mixon",CIN,"RB14","11","56","25.9","7.2","-2"
"26",4,"Tyreek Hill",MIA,"WR11","12","61","29.5","7.7","+1"
"27",4,"Stefon Diggs",BUF,"WR12","16","48","29.6","7.2","+2"
"28",4,"Travis Kelce",KC,"TE2","19","55","30.6","7.1","0"
"29",5,"LeSean McCoy",FA,"RB15","11","63","31.7","8.9","-3"
"30",5,"Alex Collins",FA,"RB16","18","62","32.3","7.9","+1"
"31",5,"Adam Thielen",CAR,"WR13","20","63","33.7","8.4","+1"
"32",5,"Doug Baldwin",FA,"WR14","19","78","33.0","9.8","+6"
"33",5,"Amari Cooper",CLE,"WR15","19","94","35.8","9.2","+1"
"34",5,"Kenyan Drake",FA,"RB17","21","67","36.8","9.4","-1"
"35",5,"Lamar Miller",FA,"RB18","22","92","40.5","11.2","+10"
"36",5,"Larry Fitzgerald",FA,"WR16","22","89","38.3","8.7","+6"
"37",5,"Jay Ajayi",FA,"RB19","21","77","41.5","11.0","0"
"38",5,"Derrick Henry",TEN,"RB20","17","91","42.0","11.6","-3"
"39",5,"Zach Ertz",ARI,"TE3","24","74","42.1","10.6","0"
"40",5,"Royce Freeman",FA,"RB21","20","82","42.8","11.9","0"
"41",5,"Allen Robinson II",PIT,"WR17","25","96","44.5","11.0","+11"
"42",5,"Demaryius Thomas",FA,"WR18","28","90","45.0","10.5","+5"
"43",5,"JuJu Smith-Schuster",NE,"WR19","28","87","46.0","9.7","-2"
"44",6,"Marvin Jones Jr.",DET,"WR20","28","120","48.9","11.2","+9"
"45",6,"Brandin Cooks",DAL,"WR21","25","91","49.4","12.4","+1"
