"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Stafford","","32","0.305","0.584","0.584","59.4%","78.6","66.8","11.7","7.7"
"2","D.Carr","","31","0.275","0.521","0.521","48.4%","72.0","62.3","9.7","12.0"
"3","A.Rodgers","","31","0.253","0.387","0.387","61.3%","81.0","68.2","12.8","7.9"
"4","T.Brady","","44","0.242","0.346","0.346","56.8%","81.0","68.0","12.9","6.7"
"5","K.Murray","","45","0.207","0.297","0.297","46.7%","71.4","61.9","9.5","9.0"
"6","P.Mahomes","","57","0.182","0.293","0.280","57.9%","71.1","66.0","5.1","7.5"
"7","D.Prescott","","58","0.208","0.289","0.279","53.4%","73.5","63.4","10.1","8.9"
"8","K.Cousins","","50","0.198","0.270","0.270","52.0%","73.3","63.8","9.6","8.1"
"9","C.Wentz","","23","0.137","0.263","0.263","43.5%","61.1","62.2","-1.1","13.1"
"10","J.Burrow","","38","0.130","0.260","0.260","44.7%","67.9","70.0","-2.1","8.0"
"11","R.Tannehill","","32","0.146","0.233","0.233","53.1%","72.0","69.4","2.6","7.6"
"12","J.Allen","","61","0.213","0.246","0.224","52.5%","77.8","63.9","13.9","8.6"
"13","T.Tagovailoa","","50","0.157","0.210","0.205","54.0%","71.7","65.5","6.3","8.3"
"14","T.Lawrence","","47","0.092","0.206","0.200","51.1%","62.5","67.9","-5.4","7.4"
"15","J.Hurts","","42","0.006","0.060","0.060","38.1%","50.0","61.0","-11.0","11.1"
"16","T.Bridgewater","","59","0.108","0.022","0.010","49.2%","72.9","62.8","10.1","10.1"
"17","L.Jackson","","38","0.076","0.003","-0.022","52.6%","70.4","65.0","5.4","6.6"
"18","J.Fields","","39","0.036","-0.024","-0.024","46.2%","64.0","64.3","-0.3","10.6"
"19","B.Roethlisberger","","46","0.057","-0.099","-0.121","39.1%","74.4","68.5","5.8","7.0"
"20","S.Darnold","","53","-0.087","-0.113","-0.153","37.7%","43.6","63.9","-20.3","10.7"
"21","T.Heinicke","","40","-0.013","-0.147","-0.155","37.5%","61.5","68.3","-6.8","7.1"
"22","M.Jones","","25","0.076","-0.025","-0.185","48.0%","71.4","64.5","6.9","8.2"
"23","D.Mills","","48","0.014","-0.177","-0.197","47.9%","69.0","71.0","-2.0","6.8"
"24","J.Goff","","44","0.011","-0.210","-0.210","36.4%","71.8","74.6","-2.8","6.4"
"25","G.Smith","","36","0.030","-0.225","-0.234","41.7%","74.2","73.7","0.5","3.2"
"26","B.Mayfield","","37","0.030","-0.223","-0.242","32.4%","67.9","67.1","0.7","8.3"
"27","D.Jones","","59","-0.025","-0.256","-0.288","40.7%","60.4","70.0","-9.6","6.3"
"28","J.Herbert","","46","-0.038","-0.289","-0.289","37.0%","56.4","68.8","-12.4","6.5"
