"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","K.Cousins","","39","0.285","0.644","0.644","59.0%","70.6","65.6","5.0","11.4"
"2","T.Heinicke","","30","0.378","0.620","0.620","56.7%","80.0","56.8","23.2","12.0"
"3","A.Rodgers","","41","0.276","0.576","0.576","53.7%","74.2","67.2","7.0","8.5"
"4","J.Garoppolo","","29","0.302","0.489","0.489","69.0%","80.0","63.7","16.3","6.8"
"5","J.Herbert","","53","0.193","0.459","0.441","60.4%","73.2","75.0","-1.9","5.3"
"6","C.McCoy","","52","0.239","0.421","0.421","61.5%","79.5","71.1","8.5","4.6"
"7","T.Tagovailoa","","40","0.258","0.412","0.412","60.0%","81.8","69.4","12.4","5.3"
"8","C.Wentz","","25","0.095","0.345","0.345","48.0%","55.0","68.7","-13.7","6.2"
"9","A.Dalton","","24","0.068","0.288","0.288","29.2%","47.8","63.1","-15.3","11.3"
"10","J.Burrow","","39","0.157","0.273","0.227","59.0%","71.4","69.5","1.9","7.5"
"11","T.Taylor","","31","0.069","0.198","0.198","48.4%","60.9","69.8","-8.9","4.0"
"12","T.Brady","","50","0.105","0.180","0.146","56.0%","66.7","67.8","-1.1","7.5"
"13","T.Lawrence","","32","0.090","0.141","0.141","53.1%","66.7","67.9","-1.2","7.5"
"14","J.Hurts","","44","0.062","0.131","0.131","38.6%","56.5","62.0","-5.5","8.5"
"15","B.Roethlisberger","","51","0.064","0.115","0.115","49.0%","63.6","67.8","-4.2","7.4"
"16","C.Newton","","36","0.129","0.102","0.102","47.2%","77.8","69.2","8.5","5.6"
"17","J.Flacco","","43","0.084","0.068","0.026","51.2%","68.6","65.8","2.8","7.7"
"18","M.Jones","","35","0.130","0.051","-0.003","57.1%","84.6","72.4","12.2","6.2"
"19","J.Allen","","39","0.016","-0.034","-0.034","53.8%","61.8","65.1","-3.4","7.5"
"20","T.Huntley","","54","0.028","-0.057","-0.057","40.7%","72.2","72.7","-0.4","5.3"
"21","B.Mayfield","","38","-0.035","-0.075","-0.075","39.5%","53.6","64.8","-11.3","8.9"
"22","T.Siemian","","43","0.015","-0.016","-0.105","41.9%","61.1","65.7","-4.5","7.3"
"23","R.Tannehill","","56","0.049","-0.078","-0.164","53.6%","68.6","64.7","3.9","8.2"
"24","R.Wilson","","32","-0.005","-0.208","-0.208","34.4%","56.0","61.6","-5.6","10.9"
"25","P.Mahomes","","46","0.015","-0.189","-0.222","43.5%","69.7","71.6","-1.9","5.2"
"26","J.Fields","","18","-0.065","-0.236","-0.253","38.9%","40.0","56.8","-16.8","14.5"
"27","D.Prescott","","50","0.039","-0.290","-0.290","36.0%","66.7","64.9","1.7","7.9"
"28","D.Carr","","29","0.044","-0.210","-0.307","51.7%","76.0","72.7","3.3","8.4"
"29","M.Ryan","","34","0.017","-0.296","-0.309","44.1%","67.9","70.2","-2.4","6.3"
"30","D.Jones","","46","0.026","-0.406","-0.418","37.0%","63.9","65.6","-1.7","5.9"
"31","T.Boyle","","25","0.001","-0.504","-0.504","28.0%","65.2","72.5","-7.2","4.6"
