"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Jones","","33","0.292","0.575","0.575","69.7%","75.9","65.9","10.0","8.1"
"2","R.Wilson","","35","0.258","0.542","0.542","68.6%","71.4","66.0","5.4","7.3"
"3","J.Burrow","","53","0.298","0.536","0.536","50.9%","78.9","66.0","13.0","6.9"
"4","J.Herbert","","34","0.226","0.489","0.489","64.7%","73.3","70.8","2.5","6.0"
"5","T.Brady","","51","0.252","0.435","0.435","54.9%","69.4","59.4","10.0","10.3"
"6","J.Hurts","","33","0.216","0.375","0.375","57.6%","68.0","61.3","6.7","10.4"
"7","P.Mahomes","","40","0.238","0.350","0.350","55.0%","76.5","64.3","12.1","8.7"
"8","A.Rodgers","","41","0.192","0.276","0.276","63.4%","76.3","68.2","8.1","6.2"
"9","K.Murray","","49","0.184","0.271","0.271","53.1%","72.2","65.3","7.0","8.3"
"10","T.Boyle","","40","0.118","0.279","0.238","52.5%","61.1","66.6","-5.5","6.9"
"11","R.Tannehill","","25","0.164","0.221","0.221","52.0%","72.2","65.5","6.8","7.4"
"12","T.Lance","","34","0.172","0.216","0.216","44.1%","69.6","61.0","8.5","11.6"
"13","M.Stafford","","36","0.174","0.292","0.194","55.6%","74.3","70.4","3.9","7.1"
"14","D.Carr","","33","0.168","0.184","0.171","48.5%","77.4","67.4","10.0","8.8"
"15","Z.Wilson","","37","0.076","0.154","0.154","48.6%","63.3","68.0","-4.6","7.0"
"16","D.Lock","","32","0.113","0.144","0.144","59.4%","72.0","69.3","2.7","8.5"
"17","D.Prescott","","49","0.052","0.144","0.144","53.1%","64.9","73.1","-8.3","4.5"
"18","J.Allen","","42","0.014","0.128","0.116","52.4%","45.8","59.9","-14.0","9.6"
"19","T.Huntley","","42","0.065","0.046","0.046","45.2%","69.0","68.3","0.7","9.3"
"20","T.Heinicke","","42","0.067","-0.069","-0.069","52.4%","79.4","72.4","7.0","4.8"
"21","C.Wentz","","34","0.016","-0.084","-0.084","44.1%","66.7","68.6","-2.0","6.9"
"22","A.Dalton","","40","-0.025","-0.084","-0.084","35.0%","56.3","65.6","-9.4","8.1"
"23","B.Mayfield","","52","-0.086","-0.195","-0.195","32.7%","44.4","64.6","-20.2","7.2"
"24","S.Mannion","","42","-0.004","-0.210","-0.210","35.7%","64.7","70.1","-5.4","6.3"
"25","D.Mills","","41","0.034","-0.234","-0.234","36.6%","70.0","68.8","1.2","5.8"
"26","M.Ryan","","33","0.027","-0.262","-0.286","45.5%","65.0","65.4","-0.4","8.7"
"27","B.Roethlisberger","","50","-0.056","-0.324","-0.324","26.0%","52.2","68.1","-15.9","6.2"
"28","T.Lawrence","","31","0.005","-0.271","-0.336","38.7%","65.4","69.7","-4.3","6.5"
"29","S.Darnold","","37","0.008","-0.370","-0.379","37.8%","70.8","75.6","-4.7","3.7"
"30","T.Tagovailoa","","45","-0.065","-0.405","-0.421","26.7%","48.6","66.9","-18.3","9.5"
"31","M.Glennon","","17","-0.068","-1.547","-1.847","23.5%","36.4","65.5","-29.2","5.0"
