"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Stafford","","33","0.228","0.589","0.589","60.6%","65.6","68.1","-2.5","6.8"
"2","J.Garoppolo","","30","0.213","0.582","0.582","50.0%","63.0","67.7","-4.7","9.2"
"3","J.Hurts","","22","0.203","0.489","0.489","63.6%","64.3","65.9","-1.6","10.6"
"4","G.Smith","","33","0.308","0.327","0.327","60.6%","90.9","64.9","26.0","8.2"
"5","J.Fields","","44","0.189","0.321","0.321","52.3%","70.4","65.6","4.8","10.2"
"6","R.Tannehill","","41","0.177","0.323","0.277","56.1%","71.9","69.3","2.5","7.0"
"7","S.Darnold","","32","0.059","0.247","0.247","53.1%","56.5","70.8","-14.2","5.3"
"8","J.Allen","","54","0.142","0.235","0.235","50.0%","72.5","70.7","1.8","6.1"
"9","M.White","","52","0.212","0.311","0.194","67.3%","82.2","72.7","9.5","3.7"
"10","B.Roethlisberger","","37","0.103","0.189","0.189","37.8%","64.7","66.8","-2.1","5.8"
"11","B.Mayfield","","37","0.082","0.144","0.144","54.1%","64.5","67.4","-2.9","7.5"
"12","T.Bridgewater","","32","0.120","0.126","0.126","43.8%","76.0","70.8","5.2","7.0"
"13","K.Murray","","44","0.081","0.082","0.082","59.1%","71.0","69.7","1.3","9.1"
"14","M.Jones","","39","0.009","0.069","0.069","46.2%","52.9","63.9","-11.0","9.6"
"15","A.Rodgers","","40","0.021","0.058","0.057","47.5%","62.9","71.0","-8.1","3.3"
"16","P.Mahomes","","55","0.061","0.056","0.053","50.9%","67.4","68.2","-0.8","7.2"
"17","T.Siemian","","34","0.040","0.050","0.050","41.2%","64.0","68.1","-4.1","6.8"
"18","C.Rush","","49","0.036","0.060","0.035","44.9%","60.0","65.6","-5.6","9.9"
"19","T.Brady","","45","0.091","0.121","0.006","51.1%","70.0","69.6","0.4","8.5"
"20","T.Tagovailoa","","48","-0.004","0.001","0.001","39.6%","58.3","67.3","-8.9","7.3"
"21","J.Burrow","","38","0.070","0.032","-0.001","47.4%","63.6","61.1","2.6","6.6"
"22","T.Heinicke","","47","0.019","-0.009","-0.009","40.4%","64.9","69.0","-4.2","6.5"
"23","C.Wentz","","61","-0.009","-0.005","-0.060","50.8%","56.3","65.7","-9.5","10.5"
"24","D.Jones","","42","0.022","-0.054","-0.061","40.5%","68.8","70.3","-1.6","3.7"
"25","T.Lawrence","","58","-0.011","-0.114","-0.114","48.3%","61.5","67.9","-6.4","5.2"
"26","K.Cousins","","42","0.009","-0.157","-0.157","35.7%","71.9","74.6","-2.7","4.5"
"27","D.Mills","","44","0.070","-0.147","-0.163","45.5%","80.6","72.2","8.4","6.7"
"28","M.Ryan","","35","0.053","-0.174","-0.178","45.7%","74.1","68.8","5.2","7.2"
"29","J.Herbert","","40","-0.059","-0.154","-0.217","35.0%","52.9","68.1","-15.1","9.1"
"30","J.Goff","","42","0.073","-0.279","-0.279","40.5%","78.1","70.3","7.9","5.9"
