"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","G.Minshew II","","32","0.365","0.612","0.612","62.5%","90.9","69.7","21.2","6.1"
"2","K.Murray","","28","0.231","0.524","0.524","57.1%","73.3","71.7","1.6","3.9"
"3","M.Stafford","","42","0.183","0.352","0.352","54.8%","70.3","68.3","1.9","9.5"
"4","T.Brady","","52","0.194","0.370","0.322","51.9%","74.5","71.6","2.9","6.4"
"5","T.Heinicke","","38","0.201","0.311","0.311","57.9%","76.7","69.2","7.5","6.7"
"6","B.Roethlisberger","","33","0.172","0.276","0.276","48.5%","70.0","65.6","4.4","8.3"
"7","J.Herbert","","42","0.210","0.228","0.228","50.0%","74.3","59.7","14.6","10.7"
"8","L.Jackson","","53","0.089","0.208","0.201","47.2%","62.2","68.1","-5.9","6.6"
"9","K.Cousins","","44","0.142","0.163","0.136","52.3%","75.0","68.1","6.9","8.4"
"10","C.Wentz","","26","0.124","0.135","0.135","53.8%","72.7","67.3","5.4","7.0"
"11","J.Garoppolo","","33","0.089","0.154","0.105","48.5%","66.7","69.0","-2.3","7.3"
"12","Z.Wilson","","42","0.058","0.088","0.088","47.6%","63.9","67.3","-3.4","8.8"
"13","T.Tagovailoa","","45","0.100","0.086","0.086","55.6%","73.2","68.8","4.3","6.8"
"14","D.Carr","","44","0.110","0.086","0.086","52.3%","77.8","71.6","6.2","8.3"
"15","J.Goff","","45","0.036","0.029","0.029","53.3%","65.8","69.2","-3.4","8.5"
"16","R.Wilson","","45","0.122","-0.002","-0.002","46.7%","81.1","66.9","14.2","7.0"
"17","M.Ryan","","52","0.063","-0.028","-0.028","48.1%","75.0","70.2","4.8","6.3"
"18","T.Lawrence","","37","-0.077","-0.051","-0.051","40.5%","57.1","76.8","-19.7","4.2"
"19","P.Mahomes","","35","-0.069","-0.144","-0.146","37.1%","55.6","72.5","-17.0","5.6"
"20","J.Burrow","","50","0.029","-0.129","-0.151","38.0%","63.2","62.3","0.8","9.9"
"21","T.Bridgewater","","49","-0.026","-0.100","-0.195","46.9%","61.1","70.3","-9.2","7.0"
"22","J.Allen","","39","-0.022","-0.204","-0.229","46.2%","50.0","58.7","-8.7","10.4"
"23","D.Prescott","","46","0.012","-0.229","-0.229","37.0%","65.0","67.6","-2.6","8.4"
"24","M.Glennon","","46","0.005","-0.260","-0.260","30.4%","60.5","64.9","-4.3","7.4"
"25","A.Dalton","","50","-0.007","-0.138","-0.285","40.0%","65.0","70.6","-5.6","5.6"
"26","T.Taylor","","20","-0.130","-0.482","-0.541","30.0%","38.5","69.2","-30.7","5.2"
"27","D.Mills","","18","-0.091","-0.674","-0.674","27.8%","46.2","71.6","-25.4","4.7"
