"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Carr","","49","0.195","0.473","0.473","44.9%","63.2","65.4","-2.2","9.8"
"2","T.Bridgewater","","20","0.174","0.438","0.438","50.0%","64.7","69.0","-4.3","5.4"
"3","M.Jones","","37","0.227","0.381","0.381","51.4%","71.9","63.5","8.3","7.4"
"4","J.Allen","","42","0.262","0.363","0.363","66.7%","88.5","72.8","15.6","6.8"
"5","A.Dalton","","44","0.118","0.231","0.231","47.7%","64.9","67.2","-2.3","9.1"
"6","A.Rodgers","","49","0.120","0.202","0.202","44.9%","63.6","63.6","0.0","9.6"
"7","R.Wilson","","36","0.119","0.187","0.187","44.4%","64.5","63.6","0.9","9.0"
"8","T.Heinicke","","41","0.153","0.185","0.185","61.0%","79.4","72.1","7.3","5.3"
"9","M.Ryan","","33","0.097","0.171","0.171","51.5%","67.9","69.8","-1.9","4.0"
"10","D.Prescott","","52","0.093","0.161","0.161","48.1%","68.1","70.0","-1.9","7.5"
"11","T.Tagovailoa","","36","0.171","0.138","0.138","50.0%","87.1","73.3","13.8","3.7"
"12","J.Burrow","","29","0.205","0.133","0.133","58.6%","87.0","66.7","20.3","7.7"
"13","D.Jones","","41","0.074","0.128","0.128","51.2%","65.5","68.6","-3.1","4.7"
"14","T.Brady","","41","0.088","0.100","0.100","58.5%","73.5","72.3","1.3","5.9"
"15","J.Garoppolo","","30","0.076","0.088","0.088","46.7%","65.4","65.5","-0.1","8.7"
"16","C.Wentz","","52","0.059","0.117","0.074","48.1%","62.8","67.8","-5.0","9.6"
"17","K.Cousins","","35","0.073","0.109","0.042","42.9%","64.5","66.6","-2.1","7.1"
"18","B.Mayfield","","43","-0.004","0.035","0.027","39.5%","52.9","64.1","-11.1","9.6"
"19","J.Goff","","27","0.120","0.038","0.015","44.4%","84.0","72.8","11.2","6.5"
"20","T.Lawrence","","48","0.014","0.009","0.009","43.8%","55.0","61.2","-6.2","9.9"
"21","J.Herbert","","57","0.051","0.071","-0.032","49.1%","63.6","67.1","-3.4","6.5"
"22","M.Stafford","","40","0.002","0.011","-0.084","42.5%","55.3","63.8","-8.5","10.7"
"23","T.Siemian","","33","-0.021","-0.083","-0.099","42.4%","63.0","71.6","-8.7","6.3"
"24","L.Jackson","","50","-0.004","-0.163","-0.163","44.0%","62.5","67.7","-5.2","8.7"
"25","Z.Wilson","","31","-0.048","-0.209","-0.209","38.7%","60.9","74.4","-13.5","4.2"
"26","R.Tannehill","","27","-0.046","-0.219","-0.219","40.7%","52.4","65.6","-13.2","6.1"
"27","T.Taylor","","35","0.015","-0.184","-0.291","34.3%","65.4","67.3","-1.9","8.4"
"28","B.Roethlisberger","","47","-0.004","-0.197","-0.332","38.3%","61.5","66.9","-5.4","7.7"
"29","J.Hurts","","41","-0.046","-0.343","-0.343","36.6%","48.3","62.6","-14.3","10.1"
"30","C.Newton","","26","-0.195","-0.477","-0.477","23.1%","23.8","66.3","-42.5","7.5"
