"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Bridgewater","","32","0.289","0.510","0.510","62.5%","79.2","66.4","12.7","7.9"
"2","K.Cousins","","41","0.249","0.495","0.495","65.9%","78.9","72.6","6.4","5.0"
"3","M.Stafford","","41","0.209","0.460","0.460","51.2%","71.1","70.1","1.0","9.4"
"4","J.Herbert","","46","0.236","0.415","0.415","56.5%","74.3","66.1","8.2","6.3"
"5","S.Darnold","","45","0.184","0.396","0.396","55.6%","69.7","70.0","-0.3","8.2"
"6","J.Allen","","48","0.260","0.390","0.390","56.3%","76.2","62.3","13.9","9.6"
"7","R.Tannehill","","33","0.192","0.398","0.384","60.6%","69.2","68.1","1.2","6.5"
"8","A.Rodgers","","36","0.267","0.379","0.379","52.8%","74.2","58.5","15.7","11.4"
"9","J.Burrow","","23","0.237","0.345","0.345","52.2%","77.8","65.7","12.1","8.9"
"10","K.Murray","","43","0.216","0.253","0.253","53.5%","82.4","68.4","14.0","7.7"
"11","P.Mahomes","","53","0.143","0.247","0.247","56.6%","67.5","66.3","1.2","8.3"
"12","M.Ryan","","42","0.143","0.202","0.202","47.6%","75.0","70.8","4.2","4.1"
"13","T.Brady","","63","0.138","0.195","0.195","52.4%","75.9","72.1","3.8","7.1"
"14","J.Winston","","27","0.123","0.167","0.167","48.1%","65.0","62.0","3.0","10.3"
"15","D.Jones","","48","0.105","0.159","0.159","54.2%","68.6","68.3","0.3","6.8"
"16","L.Jackson","","42","0.129","0.148","0.148","40.5%","59.3","53.8","5.5","18.9"
"17","J.Garoppolo","","48","0.095","0.167","0.145","50.0%","65.8","67.9","-2.1","6.8"
"18","J.Goff","","35","0.120","0.132","0.132","48.6%","78.6","73.7","4.9","4.6"
"19","D.Carr","","47","0.136","0.270","0.116","46.8%","65.0","66.8","-1.8","10.1"
"20","D.Prescott","","39","0.191","0.147","0.090","59.0%","84.0","67.2","16.8","9.5"
"21","B.Mayfield","","40","0.060","0.034","0.032","50.0%","65.5","65.0","0.6","10.4"
"22","J.Brissett","","61","0.031","0.019","0.019","42.6%","68.1","71.8","-3.7","7.8"
"23","R.Wilson","","38","0.122","0.015","0.015","50.0%","82.1","69.1","13.1","8.4"
"24","T.Heinicke","","35","0.020","0.028","-0.015","40.0%","58.3","64.7","-6.3","6.9"
"25","D.Mills","","35","0.061","-0.074","-0.074","48.6%","76.0","69.9","6.1","7.6"
"26","B.Roethlisberger","","67","-0.003","-0.080","-0.096","40.3%","65.5","70.9","-5.4","5.4"
"27","C.Wentz","","43","-0.018","-0.130","-0.130","37.2%","55.9","63.6","-7.7","6.3"
"28","M.Jones","","60","0.018","-0.139","-0.226","41.7%","58.8","59.8","-1.0","12.4"
"29","J.Hurts","","55","0.005","-0.204","-0.290","36.4%","65.8","69.6","-3.8","6.7"
"30","T.Lawrence","","44","0.047","-0.290","-0.366","47.7%","68.8","65.7","3.1","8.9"
"31","J.Fields","","35","-0.174","-0.508","-0.508","22.9%","30.0","69.0","-39.0","5.3"
"32","Z.Wilson","","42","-0.006","-0.539","-0.578","35.7%","57.6","66.4","-8.9","8.2"
