"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Herbert","","43","0.330","0.576","0.576","60.5%","86.5","69.7","16.8","5.8"
"2","B.Mayfield","","24","0.301","0.520","0.520","45.8%","73.7","59.2","14.4","11.2"
"3","C.Wentz","","34","0.261","0.513","0.513","67.6%","75.9","68.3","7.6","8.1"
"4","C.McCoy","","36","0.284","0.497","0.497","58.3%","88.0","75.4","12.6","3.5"
"5","M.Ryan","","37","0.293","0.487","0.487","59.5%","76.7","61.9","14.8","8.7"
"6","J.Hurts","","28","0.252","0.443","0.443","57.1%","68.8","59.2","9.6","12.9"
"7","J.Johnson","","47","0.163","0.376","0.359","53.2%","65.9","68.8","-3.0","8.1"
"8","K.Cousins","","31","0.158","0.344","0.344","45.2%","60.7","62.9","-2.2","8.1"
"9","T.Bridgewater","","35","0.206","0.329","0.329","42.9%","79.2","71.8","7.4","7.9"
"10","B.Roethlisberger","","40","0.180","0.224","0.224","45.0%","77.8","68.4","9.4","5.4"
"11","J.Garoppolo","","49","0.118","0.127","0.127","51.0%","71.8","67.0","4.8","8.9"
"12","L.Jackson","","70","0.092","0.133","0.117","51.4%","65.9","66.1","-0.2","7.9"
"13","R.Tannehill","","34","0.079","0.087","0.087","50.0%","73.1","72.7","0.4","3.7"
"14","D.Jones","","27","0.150","0.096","0.049","48.1%","83.3","70.5","12.8","5.2"
"15","J.Fields","","44","0.096","0.048","0.042","43.2%","58.6","52.5","6.2","15.2"
"16","J.Brissett","","50","0.050","-0.010","-0.012","50.0%","65.0","63.5","1.5","9.5"
"17","J.Love","","42","0.016","-0.032","-0.032","38.1%","59.4","63.0","-3.6","8.5"
"18","T.Siemian","","45","0.026","0.030","-0.056","48.9%","62.5","67.8","-5.3","7.5"
"19","T.Lawrence","","31","-0.009","-0.064","-0.064","38.7%","60.0","66.9","-6.9","6.8"
"20","M.Jones","","24","0.025","-0.048","-0.123","41.7%","66.7","68.0","-1.3","5.6"
"21","D.Carr","","50","0.009","-0.086","-0.138","54.0%","65.2","68.4","-3.2","5.8"
"22","P.Mahomes","","40","-0.038","-0.161","-0.161","40.0%","55.6","66.9","-11.4","9.2"
"23","J.Allen","","58","0.022","-0.169","-0.180","41.4%","68.9","69.3","-0.4","6.4"
"24","D.Prescott","","46","-0.048","-0.205","-0.205","34.8%","48.7","62.0","-13.3","11.5"
"25","J.Burrow","","50","0.076","-0.112","-0.290","50.0%","71.8","62.5","9.3","9.4"
"26","M.Stafford","","58","-0.014","-0.207","-0.292","43.1%","66.0","73.1","-7.2","5.2"
"27","T.Taylor","","51","0.012","-0.297","-0.314","37.3%","61.5","64.9","-3.4","7.4"
"28","S.Darnold","","38","-0.040","-0.495","-0.696","26.3%","55.2","69.7","-14.5","5.5"
