"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Garoppolo","","18","0.470","0.907","0.907","66.7%","87.5","62.8","24.7","5.4"
"2","R.Tannehill","","30","0.339","0.758","0.758","73.3%","75.0","66.3","8.7","8.0"
"3","J.Allen","","40","0.319","0.737","0.737","60.0%","68.6","62.3","6.3","10.3"
"4","J.Goff","","34","0.343","0.632","0.632","61.8%","76.9","60.7","16.2","8.7"
"5","B.Mayfield","","24","0.294","0.533","0.525","58.3%","76.2","63.8","12.4","9.7"
"6","M.Ryan","","43","0.219","0.411","0.411","48.8%","68.6","63.2","5.4","9.5"
"7","C.Newton","","56","0.201","0.413","0.409","60.7%","69.8","67.8","1.9","8.0"
"8","D.Prescott","","53","0.213","0.408","0.398","64.2%","73.9","69.6","4.3","8.1"
"9","A.Rodgers","","39","0.166","0.389","0.389","51.3%","60.0","63.2","-3.2","9.2"
"10","R.Wilson","","37","0.306","0.485","0.355","67.6%","84.0","66.9","17.1","8.8"
"11","D.Carr","","48","0.208","0.316","0.298","58.3%","82.4","73.8","8.5","7.0"
"12","G.Minshew II","","51","0.192","0.314","0.270","60.8%","68.2","62.5","5.7","8.5"
"13","P.Rivers","","31","0.155","0.185","0.185","51.6%","76.0","68.4","7.6","8.8"
"14","J.Burrow","","74","0.112","0.190","0.177","50.0%","62.7","63.3","-0.6","7.9"
"15","J.Herbert","","42","0.119","0.132","0.132","54.8%","73.3","68.6","4.8","9.1"
"16","L.Jackson","","41","0.153","0.129","0.129","43.9%","78.3","67.1","11.2","7.2"
"17","R.Fitzpatrick","","53","0.094","0.125","0.125","49.1%","67.4","66.8","0.6","6.8"
"18","K.Murray","","52","0.130","0.121","0.121","44.2%","76.5","69.0","7.5","9.4"
"19","P.Mahomes","","60","0.037","0.120","0.120","46.7%","60.0","69.3","-9.3","7.4"
"20","D.Brees","","39","0.053","0.084","0.084","46.2%","70.3","74.2","-3.9","5.1"
"21","M.Trubisky","","36","0.058","0.067","0.051","47.2%","64.3","66.2","-1.9","8.5"
"22","S.Darnold","","37","0.034","0.040","0.040","43.2%","65.6","70.2","-4.5","4.5"
"23","J.Driskel","","46","0.044","0.036","0.019","43.5%","54.5","57.0","-2.5","12.6"
"24","T.Brady","","39","0.076","0.112","0.016","43.6%","65.7","67.3","-1.6","6.7"
"25","D.Watson","","46","0.080","-0.002","-0.005","50.0%","73.5","67.0","6.5","8.0"
"26","B.Roethlisberger","","43","0.041","-0.012","-0.012","44.2%","70.7","70.7","0.1","5.7"
"27","T.Bridgewater","","49","0.112","-0.019","-0.052","55.1%","82.5","69.2","13.3","7.3"
"28","D.Haskins","","41","-0.033","-0.072","-0.107","46.3%","57.6","68.6","-11.0","8.6"
"29","M.Stafford","","38","0.024","-0.076","-0.133","47.4%","66.7","67.3","-0.6","8.6"
"30","C.Wentz","","46","-0.012","-0.135","-0.152","43.5%","63.4","70.0","-6.6","6.2"
"31","D.Jones","","48","0.019","-0.155","-0.158","54.2%","69.4","70.3","-0.9","6.8"
"32","K.Cousins","","32","-0.062","-0.263","-0.282","31.3%","47.8","64.3","-16.5","11.5"
