"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Mahomes","","59","0.298","0.443","0.422","52.5%","82.2","64.2","18.0","10.1"
"2","D.Watson","","35","0.279","0.509","0.509","57.1%","73.9","62.9","11.0","12.3"
"3","A.Rodgers","","33","0.253","0.524","0.524","54.5%","72.4","66.9","5.5","8.4"
"4","B.Mayfield","","33","0.228","0.409","0.409","51.5%","70.4","63.3","7.1","7.7"
"5","R.Tannehill","","28","0.186","0.541","0.541","53.6%","65.0","72.5","-7.5","6.4"
"6","K.Cousins","","49","0.184","0.200","0.138","55.1%","79.1","67.2","11.8","8.2"
"7","D.Jones","","33","0.134","0.400","0.400","54.5%","59.3","68.8","-9.5","9.0"
"8","T.Brady","","45","0.125","0.192","0.166","55.6%","65.9","64.1","1.7","9.6"
"9","M.Glennon","","38","0.121","0.232","0.232","52.6%","60.6","62.6","-2.0","10.8"
"10","J.Allen","","38","0.111","0.048","0.035","44.7%","78.3","69.3","9.0","4.2"
"11","R.Fitzpatrick","","47","0.102","0.244","0.244","53.2%","61.5","67.7","-6.2","7.1"
"12","R.Wilson","","40","0.090","-0.015","-0.015","47.5%","73.3","64.2","9.1","8.0"
"13","K.Murray","","44","0.079","0.074","0.072","47.7%","67.6","66.2","1.4","6.7"
"14","A.Smith","","32","0.075","-0.061","-0.154","53.1%","82.6","74.4","8.2","3.8"
"15","P.Rivers","","48","0.069","0.223","0.223","50.0%","60.0","70.7","-10.7","7.2"
"16","M.Stafford","","51","0.063","0.089","0.007","52.9%","68.3","70.9","-2.6","7.7"
"17","B.Roethlisberger","","52","0.048","-0.041","-0.045","53.8%","70.6","68.0","2.6","4.7"
"18","A.Dalton","","43","0.043","-0.282","-0.363","46.5%","73.5","71.1","2.5","6.1"
"19","M.Ryan","","45","0.035","0.068","0.054","46.7%","59.5","65.6","-6.1","5.9"
"20","T.Bridgewater","","38","0.022","0.082","0.082","47.4%","59.4","68.9","-9.5","9.3"
"21","D.Carr","","41","0.020","-0.392","-0.620","36.6%","68.8","71.6","-2.8","7.3"
"22","S.Darnold","","34","0.014","-0.383","-0.386","35.3%","59.3","63.1","-3.8","11.7"
"23","J.Goff","","37","0.011","-0.447","-0.574","43.2%","63.3","68.2","-4.8","8.4"
"24","M.Trubisky","","54","0.007","-0.034","-0.067","48.1%","59.1","64.2","-5.1","8.6"
"25","N.Mullens","","38","0.007","-0.075","-0.093","39.5%","70.6","74.4","-3.8","5.1"
"26","J.Herbert","","60","0.006","0.033","0.033","41.7%","60.8","70.0","-9.2","6.1"
"27","C.Wentz","","59","0.003","-0.133","-0.133","37.3%","61.0","64.8","-3.9","7.8"
"28","B.Allen","","38","0.001","-0.348","-0.348","34.2%","63.0","68.7","-5.7","7.5"
"29","R.Griffin III","","25","-0.016","-0.578","-0.690","36.0%","58.3","69.3","-10.9","6.8"
"30","C.Newton","","31","-0.067","-0.223","-0.242","45.2%","52.9","69.9","-16.9","6.2"
