"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Fitzpatrick","","33","0.438","0.883","0.883","66.7%","81.5","61.2","20.2","9.5"
"2","R.Tannehill","","35","0.303","0.643","0.643","65.7%","75.0","66.6","8.4","6.5"
"3","D.Carr","","36","0.293","0.634","0.603","52.8%","71.0","64.0","6.9","8.7"
"4","J.Goff","","34","0.233","0.525","0.525","50.0%","72.4","70.6","1.8","6.3"
"5","B.Roethlisberger","","42","0.255","0.438","0.438","47.6%","79.4","68.9","10.5","5.8"
"6","T.Bridgewater","","39","0.236","0.400","0.400","59.0%","79.4","70.4","9.0","6.3"
"7","D.Watson","","38","0.219","0.421","0.366","57.9%","71.4","66.7","4.7","10.5"
"8","K.Murray","","47","0.232","0.376","0.354","57.4%","77.1","67.6","9.5","9.1"
"9","K.Cousins","","45","0.166","0.238","0.223","53.3%","71.1","65.2","5.9","7.0"
"10","B.Mayfield","","41","0.058","0.134","0.133","53.7%","56.8","63.2","-6.5","8.7"
"11","C.Wentz","","45","0.078","0.128","0.128","44.4%","57.1","59.6","-2.5","13.2"
"12","P.Mahomes","","57","0.035","0.126","0.119","35.1%","52.4","62.5","-10.1","9.9"
"13","R.Wilson","","42","0.138","0.114","0.114","42.9%","66.7","57.3","9.4","11.4"
"14","J.Allen","","47","0.124","0.209","0.106","59.6%","65.0","64.6","0.4","9.1"
"15","J.Herbert","","42","0.087","0.100","0.100","45.2%","62.5","61.4","1.1","12.0"
"16","K.Allen","","18","0.111","0.066","0.066","44.4%","81.8","74.0","7.8","2.2"
"17","G.Minshew II","","58","0.078","0.062","0.062","43.1%","70.5","68.4","2.1","6.6"
"18","J.Flacco","","44","0.031","0.044","0.044","43.2%","58.1","63.4","-5.4","10.0"
"19","T.Brady","","52","0.038","0.034","0.034","34.6%","61.0","64.4","-3.4","9.3"
"20","D.Brees","","51","0.065","0.058","0.017","51.0%","71.7","71.8","-0.1","6.9"
"21","D.Prescott","","25","0.083","0.171","-0.003","60.0%","66.7","71.1","-4.4","6.6"
"22","N.Foles","","48","0.063","0.005","-0.033","45.8%","71.4","68.4","3.0","7.9"
"23","D.Jones","","40","0.068","0.028","-0.079","40.0%","69.0","66.5","2.5","6.7"
"24","M.Ryan","","38","-0.021","-0.083","-0.104","39.5%","60.0","68.6","-8.6","8.2"
"25","C.Beathard","","25","-0.073","-0.135","-0.135","48.0%","50.0","67.7","-17.7","8.6"
"26","L.Jackson","","41","-0.038","-0.142","-0.142","39.0%","52.8","64.1","-11.3","8.6"
"27","P.Rivers","","37","0.041","-0.085","-0.189","45.9%","65.6","63.0","2.7","7.9"
"28","J.Burrow","","42","0.027","-0.318","-0.318","35.7%","65.5","66.3","-0.7","7.1"
"29","J.Garoppolo","","20","-0.084","-0.633","-0.633","25.0%","41.2","65.0","-23.8","9.5"
"30","A.Smith","","24","-0.048","-0.881","-0.881","12.5%","52.9","72.4","-19.4","5.7"
