"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","43","0.352","0.595","0.595","55.8%","88.6","68.8","19.8","5.9"
"2","L.Jackson","","35","0.328","0.490","0.490","54.3%","83.3","62.3","21.0","10.4"
"3","P.Mahomes","","35","0.253","0.476","0.476","65.7%","75.0","66.9","8.1","4.6"
"4","A.Rodgers","","46","0.271","0.442","0.440","56.5%","78.0","65.0","13.1","9.3"
"5","D.Carr","","32","0.245","0.432","0.432","59.4%","78.6","69.6","9.0","5.8"
"6","B.Roethlisberger","","36","0.188","0.375","0.375","50.0%","67.7","66.2","1.5","6.7"
"7","G.Minshew II","","29","0.275","0.320","0.320","55.2%","95.0","74.5","20.5","4.5"
"8","C.Newton","","36","0.178","0.295","0.295","61.1%","78.9","74.7","4.3","5.3"
"9","R.Tannehill","","50","0.181","0.289","0.289","62.0%","72.5","67.2","5.3","5.7"
"10","P.Rivers","","50","0.208","0.284","0.284","58.0%","78.3","67.8","10.5","6.3"
"11","K.Cousins","","31","0.189","0.271","0.271","61.3%","76.0","68.1","7.9","10.7"
"12","J.Allen","","65","0.184","0.271","0.269","56.9%","73.3","66.5","6.9","6.1"
"13","T.Bridgewater","","40","0.124","0.205","0.205","45.0%","64.7","64.2","0.5","8.2"
"14","K.Murray","","54","0.104","0.194","0.183","48.1%","70.3","72.5","-2.2","5.2"
"15","J.Goff","","36","0.079","0.153","0.153","47.2%","71.4","75.5","-4.1","4.4"
"16","D.Watson","","41","0.109","0.193","0.143","53.7%","64.5","65.7","-1.2","8.4"
"17","M.Ryan","","59","0.114","0.119","0.119","47.5%","71.2","66.5","4.7","9.4"
"18","J.Garoppolo","","38","0.045","0.096","0.096","47.4%","59.4","65.6","-6.2","7.0"
"19","M.Stafford","","51","0.028","0.086","0.086","49.0%","58.5","67.2","-8.6","9.1"
"20","D.Jones","","50","0.091","0.129","0.081","48.0%","66.7","66.7","-0.1","6.2"
"21","M.Trubisky","","40","0.035","0.075","0.075","47.5%","55.6","62.3","-6.7","9.7"
"22","D.Brees","","34","0.013","0.051","0.051","35.3%","62.1","71.2","-9.1","5.0"
"23","T.Brady","","46","0.069","0.072","0.004","47.8%","67.6","67.9","-0.3","8.6"
"24","R.Fitzpatrick","","38","0.060","-0.020","-0.022","52.6%","66.7","62.9","3.8","8.4"
"25","D.Prescott","","48","0.005","-0.056","-0.056","47.9%","67.6","72.2","-4.6","6.9"
"26","D.Lock","","36","0.046","-0.063","-0.063","41.7%","68.8","65.6","3.2","9.1"
"27","S.Darnold","","39","0.012","-0.064","-0.064","35.9%","63.6","66.8","-3.2","7.8"
"28","D.Haskins","","38","-0.007","-0.064","-0.064","34.2%","56.7","63.2","-6.6","8.3"
"29","T.Taylor","","40","0.010","-0.137","-0.137","37.5%","55.2","57.6","-2.5","11.3"
"30","J.Burrow","","47","0.022","-0.142","-0.150","44.7%","65.7","66.0","-0.3","8.3"
"31","B.Mayfield","","48","0.001","-0.165","-0.165","39.6%","60.0","64.2","-4.2","8.8"
"32","C.Wentz","","52","-0.006","-0.278","-0.343","36.5%","57.1","63.6","-6.4","12.4"
