"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Carr","","34","0.292","0.554","0.554","64.7%","79.3","68.2","11.1","7.8"
"2","D.Watson","","47","0.238","0.430","0.430","55.3%","75.7","67.9","7.8","8.5"
"3","J.Herbert","","59","0.216","0.423","0.423","52.5%","77.1","72.9","4.2","6.5"
"4","P.Mahomes","","52","0.241","0.417","0.416","65.4%","79.1","70.1","9.0","7.7"
"5","R.Tannehill","","38","0.233","0.428","0.405","60.5%","71.0","63.9","7.0","6.2"
"6","K.Cousins","","34","0.240","0.335","0.286","61.8%","78.6","65.4","13.1","9.3"
"7","D.Lock","","34","0.128","0.264","0.264","50.0%","60.0","62.7","-2.7","11.4"
"8","C.Newton","","45","0.115","0.239","0.239","48.9%","68.4","71.9","-3.5","6.3"
"9","P.Rivers","","40","0.125","0.257","0.226","52.5%","68.6","71.5","-2.9","7.4"
"10","B.Roethlisberger","","48","0.160","0.223","0.223","47.9%","69.6","63.7","5.9","8.1"
"11","R.Wilson","","43","0.225","0.223","0.223","55.8%","85.2","67.6","17.6","6.3"
"12","K.Murray","","52","0.168","0.222","0.222","50.0%","74.4","66.9","7.5","6.9"
"13","J.Goff","","51","0.174","0.216","0.176","56.9%","79.6","70.7","8.9","5.2"
"14","J.Burrow","","38","0.095","0.148","0.148","57.9%","64.7","65.5","-0.8","8.7"
"15","L.Jackson","","44","0.071","0.144","0.144","47.7%","60.7","65.5","-4.8","9.9"
"16","A.Rodgers","","41","0.142","0.173","0.140","56.1%","77.1","71.1","6.0","8.2"
"17","J.Flacco","","37","0.068","0.148","0.085","40.5%","53.6","59.2","-5.6","13.1"
"18","A.Dalton","","35","0.087","0.088","0.066","57.1%","71.0","69.0","1.9","6.5"
"19","B.Mayfield","","31","0.123","0.083","0.040","45.2%","66.7","57.8","8.9","14.4"
"20","R.Fitzpatrick","","21","0.048","0.020","0.020","47.6%","66.7","67.4","-0.7","6.9"
"21","P.Walker","","38","0.048","-0.024","-0.052","47.4%","70.6","68.7","1.9","6.7"
"22","A.Smith","","28","0.026","-0.079","-0.079","39.3%","70.8","71.0","-0.2","5.8"
"23","T.Brady","","51","-0.021","-0.050","-0.081","39.2%","55.3","64.9","-9.6","8.9"
"24","C.Wentz","","46","0.030","-0.051","-0.161","37.0%","61.8","62.0","-0.2","7.3"
"25","M.Ryan","","48","-0.027","-0.272","-0.272","29.2%","55.9","66.1","-10.2","10.4"
"26","M.Stafford","","40","-0.038","-0.280","-0.280","35.0%","56.3","68.5","-12.2","6.0"
"27","T.Tagovailoa","","29","0.004","-0.283","-0.283","31.0%","57.9","62.6","-4.7","9.9"
"28","J.Luton","","41","-0.030","-0.620","-0.657","29.3%","48.5","62.4","-13.9","9.3"
"29","R.Finley","","15","-0.101","-0.785","-0.785","26.7%","30.0","58.4","-28.4","12.4"
