"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","B.Mayfield","","28","0.428","0.831","0.831","71.4%","81.5","60.4","21.1","9.9"
"2","T.Brady","","46","0.345","0.668","0.668","63.0%","80.5","65.8","14.7","9.1"
"3","J.Garoppolo","","27","0.297","0.625","0.625","66.7%","80.0","71.8","8.2","6.4"
"4","D.Brees","","40","0.263","0.460","0.427","60.0%","85.3","74.5","10.7","5.2"
"5","T.Bridgewater","","34","0.261","0.450","0.450","67.6%","85.2","74.2","10.9","6.9"
"6","M.Stafford","","36","0.260","0.401","0.401","52.8%","78.1","64.8","13.3","10.7"
"7","J.Burrow","","59","0.254","0.411","0.352","61.0%","76.1","64.3","11.8","8.5"
"8","A.Rodgers","","35","0.214","0.543","0.543","60.0%","67.6","70.1","-2.5","6.9"
"9","K.Allen","","31","0.191","0.298","0.298","45.2%","71.4","65.0","6.5","8.5"
"10","M.Ryan","","47","0.187","0.262","0.244","61.7%","77.5","69.4","8.1","7.1"
"11","J.Herbert","","51","0.185","0.460","0.460","58.8%","65.9","69.3","-3.5","8.4"
"12","K.Murray","","61","0.151","0.188","0.188","57.4%","77.3","70.5","6.7","8.8"
"13","R.Wilson","","60","0.140","0.186","0.070","56.7%","68.8","64.0","4.7","9.0"
"14","C.Wentz","","56","0.128","0.192","0.192","55.4%","61.0","58.7","2.2","9.0"
"15","J.Allen","","56","0.119","0.164","0.164","58.9%","73.2","70.6","2.5","6.7"
"16","R.Tannehill","","35","0.119","0.250","0.250","42.9%","62.1","65.6","-3.5","8.2"
"17","D.Watson","","53","0.118","0.126","0.126","56.6%","76.3","71.4","4.9","6.4"
"18","D.Jones","","41","0.114","0.094","0.094","41.5%","71.4","65.1","6.3","5.8"
"19","P.Mahomes","","26","0.113","0.107","0.107","50.0%","68.2","62.9","5.3","7.5"
"20","J.Goff","","38","0.105","0.114","0.114","52.6%","74.2","70.8","3.4","8.3"
"21","B.Roethlisberger","","53","0.080","0.122","0.102","45.3%","65.3","67.0","-1.7","5.4"
"22","N.Foles","","45","0.070","-0.316","-0.359","35.6%","73.7","66.7","7.0","10.7"
"23","C.Newton","","23","0.031","-0.486","-0.498","43.5%","64.3","65.9","-1.6","12.0"
"24","D.Carr","","44","0.028","0.026","-0.002","54.5%","66.7","71.3","-4.6","8.8"
"25","D.Lock","","46","-0.005","-0.241","-0.327","39.1%","63.2","69.1","-6.0","7.1"
"26","G.Minshew II","","37","-0.021","-0.110","-0.110","32.4%","58.3","66.7","-8.3","10.1"
"27","S.Darnold","","35","-0.027","-0.281","-0.281","42.9%","57.1","67.4","-10.2","7.0"
"28","A.Dalton","","27","-0.080","-0.226","-0.226","44.4%","50.0","69.4","-19.4","6.9"
