"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Rodgers","","38","0.361","0.674","0.674","65.8%","81.8","64.6","17.2","8.6"
"2","J.Herbert","","34","0.282","0.454","0.454","44.1%","80.0","65.5","14.5","7.7"
"3","K.Cousins","","28","0.267","0.315","0.315","50.0%","76.2","57.0","19.2","13.3"
"4","D.Brees","","27","0.259","0.442","0.391","55.6%","76.0","65.1","10.9","9.3"
"5","C.Beathard","","20","0.252","0.225","0.225","65.0%","93.3","70.9","22.4","6.1"
"6","T.Bridgewater","","43","0.250","0.498","0.498","58.1%","72.2","65.9","6.3","6.5"
"7","R.Wilson","","38","0.244","0.379","0.361","60.5%","72.7","61.2","11.5","9.1"
"8","J.Allen","","37","0.240","0.486","0.486","59.5%","75.0","69.7","5.3","6.5"
"9","L.Jackson","","29","0.216","0.351","0.351","37.9%","66.7","58.7","7.9","15.1"
"10","T.Brady","","48","0.214","0.393","0.266","56.3%","66.7","61.3","5.4","9.5"
"11","B.Mayfield","","33","0.197","0.242","0.242","48.5%","76.0","64.7","11.3","8.9"
"12","G.Minshew II","","47","0.190","0.271","0.271","55.3%","75.0","67.0","8.0","7.9"
"13","J.Burrow","","41","0.188","0.269","0.223","53.7%","71.4","63.6","7.8","10.6"
"14","B.Rypien","","37","0.184","0.297","0.242","56.8%","67.9","62.5","5.3","9.7"
"15","K.Murray","","40","0.171","0.177","0.177","55.0%","77.4","66.4","11.1","6.9"
"16","P.Mahomes","","36","0.160","0.334","0.334","50.0%","65.5","66.7","-1.2","8.1"
"17","D.Carr","","53","0.150","0.268","0.246","54.7%","74.4","73.5","0.9","6.2"
"18","M.Ryan","","47","0.139","0.158","0.158","53.2%","71.8","65.1","6.7","9.5"
"19","D.Prescott","","63","0.125","0.204","0.175","60.3%","70.7","69.8","0.9","8.8"
"20","P.Rivers","","33","0.110","0.268","0.268","45.5%","57.1","63.6","-6.4","8.3"
"21","C.Wentz","","40","0.105","0.144","0.125","50.0%","69.2","67.9","1.3","5.8"
"22","M.Stafford","","40","0.102","0.249","0.206","47.5%","56.7","63.1","-6.4","11.0"
"23","J.Goff","","34","0.073","0.001","0.001","47.1%","78.1","73.0","5.1","6.1"
"24","R.Fitzpatrick","","53","0.068","0.126","0.116","58.5%","64.4","68.6","-4.2","7.6"
"25","D.Haskins","","52","0.061","0.058","0.058","46.2%","72.7","73.5","-0.7","4.5"
"26","D.Watson","","43","0.059","0.080","0.080","48.8%","64.5","67.2","-2.6","9.2"
"27","N.Mullens","","30","0.039","-0.274","-0.416","40.0%","69.2","67.4","1.8","5.1"
"28","B.Hoyer","","27","0.020","-0.241","-0.279","40.7%","65.2","66.6","-1.3","8.1"
"29","N.Foles","","46","0.013","-0.016","-0.016","39.1%","61.9","66.9","-5.0","8.9"
"30","S.Darnold","","55","0.008","-0.036","-0.036","41.8%","56.1","61.0","-4.9","10.2"
"31","D.Jones","","48","-0.019","-0.198","-0.198","43.8%","63.9","72.0","-8.1","5.8"
"32","J.Stidham","","16","-0.078","-0.270","-0.492","37.5%","41.7","61.1","-19.5","7.5"
