"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Tannehill","","32","0.406","0.864","0.864","71.9%","80.8","65.3","15.4","8.7"
"2","B.Mayfield","","36","0.379","0.623","0.623","75.0%","90.0","66.8","23.2","7.6"
"3","L.Jackson","","35","0.315","0.598","0.598","54.3%","77.3","64.5","12.8","9.0"
"4","J.Herbert","","41","0.308","0.711","0.711","61.0%","68.8","63.1","5.7","11.2"
"5","J.Allen","","51","0.297","0.553","0.553","56.9%","73.7","61.6","12.1","10.3"
"6","D.Watson","","53","0.263","0.354","0.342","62.3%","86.8","70.4","16.4","7.7"
"7","M.Stafford","","34","0.260","0.487","0.487","58.8%","71.0","62.1","8.8","9.5"
"8","M.Mariota","","37","0.244","0.650","0.571","64.9%","65.4","68.0","-2.7","10.4"
"9","P.Rivers","","30","0.193","0.294","0.294","53.3%","78.6","71.5","7.1","6.5"
"10","G.Minshew II","","38","0.185","0.128","0.128","44.7%","81.5","64.4","17.1","8.2"
"11","T.Brady","","50","0.173","0.323","0.323","50.0%","72.1","70.3","1.8","7.4"
"12","M.Trubisky","","30","0.165","0.233","0.214","66.7%","71.4","65.3","6.1","8.0"
"13","K.Cousins","","42","0.158","0.165","0.165","54.8%","80.0","70.4","9.6","5.3"
"14","K.Murray","","46","0.138","0.148","0.090","54.3%","75.0","68.0","7.0","9.7"
"15","S.Darnold","","36","0.135","0.114","0.114","50.0%","81.5","72.7","8.8","4.4"
"16","M.Ryan","","53","0.105","0.129","0.129","45.3%","70.8","68.5","2.3","8.7"
"17","T.Tagovailoa","","31","0.100","0.050","0.046","45.2%","80.0","73.2","6.8","3.9"
"18","J.Hurts","","64","0.099","0.217","0.217","42.2%","60.0","64.8","-4.8","9.5"
"19","C.McCoy","","34","0.083","0.092","0.092","38.2%","61.3","60.3","0.9","9.4"
"20","D.Haskins","","62","0.071","0.044","0.032","46.8%","71.7","69.8","1.9","6.3"
"21","R.Wilson","","33","0.063","0.079","0.058","48.5%","69.2","71.1","-1.9","4.6"
"22","C.Newton","","42","0.061","0.021","0.021","50.0%","68.0","66.4","1.6","8.9"
"23","A.Rodgers","","39","0.060","-0.032","-0.032","41.0%","76.9","72.5","4.4","4.8"
"24","P.Mahomes","","60","0.058","0.126","0.121","50.0%","59.1","65.1","-6.0","9.2"
"25","R.Finley","","24","0.048","-0.012","-0.012","45.8%","53.8","52.5","1.3","13.8"
"26","J.Goff","","40","0.031","-0.158","-0.209","37.5%","73.3","72.0","1.3","6.1"
"27","N.Mullens","","41","0.026","0.047","0.045","43.9%","61.8","68.2","-6.4","7.5"
"28","T.Bridgewater","","45","0.024","0.048","-0.052","51.1%","61.8","68.6","-6.8","7.1"
"29","A.Dalton","","37","-0.007","-0.005","-0.005","35.1%","61.3","70.5","-9.3","6.3"
"30","B.Roethlisberger","","43","-0.020","-0.265","-0.290","32.6%","52.6","61.4","-8.8","8.1"
"31","D.Lock","","41","-0.037","-0.159","-0.255","48.8%","62.5","73.7","-11.2","3.9"
"32","D.Brees","","37","-0.104","-0.053","-0.053","37.8%","45.5","70.0","-24.6","7.5"
