"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Mahomes","","48","0.341","0.753","0.753","70.8%","75.6","66.2","9.4","8.3"
"2","N.Mullens","","41","0.302","0.639","0.639","63.4%","71.4","63.1","8.3","7.9"
"3","R.Fitzpatrick","","30","0.371","0.567","0.567","66.7%","90.0","65.4","24.6","7.2"
"4","A.Rodgers","","37","0.235","0.462","0.462","62.2%","70.0","64.4","5.6","9.6"
"5","P.Rivers","","23","0.242","0.428","0.428","65.2%","81.0","72.3","8.7","6.5"
"6","J.Goff","","37","0.202","0.333","0.333","56.8%","74.2","67.7","6.5","6.2"
"7","R.Wilson","","53","0.198","0.324","0.324","47.2%","71.1","64.8","6.2","9.8"
"8","B.Mayfield","","26","0.199","0.297","0.297","57.7%","72.7","64.8","8.0","8.6"
"9","B.Roethlisberger","","42","0.154","0.293","0.293","52.4%","65.7","65.6","0.1","9.2"
"10","D.Brees","","40","0.178","0.269","0.269","50.0%","82.9","77.0","5.9","4.3"
"11","J.Allen","","45","0.193","0.220","0.220","55.6%","75.0","62.9","12.1","9.8"
"12","T.Brady","","43","0.155","0.217","0.217","48.8%","69.4","64.0","5.4","8.7"
"13","D.Watson","","33","0.183","0.215","0.215","45.5%","70.4","59.7","10.6","10.6"
"14","M.Stafford","","40","0.148","0.213","0.213","52.5%","71.0","66.6","4.4","7.1"
"15","K.Cousins","","31","0.129","0.225","0.204","48.4%","64.0","63.9","0.1","9.0"
"16","D.Prescott","","65","0.125","0.196","0.162","46.2%","66.1","64.7","1.3","7.7"
"17","N.Foles","","31","0.112","0.157","0.148","38.7%","59.3","57.4","1.8","9.6"
"18","J.Burrow","","54","0.144","0.089","0.089","44.4%","73.8","61.5","12.3","8.9"
"19","T.Bridgewater","","32","0.103","0.076","0.076","50.0%","81.5","75.9","5.6","5.0"
"20","C.Wentz","","63","0.029","0.019","0.019","39.7%","65.9","70.0","-4.1","7.3"
"21","K.Murray","","43","0.064","0.047","0.014","58.1%","69.7","69.2","0.5","9.5"
"22","D.Carr","","39","0.132","0.089","-0.001","56.4%","75.0","65.1","9.9","7.7"
"23","J.Herbert","","56","0.059","0.019","-0.036","48.2%","72.9","71.5","1.4","6.2"
"24","R.Tannehill","","40","0.052","-0.049","-0.056","47.5%","69.7","66.0","3.7","10.9"
"25","M.Trubisky","","25","0.004","-0.029","-0.070","48.0%","59.1","64.9","-5.9","12.1"
"26","C.Newton","","37","-0.016","-0.086","-0.103","43.2%","60.7","68.4","-7.7","4.6"
"27","G.Minshew II","","52","0.047","-0.133","-0.133","51.9%","71.4","67.3","4.1","7.5"
"28","D.Jones","","42","-0.044","-0.124","-0.157","42.9%","54.8","67.3","-12.4","8.8"
"29","M.Ryan","","42","-0.037","-0.168","-0.168","40.5%","50.0","61.1","-11.1","11.1"
"30","L.Jackson","","43","-0.034","-0.197","-0.197","39.5%","55.6","66.3","-10.7","9.3"
"31","D.Haskins","","43","0.005","-0.152","-0.222","37.2%","61.8","65.2","-3.4","7.1"
"32","J.Driskel","","40","-0.027","-0.242","-0.242","32.5%","58.6","68.5","-9.8","7.3"
"33","S.Darnold","","39","0.011","-0.354","-0.549","35.9%","65.4","69.4","-4.0","6.6"
