"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Brady","","45","0.315","0.597","0.597","55.6%","73.7","60.7","13.0","8.3"
"2","P.Rivers","","39","0.237","0.386","0.386","59.0%","80.6","70.6","10.0","5.3"
"3","T.Tagovailoa","","27","0.174","0.312","0.312","51.9%","62.5","59.9","2.6","10.9"
"4","A.Smith","","63","0.169","0.308","0.308","55.6%","73.1","71.3","1.8","6.1"
"5","M.Stafford","","38","0.157","0.286","0.286","52.6%","75.0","74.0","1.0","6.7"
"6","B.Roethlisberger","","51","0.130","0.274","0.274","49.0%","58.7","61.7","-3.0","9.4"
"7","K.Cousins","","38","0.217","0.310","0.272","50.0%","78.1","67.6","10.5","7.5"
"8","D.Jones","","42","0.198","0.255","0.255","52.4%","75.0","64.5","10.5","8.5"
"9","A.Rodgers","","41","0.149","0.252","0.252","51.2%","72.7","70.9","1.8","6.0"
"10","J.Goff","","44","0.139","0.198","0.174","50.0%","75.0","71.3","3.7","7.7"
"11","C.Newton","","27","0.167","0.167","0.167","48.1%","81.3","70.3","11.0","4.9"
"12","D.Carr","","31","0.129","0.166","0.166","48.4%","72.7","68.6","4.1","9.7"
"13","L.Jackson","","48","0.110","0.141","0.141","56.3%","70.6","68.1","2.5","7.6"
"14","K.Murray","","48","0.061","0.069","0.069","45.8%","68.8","70.2","-1.5","7.2"
"15","N.Mullens","","44","0.032","0.049","0.045","45.5%","63.2","68.6","-5.4","5.8"
"16","D.Watson","","40","0.077","0.042","0.042","50.0%","71.4","68.3","3.1","6.6"
"17","J.Allen","","61","0.057","0.018","0.017","52.5%","72.7","71.8","1.0","7.0"
"18","R.Tannehill","","33","-0.010","0.013","0.013","57.6%","55.6","66.3","-10.8","7.3"
"19","T.Bridgewater","","29","0.078","-0.027","-0.036","51.7%","75.0","67.6","7.4","5.6"
"20","B.Mayfield","","24","0.019","-0.054","-0.054","50.0%","63.2","65.4","-2.2","8.7"
"21","J.Herbert","","37","0.035","-0.058","-0.058","45.9%","62.5","61.7","0.8","7.2"
"22","C.Wentz","","43","-0.008","-0.071","-0.071","46.5%","58.3","64.8","-6.5","9.1"
"23","R.Wilson","","53","0.011","-0.136","-0.158","47.2%","62.9","65.2","-2.4","9.9"
"24","D.Lock","","53","-0.067","-0.186","-0.225","43.4%","51.1","67.8","-16.7","8.7"
"25","J.Burrow","","43","-0.028","-0.252","-0.252","32.6%","55.3","65.5","-10.2","9.0"
"26","J.Luton","","39","-0.077","-0.281","-0.295","38.5%","52.9","72.3","-19.4","5.6"
"27","N.Foles","","29","0.038","-0.519","-0.519","34.5%","60.0","60.6","-0.6","7.7"
