"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Brees","","37","0.334","0.638","0.612","67.6%","77.1","62.9","14.3","10.0"
"2","A.Rodgers","","42","0.334","0.506","0.506","59.5%","83.3","62.1","21.2","9.0"
"3","J.Freeman","","49","0.209","0.441","0.441","44.9%","58.5","56.6","1.9","10.2"
"4","T.Romo","","37","0.197","0.316","0.316","54.1%","70.6","64.2","6.4","7.5"
"5","B.Weeden","","43","0.145","0.267","0.267","51.2%","61.0","60.8","0.1","10.7"
"6","M.Hasselbeck","","37","0.154","0.259","0.259","43.2%","66.7","64.4","2.3","7.6"
"7","M.Schaub","","40","0.117","0.233","0.233","55.0%","62.2","64.7","-2.6","8.8"
"8","R.Griffin III","","41","0.234","0.284","0.226","61.0%","74.1","58.9","15.1","11.9"
"9","M.Sanchez","","50","0.162","0.220","0.220","54.0%","68.3","61.9","6.4","9.1"
"10","E.Manning","","45","0.142","0.200","0.191","55.6%","65.0","60.7","4.3","8.3"
"11","T.Brady","","47","0.121","0.157","0.157","48.9%","63.4","60.0","3.4","11.0"
"12","R.Fitzpatrick","","39","0.176","0.177","0.151","48.7%","77.1","65.1","12.0","4.0"
"13","B.Roethlisberger","","40","0.134","0.087","0.057","42.5%","73.0","62.4","10.6","7.9"
"14","C.Palmer","","55","0.054","0.055","0.023","43.6%","57.8","59.7","-1.9","7.4"
"15","A.Smith","","28","0.031","0.015","0.015","39.3%","60.9","64.3","-3.5","7.9"
"16","S.Bradford","","37","0.049","0.013","0.013","43.2%","63.6","63.8","-0.1","8.5"
"17","A.Luck","","37","0.037","0.022","0.012","51.4%","55.2","57.9","-2.8","12.4"
"18","C.Newton","","46","0.046","0.016","-0.008","43.5%","58.3","59.2","-0.9","8.9"
"19","J.Cutler","","40","-0.012","-0.025","-0.025","32.5%","51.6","60.6","-9.0","7.1"
"20","M.Stafford","","53","0.046","-0.027","-0.027","45.3%","60.9","59.2","1.6","8.7"
"21","R.Wilson","","28","-0.064","-0.216","-0.216","28.6%","39.1","55.5","-16.4","14.2"
"22","J.Skelton","","44","0.026","-0.235","-0.297","50.0%","69.4","69.6","-0.1","6.3"
"23","A.Dalton","","28","-0.032","-0.365","-0.393","28.6%","51.9","63.8","-11.9","6.2"
"24","J.Flacco","","51","-0.060","-0.318","-0.396","39.2%","50.0","66.6","-16.6","7.1"
"25","C.Ponder","","25","-0.074","-0.458","-0.458","32.0%","50.0","70.4","-20.4","4.9"
"26","C.Henne","","26","-0.072","-0.675","-0.675","11.5%","45.0","66.9","-21.9","5.0"
