"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Stafford","","35","0.259","0.549","0.549","57.1%","66.7","61.3","5.4","8.2"
"2","A.Luck","","54","0.223","0.440","0.440","50.0%","62.5","57.9","4.6","12.0"
"3","P.Manning","","37","0.280","0.457","0.434","64.9%","77.1","63.1","14.0","7.9"
"4","R.Wilson","","37","0.209","0.386","0.386","59.5%","69.6","64.7","4.8","5.7"
"5","M.Schaub","","31","0.217","0.380","0.380","54.8%","70.4","63.7","6.6","9.6"
"6","C.Newton","","35","0.173","0.366","0.366","57.1%","56.5","57.2","-0.7","11.6"
"7","M.Ryan","","42","0.196","0.340","0.340","50.0%","70.6","65.6","5.0","8.2"
"8","D.Brees","","31","0.235","0.353","0.322","64.5%","77.8","66.5","11.3","7.9"
"9","A.Rodgers","","36","0.068","0.252","0.252","44.4%","48.3","61.1","-12.8","8.8"
"10","J.Freeman","","35","0.160","0.271","0.243","54.3%","60.0","57.4","2.6","11.9"
"11","P.Rivers","","24","0.293","0.210","0.199","62.5%","94.7","63.9","30.9","8.0"
"12","T.Romo","","39","0.140","0.197","0.197","56.4%","71.4","67.5","4.0","8.5"
"13","R.Tannehill","","43","0.076","0.178","0.178","44.2%","57.9","64.1","-6.2","7.6"
"14","J.Cutler","","32","0.190","0.216","0.152","43.8%","73.1","61.3","11.8","7.3"
"15","J.Flacco","","27","0.098","0.137","0.137","40.7%","62.5","61.9","0.6","9.8"
"16","C.Palmer","","68","0.082","0.073","0.071","50.0%","63.9","61.9","2.0","8.2"
"17","A.Dalton","","52","0.066","0.054","0.054","42.3%","63.4","63.0","0.4","7.6"
"18","M.Cassel","","38","0.139","0.173","0.022","60.5%","67.9","62.4","5.5","7.7"
"19","B.Gabbert","","43","0.095","0.012","-0.002","58.1%","71.1","62.7","8.3","8.2"
"20","J.Skelton","","48","-0.017","-0.016","-0.024","37.5%","51.1","61.4","-10.3","9.4"
"21","R.Griffin III","","59","0.007","-0.028","-0.028","40.7%","59.0","64.4","-5.4","7.6"
"22","E.Manning","","29","-0.052","-0.032","-0.032","41.4%","41.7","57.6","-16.0","11.4"
"23","R.Fitzpatrick","","44","0.038","-0.081","-0.081","36.4%","65.8","63.8","2.0","6.7"
"24","M.Vick","","54","0.029","-0.000","-0.139","46.3%","57.9","60.7","-2.8","9.4"
"25","B.Weeden","","44","0.004","-0.210","-0.232","40.9%","55.6","59.6","-4.1","8.6"
"26","C.Ponder","","32","-0.049","-0.252","-0.252","25.0%","50.0","63.9","-13.9","5.9"
"27","B.Roethlisberger","","35","0.064","-0.088","-0.254","48.6%","72.4","65.4","7.0","6.0"
"28","M.Hasselbeck","","39","-0.009","-0.181","-0.303","43.6%","57.1","63.4","-6.2","8.8"
