"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Smith","","29","0.356","0.699","0.699","55.2%","75.0","60.0","15.0","9.9"
"2","P.Manning","","48","0.237","0.383","0.370","56.3%","70.5","60.4","10.1","8.5"
"3","D.Brees","","49","0.181","0.335","0.332","51.0%","64.4","61.9","2.6","8.4"
"4","J.Cutler","","44","0.161","0.331","0.331","50.0%","59.0","59.8","-0.8","9.0"
"5","E.Manning","","41","0.185","0.306","0.306","58.5%","67.6","62.7","4.8","8.5"
"6","R.Tannehill","","30","0.199","0.304","0.304","50.0%","68.0","60.4","7.6","9.4"
"7","M.Schaub","","29","0.102","0.233","0.233","44.8%","53.8","59.2","-5.4","9.1"
"8","B.Weeden","","39","0.122","0.242","0.201","46.2%","62.9","65.2","-2.3","6.0"
"9","T.Brady","","41","0.166","0.199","0.199","56.1%","74.2","65.6","8.6","6.7"
"10","C.Ponder","","40","0.149","0.191","0.191","52.5%","71.4","65.3","6.1","6.9"
"11","A.Luck","","68","0.079","0.126","0.126","48.5%","56.4","58.4","-2.1","9.9"
"12","A.Rodgers","","46","0.091","0.119","0.119","50.0%","64.5","64.0","0.5","8.2"
"13","P.Rivers","","51","0.095","0.122","0.113","52.9%","67.5","66.4","1.1","6.6"
"14","B.Roethlisberger","","41","0.059","0.108","0.108","56.1%","59.5","63.9","-4.5","7.2"
"15","M.Ryan","","58","0.129","0.162","0.104","55.2%","65.4","61.0","4.4","9.6"
"16","M.Vick","","39","0.127","0.074","0.017","51.3%","66.7","56.6","10.1","10.7"
"17","R.Wilson","","33","0.130","0.047","-0.012","51.5%","76.0","63.6","12.4","7.7"
"18","M.Hasselbeck","","47","-0.001","-0.028","-0.028","44.7%","60.5","67.3","-6.8","5.8"
"19","J.Flacco","","33","-0.029","-0.072","-0.116","39.4%","48.1","58.4","-10.3","9.8"
"20","A.Dalton","","53","-0.000","-0.140","-0.144","39.6%","60.5","64.9","-4.4","7.5"
"21","R.Griffin III","","18","0.009","-0.176","-0.176","44.4%","66.7","69.6","-2.9","5.7"
"22","C.Newton","","43","-0.078","-0.220","-0.220","37.2%","41.4","60.4","-19.0","8.4"
"23","K.Kolb","","64","-0.019","-0.226","-0.226","40.6%","56.0","64.2","-8.2","8.3"
"24","S.Bradford","","25","-0.083","-0.230","-0.230","32.0%","33.3","53.2","-19.9","14.3"
"25","M.Sanchez","","36","-0.041","-0.140","-0.240","41.7%","45.2","57.0","-11.9","11.0"
"26","R.Fitzpatrick","","28","0.038","-0.315","-0.315","35.7%","61.5","60.2","1.3","9.3"
"27","M.Cassel","","20","0.060","-0.421","-0.546","55.0%","64.3","60.1","4.2","8.6"
"28","B.Gabbert","","39","-0.020","-0.422","-0.591","28.2%","51.5","61.7","-10.2","9.5"
