"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Ryan","","29","0.376","0.749","0.749","65.5%","82.1","66.1","16.0","7.2"
"2","R.Wilson","","35","0.227","0.503","0.503","48.6%","63.6","61.7","1.9","7.6"
"3","A.Rodgers","","45","0.236","0.466","0.466","53.3%","67.6","62.2","5.5","9.0"
"4","R.Tannehill","","38","0.276","0.401","0.384","68.4%","78.6","62.3","16.3","7.8"
"5","D.Brees","","41","0.203","0.361","0.361","51.2%","68.4","63.4","5.0","6.7"
"6","M.Schaub","","35","0.210","0.313","0.313","48.6%","74.2","65.2","9.0","9.8"
"7","K.Cousins","","42","0.192","0.308","0.306","57.1%","70.3","64.2","6.0","8.4"
"8","C.Newton","","41","0.141","0.277","0.277","51.2%","59.4","60.5","-1.2","7.0"
"9","T.Romo","","48","0.133","0.186","0.186","56.3%","71.4","67.8","3.6","7.3"
"10","P.Manning","","30","0.140","0.153","0.153","36.7%","60.7","53.7","7.0","13.5"
"11","B.Roethlisberger","","45","0.116","0.209","0.150","46.7%","63.2","64.2","-1.1","9.3"
"12","C.Palmer","","32","0.069","0.128","0.128","53.1%","62.1","66.1","-4.0","8.6"
"13","C.Kaepernick","","36","0.085","0.094","0.094","41.7%","56.0","54.8","1.2","12.4"
"14","T.Brady","","71","0.063","0.115","0.071","53.5%","57.1","61.4","-4.3","9.6"
"15","C.Ponder","","28","0.067","0.064","0.064","50.0%","70.8","70.9","-0.1","5.0"
"16","S.Bradford","","63","0.038","0.032","-0.005","57.1%","63.6","67.0","-3.3","7.1"
"17","A.Luck","","37","-0.020","-0.032","-0.032","35.1%","52.0","62.2","-10.2","8.2"
"18","J.Locker","","33","0.030","-0.078","-0.078","33.3%","59.1","58.6","0.5","14.5"
"19","C.Henne","","45","-0.011","-0.143","-0.143","37.8%","52.9","59.3","-6.3","7.0"
"20","R.Lindley","","26","0.022","-0.287","-0.296","38.5%","66.7","68.0","-1.3","4.6"
"21","J.Cutler","","31","0.011","-0.303","-0.314","32.3%","57.1","60.6","-3.5","9.8"
"22","B.Weeden","","39","0.000","-0.290","-0.319","35.9%","60.0","65.4","-5.4","7.0"
"23","A.Dalton","","39","-0.032","-0.357","-0.364","38.5%","50.0","61.9","-11.9","7.8"
"24","N.Foles","","38","-0.008","-0.280","-0.413","34.2%","51.6","58.5","-6.9","10.0"
"25","M.Sanchez","","38","-0.025","-0.421","-0.421","31.6%","46.4","57.6","-11.2","10.3"
"26","P.Rivers","","33","0.058","-0.380","-0.431","36.4%","72.7","68.4","4.4","4.4"
"27","E.Manning","","27","-0.040","-0.432","-0.432","37.0%","52.0","65.9","-13.9","8.4"
"28","J.Freeman","","51","0.017","-0.384","-0.432","39.2%","57.8","61.0","-3.2","10.6"
"29","J.Flacco","","47","-0.030","-0.287","-0.463","29.8%","51.3","62.1","-10.8","8.2"
"30","M.Stafford","","54","-0.021","-0.322","-0.487","38.9%","51.1","60.6","-9.5","8.3"
"31","B.Quinn","","38","-0.012","-0.498","-0.498","28.9%","56.3","65.8","-9.6","6.3"
"32","R.Fitzpatrick","","43","-0.003","-0.320","-0.516","39.5%","56.8","62.9","-6.2","11.5"
