"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Rodgers","","44","0.280","0.575","0.575","52.3%","64.9","57.1","7.8","11.0"
"2","R.Griffin III","","36","0.287","0.498","0.498","58.3%","77.3","64.2","13.1","7.7"
"3","J.Flacco","","29","0.225","0.468","0.468","62.1%","65.4","62.0","3.3","10.0"
"4","R.Wilson","","34","0.214","0.403","0.403","47.1%","59.3","54.3","4.9","15.5"
"5","T.Romo","","42","0.223","0.398","0.398","57.1%","69.4","62.6","6.8","7.7"
"6","J.Freeman","","30","0.173","0.403","0.365","46.7%","57.7","60.3","-2.6","11.3"
"7","B.Roethlisberger","","43","0.172","0.355","0.355","48.8%","61.5","61.8","-0.3","8.4"
"8","P.Manning","","33","0.295","0.462","0.293","57.6%","80.0","63.6","16.4","7.0"
"9","S.Bradford","","48","0.186","0.256","0.256","52.1%","68.4","60.1","8.4","7.4"
"10","M.Vick","","60","0.140","0.175","0.175","48.3%","65.1","59.6","5.5","9.3"
"11","M.Stafford","","52","0.043","0.140","0.140","42.3%","48.9","58.5","-9.6","9.4"
"12","M.Sanchez","","19","0.086","0.134","0.134","52.6%","61.1","62.5","-1.4","5.1"
"13","E.Manning","","29","0.085","0.110","0.110","41.4%","53.6","53.4","0.1","11.4"
"14","T.Brady","","60","0.097","0.116","0.097","50.0%","64.3","62.5","1.8","8.2"
"15","C.Ponder","","62","0.105","0.123","0.086","53.2%","67.3","64.5","2.8","5.5"
"16","R.Tannehill","","38","0.091","0.076","0.076","55.3%","72.4","68.9","3.5","3.5"
"17","M.Hasselbeck","","50","0.055","0.041","0.041","38.0%","56.8","57.6","-0.7","10.1"
"18","B.Weeden","","33","0.016","0.064","0.034","42.4%","58.6","68.1","-9.5","4.4"
"19","M.Schaub","","38","0.015","0.008","0.008","44.7%","60.6","66.5","-5.9","7.0"
"20","C.Palmer","","38","0.140","0.186","-0.041","50.0%","69.7","65.0","4.7","8.2"
"21","A.Luck","","54","-0.012","-0.024","-0.043","50.0%","51.2","60.2","-9.0","10.0"
"22","M.Ryan","","41","0.045","-0.060","-0.107","53.7%","64.9","62.1","2.8","8.4"
"23","R.Fitzpatrick","","37","-0.037","-0.157","-0.157","37.8%","58.1","69.2","-11.2","5.8"
"24","A.Dalton","","52","0.058","-0.109","-0.199","46.2%","70.5","64.4","6.1","8.7"
"25","K.Kolb","","38","-0.036","-0.223","-0.236","36.8%","53.8","65.2","-11.4","9.2"
"26","P.Rivers","","47","0.016","-0.200","-0.399","46.8%","61.0","62.8","-1.8","9.0"
"27","B.Quinn","","40","-0.011","-0.255","-0.402","40.0%","57.9","65.0","-7.1","6.3"
"28","A.Smith","","36","0.036","-0.412","-0.417","38.9%","63.3","63.3","0.0","9.2"
