"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Brady","","42","0.224","0.541","0.541","54.8%","60.0","60.6","-0.6","10.4"
"2","C.Newton","","45","0.258","0.510","0.510","53.3%","65.7","58.6","7.1","9.9"
"3","P.Manning","","44","0.234","0.360","0.357","54.5%","72.2","61.5","10.7","8.8"
"4","R.Wilson","","19","0.147","0.284","0.284","42.1%","53.8","54.4","-0.6","14.1"
"5","C.Kaepernick","","31","0.231","0.282","0.282","51.6%","78.3","63.5","14.8","7.2"
"6","M.Ryan","","53","0.180","0.259","0.259","54.7%","68.8","61.8","6.9","8.7"
"7","N.Foles","","60","0.162","0.234","0.234","48.3%","64.0","58.7","5.3","9.9"
"8","P.Rivers","","44","0.073","0.191","0.191","47.7%","51.2","58.9","-7.7","7.3"
"9","T.Romo","","48","0.091","0.187","0.187","47.9%","58.1","62.3","-4.2","8.7"
"10","J.Locker","","44","0.119","0.155","0.126","50.0%","64.7","61.5","3.2","8.6"
"11","R.Griffin III","","38","0.105","0.116","0.116","44.7%","60.0","56.8","3.2","10.7"
"12","B.Weeden","","36","0.051","0.098","0.098","36.1%","56.7","61.9","-5.2","6.5"
"13","C.Palmer","","34","0.078","0.103","0.075","50.0%","63.3","64.0","-0.7","9.3"
"14","J.Flacco","","28","0.168","0.083","0.062","42.9%","76.2","59.3","16.9","8.7"
"15","S.Bradford","","44","0.000","0.037","0.037","40.9%","48.7","59.1","-10.4","9.9"
"16","M.Stafford","","52","0.103","0.130","0.029","63.5%","61.4","59.5","1.9","10.9"
"17","A.Rodgers","","30","0.043","0.017","0.010","43.3%","58.3","59.7","-1.3","9.4"
"18","E.Manning","","41","0.147","0.139","0.001","58.5%","66.7","57.3","9.3","9.3"
"19","J.Freeman","","40","-0.036","-0.006","-0.006","30.0%","41.2","55.5","-14.3","12.4"
"20","D.Brees","","45","0.070","0.065","-0.008","48.9%","63.4","63.1","0.3","9.9"
"21","R.Tannehill","","42","0.004","-0.013","-0.013","40.5%","51.5","58.2","-6.7","10.7"
"22","B.Roethlisberger","","51","0.027","0.023","-0.028","47.1%","53.7","58.3","-4.6","12.3"
"23","R.Fitzpatrick","","41","0.104","-0.045","-0.045","41.5%","75.8","62.7","13.1","7.8"
"24","C.Ponder","","20","0.016","-0.090","-0.090","40.0%","64.7","66.4","-1.7","9.1"
"25","A.Dalton","","41","0.019","-0.043","-0.091","43.9%","60.6","63.2","-2.6","9.3"
"26","M.Sanchez","","24","0.018","-0.118","-0.118","45.8%","63.2","64.3","-1.1","5.7"
"27","M.Schaub","","36","-0.001","-0.147","-0.147","44.4%","59.4","63.9","-4.5","6.7"
"28","A.Luck","","41","-0.026","-0.068","-0.151","36.6%","47.1","56.9","-9.9","11.8"
"29","C.Henne","","47","-0.020","-0.223","-0.227","38.3%","50.0","58.4","-8.4","9.5"
"30","J.Cutler","","51","-0.034","-0.195","-0.292","37.3%","50.0","60.8","-10.8","13.3"
"31","B.Quinn","","29","-0.008","-0.330","-0.330","27.6%","47.6","54.9","-7.2","9.6"
"32","R.Lindley","","20","-0.041","-0.369","-0.369","25.0%","47.1","60.7","-13.6","7.2"
"33","J.Skelton","","25","-0.003","-0.928","-1.129","28.0%","50.0","61.8","-11.8","8.8"
