"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Brady","","32","0.358","0.756","0.756","56.3%","69.2","56.9","12.3","11.4"
"2","E.Manning","","34","0.204","0.542","0.542","50.0%","53.3","57.6","-4.2","8.7"
"3","C.Newton","","43","0.242","0.523","0.523","55.8%","64.3","60.7","3.5","8.5"
"4","R.Wilson","","34","0.291","0.422","0.422","58.8%","77.8","60.0","17.8","8.5"
"5","M.Ryan","","36","0.291","0.439","0.412","72.2%","81.3","64.4","16.9","6.8"
"6","R.Griffin III","","37","0.261","0.406","0.396","54.1%","76.0","62.8","13.2","9.6"
"7","C.Kaepernick","","33","0.176","0.308","0.308","45.5%","69.6","66.4","3.2","6.8"
"8","P.Manning","","40","0.168","0.299","0.299","45.0%","59.5","57.2","2.3","11.2"
"9","J.Freeman","","34","0.197","0.264","0.264","47.1%","65.5","55.7","9.8","12.7"
"10","R.Tannehill","","32","0.177","0.219","0.219","59.4%","72.0","62.7","9.3","9.7"
"11","T.Romo","","66","0.084","0.174","0.174","42.4%","60.7","65.1","-4.5","7.3"
"12","A.Dalton","","33","0.098","0.167","0.167","45.5%","57.1","58.6","-1.5","9.7"
"13","M.Stafford","","67","0.033","0.134","0.134","41.8%","50.8","61.9","-11.0","10.5"
"14","J.Locker","","47","0.087","0.126","0.126","46.8%","57.5","58.3","-0.8","10.7"
"15","J.Flacco","","62","0.085","0.119","0.119","37.1%","58.8","59.4","-0.6","10.4"
"16","S.Bradford","","20","0.087","0.182","0.111","40.0%","50.0","54.6","-4.6","15.6"
"17","M.Schaub","","52","0.057","0.094","0.093","42.3%","60.4","64.4","-4.0","8.9"
"18","A.Luck","","46","0.035","0.065","0.065","39.1%","55.6","61.6","-6.0","9.3"
"19","N.Foles","","24","0.109","0.032","0.032","41.7%","76.2","66.6","9.6","7.0"
"20","J.Cutler","","36","0.139","0.078","0.029","52.8%","74.2","62.1","12.1","7.2"
"21","M.Sanchez","","41","0.143","0.084","-0.012","63.4%","74.3","62.0","12.3","7.9"
"22","C.Henne","","36","0.084","0.007","-0.019","47.2%","65.4","58.8","6.6","10.4"
"23","R.Fitzpatrick","","40","-0.035","-0.035","-0.035","35.0%","51.5","64.2","-12.7","7.5"
"24","A.Rodgers","","34","-0.001","-0.092","-0.106","35.3%","60.9","65.8","-4.9","6.3"
"25","P.Rivers","","45","0.054","-0.131","-0.131","37.8%","74.2","68.8","5.4","4.0"
"26","C.Batch","","41","-0.007","-0.166","-0.166","43.9%","58.8","64.6","-5.7","9.6"
"27","B.Quinn","","29","-0.005","-0.261","-0.261","31.0%","52.0","58.0","-6.0","12.4"
"28","C.Ponder","","48","-0.018","-0.280","-0.293","31.3%","53.7","62.2","-8.5","7.2"
"29","R.Lindley","","56","-0.002","-0.177","-0.333","48.2%","59.6","64.5","-4.9","8.9"
"30","D.Brees","","49","0.026","-0.279","-0.404","40.8%","65.0","65.7","-0.7","9.0"
"31","B.Weeden","","34","0.043","-0.318","-0.437","35.3%","65.4","63.2","2.2","6.8"
"32","C.Palmer","","38","-0.011","-0.427","-0.439","31.6%","55.9","64.6","-8.7","5.6"
