"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","29","0.368","0.658","0.642","58.6%","75.0","55.7","19.3","10.3"
"2","D.Brees","","56","0.271","0.605","0.605","64.3%","72.5","68.0","4.5","4.8"
"3","M.Ryan","","36","0.314","0.542","0.542","55.6%","78.1","62.4","15.7","8.4"
"4","J.Flacco","","41","0.266","0.474","0.474","58.5%","69.4","58.9","10.6","9.0"
"5","P.Manning","","47","0.243","0.448","0.448","57.4%","69.8","62.0","7.8","7.2"
"6","T.Romo","","44","0.195","0.405","0.405","52.3%","63.4","62.2","1.2","10.1"
"7","A.Rodgers","","44","0.224","0.343","0.343","59.1%","71.1","61.2","9.9","9.1"
"8","S.Bradford","","27","0.100","0.256","0.256","40.7%","48.1","55.4","-7.3","10.0"
"9","C.Newton","","43","0.125","0.211","0.211","48.8%","62.1","61.8","0.3","7.4"
"10","C.Ponder","","36","0.092","0.220","0.194","38.9%","53.3","59.6","-6.3","9.1"
"11","R.Griffin III","","26","0.129","0.163","0.163","50.0%","66.7","62.2","4.5","7.1"
"12","P.Rivers","","31","0.067","0.154","0.154","35.5%","52.4","58.6","-6.2","11.3"
"13","M.Stafford","","57","0.102","0.136","0.136","47.4%","67.3","65.9","1.3","6.7"
"14","T.Brady","","46","0.078","0.127","0.127","52.2%","58.5","60.8","-2.3","7.6"
"15","R.Tannehill","","32","0.032","0.110","0.110","40.6%","52.0","61.6","-9.6","8.0"
"16","R.Fitzpatrick","","44","0.079","0.123","0.091","45.5%","57.1","59.1","-1.9","9.3"
"17","A.Luck","","42","0.011","0.070","0.070","40.5%","48.6","59.2","-10.6","10.2"
"18","C.Kaepernick","","45","0.068","0.077","0.061","48.9%","54.3","55.1","-0.9","10.5"
"19","C.Henne","","54","0.032","0.023","0.023","46.3%","59.2","63.0","-3.8","8.5"
"20","E.Manning","","34","0.008","0.007","0.007","44.1%","50.0","57.2","-7.2","10.6"
"21","J.Cutler","","29","-0.024","-0.012","-0.012","41.4%","46.2","58.0","-11.9","13.5"
"22","B.Weeden","","23","0.024","-0.025","-0.025","39.1%","63.2","65.6","-2.5","6.5"
"23","A.Dalton","","48","0.057","-0.037","-0.037","43.8%","60.0","55.9","4.1","13.1"
"24","M.Schaub","","38","-0.022","-0.053","-0.053","39.5%","56.3","65.8","-9.5","7.6"
"25","N.Foles","","58","0.052","-0.061","-0.061","46.6%","68.1","64.0","4.0","7.8"
"26","C.McCoy","","26","-0.042","-0.111","-0.111","42.3%","52.9","65.1","-12.2","8.1"
"27","J.Freeman","","63","0.020","-0.270","-0.313","42.9%","56.6","58.2","-1.6","9.8"
"28","B.Roethlisberger","","34","-0.023","-0.276","-0.332","41.2%","50.0","59.5","-9.5","10.4"
"29","M.Leinart","","34","-0.022","-0.334","-0.334","29.4%","50.0","59.8","-9.8","7.6"
"30","G.McElroy","","40","0.007","-0.315","-0.340","37.5%","58.3","62.7","-4.4","6.2"
"31","B.Quinn","","30","-0.020","-0.257","-0.359","36.7%","45.5","54.1","-8.7","11.1"
"32","R.Lindley","","35","-0.039","-0.323","-0.363","34.3%","56.7","69.6","-12.9","6.9"
"33","B.Hoyer","","21","-0.015","-0.361","-0.469","38.1%","57.9","66.6","-8.7","8.9"
"34","J.Locker","","41","-0.030","-0.476","-0.476","26.8%","43.3","55.9","-12.6","10.8"
