"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"292",12,"Eno Benjamin",NO,"RB86","186","359","286.6","36.7","+16"
"293",12,"Jordan Love",GB,"QB34","159","379","265.6","50.7","-46"
"294",12,"Tutu Atwell",LAR,"WR102","182","391","271.6","44.6","-80"
"295",12,"Chris Herndon IV",FA,"TE38","160","366","267.9","45.5","-"
"296",12,"Cordarrelle Patterson",ATL,"RB87","66","401","169.9","77.3","-"
"297",12,"Devin Duvernay",BAL,"WR103","205","375","285.9","32.5","+67"
"298",12,"Keelan Cole Sr.",LV,"WR104","208","464","289.5","34.5","+25"
"299",12,"Jerick McKinnon",KC,"RB88","193","403","301.8","38.6","-45"
"300",12,"Daniel Carlson",LV,"K13","171","452","262.4","48.7","-17"
"301",12,"Carlos Hyde",FA,"RB89","181","441","300.2","42.6","+17"
"302",12,"Marquez Callaway",DEN,"WR105","107","357","202.7","59.0","-143"
"303",12,"New York Giants",NYG,"DST24","219","434","301.9","37.0","-"
"304",12,"Ben Roethlisberger",FA,"QB35","167","381","274.6","58.6","-20"
"305",12,"Atlanta Falcons",ATL,"DST25","211","430","302.6","35.7","-"
"306",12,"Kerryon Johnson",FA,"RB90","146","357","233.4","49.4","-38"
"307",12,"Rashard Higgins",FA,"WR106","229","372","293.8","33.9","+52"
"308",12,"Chris Boswell",PIT,"K14","192","345","263.1","31.5","+70"
"309",12,"Michael Badgley",DET,"K15","211","378","265.3","34.4","+29"
"310",12,"Randall Cobb",NYJ,"WR107","182","375","286.3","41.5","-73"
"311",12,"Jacksonville Jaguars",JAC,"DST26","165","427","291.3","43.8","-12"
"312",12,"Carolina Panthers",CAR,"DST27","213","436","298.2","40.2","-"
"313",12,"Dan Bailey",FA,"K16","222","324","256.1","29.1","+12"
"314",12,"Scotty Miller",ATL,"WR108","228","425","304.0","37.0","+42"
"315",13,"Samaje Perine",DEN,"RB91","156","421","269.5","58.1","-36"
"316",13,"Houston Texans",HOU,"DST28","164","370","284.8","37.9","+61"
"317",13,"Rodrigo Blankenship",FA,"K17","187","339","252.3","40.6","-84"
"318",13,"Younghoe Koo",ATL,"K18","171","430","253.1","57.8","-106"
"319",13,"Ryan Succop",FA,"K19","211","450","275.1","40.8","-41"
"320",13,"Keke Coutee",FA,"WR109","201","463","284.7","50.3","-46"
"321",13,"Tommy Tremble",CAR,"TE39","153","383","250.9","51.4","+54"
"322",13,"Le'Veon Bell",FA,"RB92","181","408","281.3","57.2","-59"
"323",13,"Jason Myers",SEA,"K20","221","407","281.4","35.0","-47"
"324",13,"Devontae Booker",FA,"RB93","168","386","267.4","53.5","-29"
"325",13,"Donald Parham Jr.",LAC,"TE40","142","347","265.3","47.7","-1"
"326",13,"Duke Johnson Jr.",FA,"RB94","173","429","298.7","52.6","-32"
"327",13,"Royce Freeman",FA,"RB95","226","423","311.1","36.4","+5"
"328",13,"Hunter Long",LAR,"TE41","191","368","267.7","43.5","-37"
"329",13,"Todd Gurley II",FA,"RB96","156","329","238.8","53.1","-95"
"330",13,"Javian Hawkins",TEN,"RB97","143","407","281.4","62.0","-136"
"331",13,"Justice Hill",BAL,"RB98","188","418","295.6","39.6","-"
"332",13,"Zach Pascal",ARI,"WR110","189","368","289.0","39.9","-32"
"333",13,"New York Jets",NYJ,"DST29","203","391","302.0","29.9","-"
"334",13,"Davis Mills",HOU,"QB36","146","421","243.7","73.0","-"
"335",13,"Anthony Schwartz",CLE,"WR111","169","393","265.4","46.8","+19"
"336",13,"DeSean Jackson",FA,"WR112","211","409","303.5","41.3","-"
"337",13,"Mike Boone",HOU,"RB99","213","444","312.7","45.5","+10"
"338",13,"Lynn Bowden Jr.",FA,"WR113","181","404","288.3","62.0","-"
"339",13,"Ryan Fitzpatrick",FA,"QB37","143","423","287.4","68.3","-135"
"340",13,"Andy Isabella",BAL,"WR114","238","410","306.0","41.6","+28"
"341",13,"Mo Alie-Cox",IND,"TE42","209","437","285.7","49.0","-24"
"342",13,"C.J. Uzomah",NYJ,"TE43","153","391","244.2","46.7","+49"
"343",13,"Tyler Bass",BUF,"K21","171","428","261.0","45.6","-172"
"344",13,"Jason Sanders",MIA,"K22","182","437","279.6","55.6","-92"
"345",13,"Miles Boykin",PIT,"WR115","237","451","313.8","42.1","+34"
"346",13,"Tyler Conklin",NYJ,"TE44","142","403","245.9","59.3","-"
"347",13,"D'Ernest Johnson",JAC,"RB100","123","315","207.8","53.0","-"
"348",13,"Cincinnati Bengals",CIN,"DST30","250","442","312.1","36.0","-"
"349",13,"JaMycal Hasty",JAC,"RB101","200","443","302.8","54.2","+16"
"350",13,"Jack Doyle",FA,"TE45","206","414","308.3","41.6","+23"
"351",13,"Josh Lambo",FA,"K23","246","367","293.1","25.4","-"
"352",13,"Quez Watkins",PHI,"WR116","169","453","254.9","59.4","-43"
