"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Mariota","","31","0.342","0.650","0.650","54.8%","73.1","58.0","15.1","10.7"
"2","R.Wilson","","46","0.264","0.474","0.474","56.5%","69.4","59.2","10.2","9.5"
"3","R.Tannehill","","28","0.298","0.468","0.468","53.6%","73.9","57.2","16.7","8.5"
"4","D.Prescott","","34","0.220","0.482","0.433","55.9%","68.8","66.9","1.9","8.1"
"5","B.Roethlisberger","","52","0.269","0.391","0.391","57.7%","80.4","64.9","15.5","7.1"
"6","T.Brady","","42","0.215","0.345","0.345","54.8%","71.9","63.8","8.1","11.0"
"7","J.Winston","","43","0.191","0.300","0.300","51.2%","71.9","65.4","6.4","8.9"
"8","K.Cousins","","35","0.200","0.293","0.293","57.1%","66.7","58.3","8.4","10.4"
"9","S.Bradford","","45","0.220","0.288","0.249","60.0%","77.5","65.1","12.4","5.6"
"10","D.Brees","","32","0.185","0.209","0.169","59.4%","72.4","61.1","11.3","10.6"
"11","J.Flacco","","46","0.148","0.154","0.152","52.2%","75.0","66.4","8.6","6.9"
"12","C.Kaepernick","","44","0.075","0.136","0.136","40.9%","56.7","60.3","-3.6","10.6"
"13","C.Palmer","","55","0.096","0.136","0.136","58.2%","62.5","62.2","0.3","10.9"
"14","A.Rodgers","","61","0.085","0.120","0.120","44.3%","60.8","61.4","-0.6","10.3"
"15","C.Wentz","","40","0.094","0.127","0.115","50.0%","69.4","68.9","0.5","7.2"
"16","T.Siemian","","50","0.115","0.116","0.098","48.0%","65.8","60.7","5.1","7.8"
"17","C.Newton","","54","0.084","0.139","0.086","50.0%","60.5","62.6","-2.1","9.6"
"18","P.Rivers","","53","0.056","0.171","0.024","47.2%","54.8","64.2","-9.4","7.3"
"19","B.Bortles","","56","0.072","0.069","-0.008","46.4%","65.3","64.8","0.5","8.3"
"20","B.Osweiler","","33","-0.023","-0.021","-0.021","42.4%","51.9","63.1","-11.2","6.9"
"21","C.Keenum","","36","0.011","-0.030","-0.030","30.6%","56.7","61.3","-4.6","6.8"
"22","M.Ryan","","37","0.024","-0.038","-0.038","32.4%","58.1","60.0","-1.9","11.6"
"23","C.Kessler","","21","-0.007","-0.048","-0.048","38.1%","61.1","68.2","-7.1","5.9"
"24","A.Dalton","","35","0.008","-0.051","-0.051","31.4%","57.1","61.4","-4.3","10.2"
"25","E.Manning","","49","0.012","-0.070","-0.094","42.9%","63.6","66.5","-2.9","6.8"
"26","B.Petty","","35","-0.016","-0.123","-0.123","37.1%","61.3","68.6","-7.3","4.8"
"27","A.Smith","","47","0.028","-0.152","-0.152","40.4%","65.8","65.1","0.7","7.2"
"28","J.Cutler","","37","-0.026","-0.503","-0.589","27.0%","55.2","67.3","-12.1","7.1"
"29","J.McCown","","16","-0.061","-0.786","-0.869","37.5%","46.2","67.2","-21.0","8.2"
