"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Stafford","","38","0.283","0.649","0.649","57.9%","74.2","69.9","4.3","4.4"
"2","C.Keenum","","39","0.331","0.625","0.625","66.7%","84.4","69.9","14.4","6.7"
"3","T.Brady","","42","0.309","0.480","0.480","52.4%","82.9","64.8","18.1","6.0"
"4","M.Mariota","","35","0.259","0.430","0.430","60.0%","70.8","59.2","11.7","11.2"
"5","A.Smith","","24","0.304","0.425","0.425","58.3%","86.4","66.3","20.1","7.0"
"6","D.Brees","","51","0.209","0.409","0.406","51.0%","72.3","68.7","3.6","8.4"
"7","A.Dalton","","38","0.223","0.345","0.345","47.4%","67.7","58.1","9.6","10.3"
"8","E.Manning","","50","0.196","0.344","0.341","52.0%","69.6","64.8","4.7","7.5"
"9","C.Palmer","","41","0.169","0.279","0.279","58.5%","67.6","63.9","3.7","6.6"
"10","C.Kessler","","49","0.181","0.276","0.276","44.9%","63.4","57.4","6.0","9.9"
"11","D.Prescott","","31","0.185","0.299","0.272","58.1%","66.7","61.3","5.4","8.7"
"12","R.Wilson","","42","0.138","0.250","0.250","61.9%","69.4","69.5","-0.1","5.1"
"13","R.Tannehill","","34","0.185","0.238","0.238","50.0%","75.0","65.6","9.4","6.5"
"14","C.Newton","","53","0.140","0.227","0.191","52.8%","58.7","56.8","1.9","11.3"
"15","T.Taylor","","41","0.159","0.213","0.171","53.7%","69.6","63.2","6.4","7.7"
"16","P.Rivers","","34","0.083","0.146","0.146","47.1%","62.1","64.8","-2.7","7.0"
"17","K.Cousins","","41","0.137","0.287","0.142","53.7%","56.3","58.9","-2.6","9.2"
"18","M.Ryan","","49","0.130","0.130","0.130","49.0%","65.9","59.0","6.8","10.2"
"19","B.Bortles","","41","0.089","0.103","0.085","53.7%","60.6","59.3","1.3","9.6"
"20","C.Kaepernick","","39","0.003","0.082","0.082","46.2%","46.4","59.4","-12.9","9.8"
"21","B.Osweiler","","42","0.065","0.064","0.064","50.0%","64.1","64.6","-0.5","8.7"
"22","A.Rodgers","","49","0.102","0.090","0.054","53.1%","73.8","69.3","4.5","6.9"
"23","J.Flacco","","58","-0.002","0.048","0.048","36.2%","54.2","65.8","-11.6","8.4"
"24","A.Luck","","45","0.065","0.047","0.047","48.9%","65.6","65.0","0.6","8.2"
"25","B.Hoyer","","54","0.013","-0.018","-0.018","37.0%","61.2","66.1","-4.9","7.2"
"26","T.Siemian","","57","0.025","-0.115","-0.115","38.6%","63.8","63.6","0.2","8.6"
"27","C.Wentz","","30","-0.031","-0.117","-0.117","30.0%","50.0","60.1","-10.1","10.7"
"28","B.Roethlisberger","","36","-0.015","-0.138","-0.181","41.7%","55.9","62.9","-7.0","8.9"
"29","R.Fitzpatrick","","34","-0.053","-0.201","-0.201","35.3%","51.6","66.0","-14.3","7.5"
"30","D.Carr","","40","0.040","-0.284","-0.284","45.0%","66.7","64.7","1.9","8.3"
