"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Winston","","33","0.278","0.440","0.434","57.6%","72.4","57.9","14.5","8.8"
"2","A.Smith","","26","0.249","0.417","0.417","53.8%","73.9","63.4","10.5","9.1"
"3","T.Brady","","32","0.217","0.405","0.405","56.3%","73.1","67.8","5.3","6.6"
"4","A.Dalton","","31","0.249","0.401","0.401","51.6%","73.1","61.7","11.4","12.8"
"5","A.Luck","","49","0.217","0.385","0.385","59.2%","69.2","62.9","6.3","9.8"
"6","M.Stafford","","35","0.129","0.295","0.295","51.4%","62.1","66.6","-4.6","8.2"
"7","D.Brees","","51","0.223","0.293","0.246","54.9%","78.7","66.1","12.6","6.1"
"8","A.Rodgers","","65","0.172","0.270","0.243","53.8%","69.6","64.9","4.8","5.6"
"9","K.Cousins","","47","0.182","0.215","0.193","55.3%","76.9","66.4","10.5","9.2"
"10","R.Tannehill","","32","0.107","0.165","0.165","40.6%","60.0","59.7","0.3","11.1"
"11","P.Rivers","","48","0.124","0.237","0.158","52.1%","62.8","64.4","-1.6","8.5"
"12","M.Mariota","","46","0.126","0.224","0.149","54.3%","61.1","61.6","-0.5","9.2"
"13","T.Taylor","","41","0.116","0.129","0.129","43.9%","56.0","51.6","4.4","14.2"
"14","T.Siemian","","27","0.044","0.046","0.046","44.4%","56.0","59.2","-3.2","9.1"
"15","K.Hogan","","33","0.034","0.037","0.028","45.5%","57.1","61.4","-4.3","5.5"
"16","M.Ryan","","42","0.061","0.009","0.009","47.6%","64.7","62.4","2.3","10.6"
"17","D.Carr","","40","0.024","0.006","0.006","35.0%","62.2","66.4","-4.2","4.8"
"18","C.Palmer","","57","0.027","-0.015","-0.015","45.6%","59.2","61.6","-2.5","10.4"
"19","R.Fitzpatrick","","18","0.037","-0.019","-0.019","50.0%","64.3","64.6","-0.3","5.6"
"20","E.Manning","","37","0.023","-0.060","-0.060","43.2%","64.9","66.0","-1.1","5.9"
"21","L.Jones","","49","0.021","-0.064","-0.064","40.8%","63.0","64.5","-1.5","7.0"
"22","B.Bortles","","56","-0.030","-0.099","-0.099","37.5%","53.5","63.6","-10.1","7.6"
"23","C.Kaepernick","","50","-0.050","-0.119","-0.124","42.0%","50.0","63.4","-13.4","8.4"
"24","C.Keenum","","59","0.006","-0.176","-0.242","37.3%","61.5","65.0","-3.5","8.8"
"25","B.Osweiler","","47","-0.031","-0.290","-0.291","38.3%","53.7","64.7","-11.1","8.5"
"26","R.Wilson","","45","0.020","-0.308","-0.308","35.6%","66.7","68.6","-1.9","6.6"
"27","J.Flacco","","46","0.012","-0.304","-0.358","32.6%","58.1","61.6","-3.4","11.3"
"28","C.Wentz","","34","-0.010","-0.283","-0.386","41.2%","57.1","64.4","-7.2","7.8"
"29","M.Barkley","","17","-0.046","-0.430","-0.430","29.4%","42.9","57.9","-15.0","15.2"
"30","S.Bradford","","49","0.032","-0.355","-0.433","34.7%","61.5","61.7","-0.2","7.4"
