"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Garoppolo","","29","0.302","0.671","0.671","58.6%","69.2","62.6","6.7","10.5"
"2","R.Fitzpatrick","","42","0.320","0.651","0.651","59.5%","70.6","59.5","11.0","12.0"
"3","M.Ryan","","36","0.334","0.623","0.582","66.7%","76.5","61.4","15.1","10.1"
"4","D.Prescott","","39","0.264","0.494","0.494","56.4%","73.3","64.1","9.2","6.4"
"5","C.Palmer","","32","0.213","0.471","0.471","46.9%","56.7","55.7","1.0","11.5"
"6","T.Taylor","","34","0.182","0.368","0.368","44.1%","62.1","61.2","0.9","12.8"
"7","P.Rivers","","31","0.219","0.352","0.335","51.6%","70.8","62.5","8.4","7.0"
"8","D.Carr","","50","0.188","0.270","0.270","56.0%","75.6","67.7","7.8","5.4"
"9","C.Newton","","50","0.155","0.288","0.260","50.0%","61.5","60.9","0.6","9.6"
"10","M.Mariota","","41","0.161","0.234","0.234","58.5%","75.8","70.5","5.2","7.3"
"11","R.Tannehill","","53","0.198","0.232","0.226","64.2%","72.7","60.6","12.1","9.6"
"12","S.Bradford","","36","0.153","0.203","0.203","47.2%","71.0","65.0","6.0","8.5"
"13","T.Siemian","","39","0.141","0.247","0.191","61.5%","66.7","66.0","0.7","6.7"
"14","B.Roethlisberger","","39","0.083","0.188","0.188","43.6%","51.4","57.0","-5.7","11.9"
"15","E.Manning","","47","0.167","0.170","0.162","57.4%","78.0","67.3","10.7","7.9"
"16","J.Flacco","","49","0.082","0.147","0.134","49.0%","55.6","58.5","-3.0","10.8"
"17","A.Dalton","","60","0.042","0.133","0.133","48.3%","57.4","66.7","-9.3","6.5"
"18","K.Cousins","","50","0.122","0.127","0.122","54.0%","63.6","58.0","5.6","10.6"
"19","J.McCown","","41","0.109","0.119","0.119","36.6%","60.6","56.8","3.8","13.6"
"20","A.Rodgers","","50","0.037","0.122","0.095","48.0%","55.6","65.1","-9.5","8.6"
"21","C.Keenum","","36","0.072","0.080","0.080","38.9%","62.1","62.3","-0.3","10.2"
"22","C.Wentz","","40","0.076","0.078","0.078","40.0%","63.6","63.1","0.5","7.8"
"23","M.Stafford","","54","0.007","0.036","0.036","40.7%","56.4","65.6","-9.2","9.2"
"24","R.Wilson","","48","0.069","0.017","0.017","39.6%","62.9","59.6","3.3","8.8"
"25","B.Osweiler","","36","0.058","0.082","0.003","50.0%","57.6","60.5","-3.0","10.7"
"26","J.Brissett","","16","0.008","-0.020","-0.020","50.0%","66.7","72.3","-5.6","1.7"
"27","D.Brees","","48","0.043","-0.039","-0.039","45.8%","65.9","64.3","1.6","7.6"
"28","B.Gabbert","","42","-0.032","-0.103","-0.103","35.7%","48.6","58.9","-10.3","11.0"
"29","B.Bortles","","57","0.015","-0.104","-0.104","47.4%","63.3","65.0","-1.8","8.3"
"30","A.Luck","","52","-0.030","-0.081","-0.185","42.3%","53.8","64.2","-10.3","8.0"
"31","A.Smith","","46","-0.036","-0.280","-0.297","32.6%","54.1","66.0","-11.9","8.5"
"32","J.Winston","","60","-0.025","-0.217","-0.327","40.0%","52.9","62.3","-9.3","10.9"
"33","J.Cutler","","22","0.047","-0.406","-0.583","40.9%","70.6","68.5","2.0","7.1"
