"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Rodgers","","45","0.317","0.610","0.610","57.8%","78.9","66.4","12.5","7.9"
"2","B.Roethlisberger","","22","0.313","0.570","0.570","45.5%","70.0","56.0","14.0","15.4"
"3","M.Mariota","","31","0.276","0.519","0.519","54.8%","65.2","55.3","9.9","12.1"
"4","D.Prescott","","30","0.281","0.519","0.519","56.7%","73.9","63.0","10.9","11.1"
"5","K.Cousins","","56","0.281","0.467","0.467","53.6%","77.4","63.7","13.7","7.4"
"6","T.Siemian","","46","0.228","0.446","0.446","47.8%","62.5","57.4","5.1","11.9"
"7","R.Tannehill","","39","0.206","0.343","0.343","51.3%","66.7","60.1","6.6","10.9"
"8","D.Brees","","40","0.261","0.387","0.339","50.0%","82.4","68.2","14.2","5.2"
"9","T.Taylor","","31","0.158","0.305","0.305","58.1%","66.7","66.7","0.0","8.3"
"10","M.Ryan","","42","0.189","0.287","0.287","61.9%","78.8","72.0","6.8","5.7"
"11","E.Manning","","29","0.155","0.226","0.226","41.4%","55.6","50.9","4.7","13.7"
"12","C.Kaepernick","","61","0.136","0.224","0.217","50.8%","64.4","63.1","1.4","7.7"
"13","B.Bortles","","36","0.077","0.214","0.214","47.2%","52.0","60.5","-8.5","10.1"
"14","J.Winston","","32","0.217","0.205","0.205","56.3%","75.0","57.5","17.5","11.9"
"15","P.Rivers","","35","0.176","0.202","0.202","51.4%","73.3","63.1","10.2","9.7"
"16","T.Brady","","50","0.060","0.127","0.127","48.0%","60.0","65.7","-5.7","6.7"
"17","R.Fitzpatrick","","35","0.131","0.119","0.119","51.4%","71.0","63.2","7.8","9.8"
"18","M.Barkley","","58","0.047","0.119","0.090","44.8%","51.9","59.3","-7.4","9.4"
"19","D.Carr","","43","0.126","0.143","0.073","55.8%","68.4","63.1","5.3","7.6"
"20","C.Newton","","39","0.044","0.098","0.033","41.0%","50.0","56.7","-6.7","13.0"
"21","M.Stafford","","43","0.044","0.009","0.009","44.2%","62.2","62.9","-0.8","10.8"
"22","C.Wentz","","45","0.058","0.008","0.008","48.9%","66.7","64.8","1.9","6.9"
"23","C.Palmer","","51","0.010","0.005","0.002","43.1%","56.8","63.5","-6.7","9.5"
"24","A.Dalton","","58","-0.017","-0.008","-0.008","44.8%","55.3","66.2","-10.9","6.7"
"25","B.Osweiler","","44","0.057","-0.009","-0.010","52.3%","62.9","60.2","2.7","11.9"
"26","S.Bradford","","40","0.081","-0.075","-0.075","40.0%","86.1","76.3","9.8","3.3"
"27","J.Flacco","","40","0.062","-0.054","-0.078","47.5%","75.8","70.1","5.6","5.1"
"28","A.Smith","","56","0.003","-0.116","-0.116","41.1%","63.4","67.2","-3.8","3.9"
"29","R.Wilson","","49","-0.009","-0.200","-0.200","36.7%","51.5","57.7","-6.2","11.7"
"30","J.Goff","","35","0.002","-0.166","-0.227","42.9%","64.5","68.6","-4.0","7.2"
"31","S.Tolzien","","43","0.038","-0.248","-0.258","37.2%","61.1","59.2","1.9","9.9"
"32","J.McCown","","52","0.015","-0.191","-0.278","42.3%","59.5","61.4","-1.9","8.9"
