"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Mariota","","26","0.360","0.638","0.638","57.7%","81.8","62.8","19.0","8.5"
"2","T.Brady","","44","0.275","0.609","0.609","52.3%","66.7","61.6","5.0","10.0"
"3","M.Ryan","","42","0.219","0.377","0.377","61.9%","80.0","72.9","7.1","5.9"
"4","K.Cousins","","61","0.205","0.369","0.369","49.2%","67.9","62.9","5.0","8.7"
"5","D.Brees","","41","0.207","0.365","0.365","63.4%","77.1","71.6","5.6","6.8"
"6","A.Rodgers","","48","0.206","0.325","0.325","50.0%","73.7","66.1","7.6","7.2"
"7","A.Smith","","23","0.075","0.311","0.311","39.1%","47.4","62.8","-15.4","8.7"
"8","N.Foles","","26","0.232","0.310","0.310","46.2%","72.7","59.5","13.2","9.0"
"9","D.Carr","","69","0.179","0.274","0.274","43.5%","69.0","63.1","5.9","8.3"
"10","J.Cutler","","33","0.178","0.247","0.247","51.5%","64.5","57.0","7.6","11.4"
"11","R.Fitzpatrick","","40","0.061","0.223","0.223","37.5%","47.1","59.2","-12.2","10.4"
"12","B.Bortles","","63","0.083","0.145","0.145","49.2%","61.1","63.9","-2.8","7.6"
"13","A.Dalton","","56","0.100","0.128","0.128","57.1%","64.3","62.7","1.6","9.4"
"14","D.Prescott","","49","0.048","0.131","0.112","42.9%","48.7","56.8","-8.1","10.3"
"15","J.McCown","","54","0.032","0.112","0.112","40.7%","51.0","60.7","-9.7","10.1"
"16","C.Newton","","36","0.053","0.101","0.101","47.2%","51.9","57.0","-5.1","11.0"
"17","J.Winston","","43","0.018","0.031","0.031","39.5%","50.0","56.8","-6.8","12.5"
"18","B.Osweiler","","35","0.074","0.025","0.025","48.6%","69.0","65.2","3.7","8.5"
"19","M.Stafford","","47","0.029","0.007","0.007","44.7%","65.9","69.1","-3.2","5.4"
"20","S.Bradford","","43","0.031","-0.007","-0.007","39.5%","62.2","64.3","-2.2","7.8"
"21","C.Wentz","","51","0.056","-0.015","-0.015","45.1%","74.4","71.7","2.7","3.9"
"22","T.Taylor","","51","-0.010","-0.077","-0.077","35.3%","51.4","58.1","-6.8","11.4"
"23","C.Palmer","","59","0.121","-0.011","-0.080","45.8%","77.8","63.3","14.5","7.2"
"24","R.Wilson","","36","0.043","-0.083","-0.083","44.4%","71.0","68.0","3.0","6.3"
"25","T.Siemian","","40","-0.008","-0.186","-0.238","35.0%","54.1","60.1","-6.0","10.8"
"26","A.Luck","","52","-0.042","-0.248","-0.281","38.5%","54.3","66.9","-12.6","7.3"
"27","P.Rivers","","52","-0.050","-0.298","-0.424","30.8%","44.4","59.1","-14.6","8.2"
