"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Ryan","","40","0.275","0.548","0.548","67.5%","75.0","66.8","8.2","6.6"
"2","T.Brady","","36","0.242","0.473","0.473","61.1%","75.8","69.5","6.3","4.8"
"3","A.Smith","","36","0.310","0.621","0.414","66.7%","75.0","64.3","10.7","5.8"
"4","S.Bradford","","35","0.212","0.381","0.381","60.0%","75.8","70.1","5.7","5.8"
"5","A.Rodgers","","50","0.197","0.378","0.378","60.0%","69.2","66.1","3.1","7.2"
"6","T.Siemian","","33","0.148","0.281","0.281","48.5%","63.0","63.3","-0.3","9.3"
"7","L.Jones","","43","0.155","0.224","0.224","44.2%","64.9","60.0","4.8","10.9"
"8","M.Stafford","","45","0.110","0.202","0.198","53.3%","63.4","65.1","-1.7","10.0"
"9","C.Palmer","","41","0.106","0.179","0.179","46.3%","52.6","53.5","-0.9","10.3"
"10","B.Osweiler","","43","0.066","0.178","0.178","46.5%","53.8","61.9","-8.0","7.6"
"11","A.Dalton","","31","0.137","0.145","0.145","54.8%","72.0","64.9","7.1","5.8"
"12","D.Brees","","51","0.073","0.179","0.144","45.1%","59.2","66.1","-6.9","7.4"
"13","M.Moore","","35","0.114","0.141","0.141","54.3%","70.6","67.4","3.2","6.8"
"14","R.Fitzpatrick","","32","0.127","0.131","0.131","43.8%","66.7","60.5","6.2","9.7"
"15","R.Wilson","","35","0.106","0.131","0.131","40.0%","61.3","58.8","2.5","10.1"
"16","C.Wentz","","47","0.089","0.110","0.110","51.1%","62.8","62.1","0.7","7.4"
"17","P.Rivers","","40","0.054","0.076","0.072","47.5%","59.5","62.8","-3.4","6.5"
"18","B.Bortles","","45","0.059","0.063","0.030","53.3%","64.1","65.6","-1.5","8.2"
"19","R.Griffin III","","50","0.095","0.010","-0.007","48.0%","72.5","64.1","8.4","5.7"
"20","A.Luck","","48","0.040","-0.019","-0.035","47.9%","63.2","63.0","0.2","9.1"
"21","M.Cassel","","32","0.045","-0.032","-0.058","37.5%","64.0","62.2","1.8","7.2"
"22","E.Manning","","30","0.013","-0.085","-0.085","36.7%","65.4","67.7","-2.4","6.5"
"23","C.Kaepernick","","34","0.092","-0.079","-0.103","35.3%","77.3","65.5","11.8","7.1"
"24","K.Cousins","","39","0.039","-0.096","-0.112","43.6%","64.7","62.3","2.4","12.4"
"25","C.Newton","","40","0.011","-0.097","-0.187","47.5%","58.1","60.6","-2.5","9.9"
"26","J.Flacco","","54","0.016","-0.163","-0.208","44.4%","68.1","69.6","-1.6","5.6"
"27","J.Winston","","40","0.000","-0.211","-0.223","37.5%","57.1","61.9","-4.7","7.7"
"28","E.Manuel","","24","-0.058","-0.252","-0.261","41.7%","45.0","60.7","-15.7","10.2"
"29","C.Cook","","24","0.029","-0.347","-0.494","50.0%","66.7","67.3","-0.6","6.2"
"30","M.Barkley","","16","0.071","-0.323","-0.548","68.8%","71.4","64.2","7.2","8.6"
"31","J.Goff","","29","0.006","-0.562","-0.562","31.0%","65.0","71.7","-6.7","4.4"
"32","M.Sanchez","","22","-0.038","-0.540","-0.596","31.8%","52.9","67.6","-14.7","1.2"
