"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","S.Bradford","","18","0.397","0.905","0.905","72.2%","75.0","63.4","11.6","5.6"
"2","C.Newton","","39","0.288","0.605","0.605","59.0%","76.9","69.3","7.6","5.4"
"3","N.Foles","","36","0.270","0.578","0.578","52.8%","71.0","65.2","5.7","5.6"
"4","A.Dalton","","50","0.182","0.379","0.364","56.0%","66.7","66.3","0.3","5.0"
"5","M.Stafford","","48","0.155","0.340","0.322","56.3%","58.1","60.7","-2.6","7.8"
"6","B.Roethlisberger","","38","0.220","0.286","0.286","44.7%","76.7","64.2","12.5","7.6"
"7","J.Cutler","","41","0.196","0.279","0.279","63.4%","68.6","60.1","8.5","8.4"
"8","R.Wilson","","42","0.187","0.261","0.261","54.8%","76.7","68.4","8.2","4.8"
"9","P.Rivers","","39","0.148","0.210","0.210","48.7%","68.8","64.1","4.6","7.4"
"10","M.Schaub","","25","0.107","0.153","0.153","36.0%","71.4","70.3","1.1","5.8"
"11","A.Rodgers","","39","0.044","0.131","0.131","46.2%","53.1","61.9","-8.7","9.6"
"12","T.Brady","","53","0.084","0.129","0.129","47.2%","59.5","61.0","-1.4","11.0"
"13","D.Brees","","41","0.033","0.121","0.121","36.6%","47.2","57.3","-10.1","10.8"
"14","J.Flacco","","44","0.068","0.098","0.098","36.4%","58.8","61.1","-2.3","10.1"
"15","M.Glennon","","50","0.102","0.077","0.077","42.0%","66.7","61.2","5.4","9.3"
"16","E.Manning","","28","0.123","0.208","0.055","50.0%","53.8","53.6","0.2","11.2"
"17","C.Henne","","48","0.079","0.044","0.044","52.1%","64.3","60.8","3.5","8.2"
"18","T.Lewis","","43","0.026","0.022","0.022","44.2%","59.4","64.2","-4.8","7.8"
"19","P.Manning","","49","0.086","0.077","-0.006","42.9%","66.7","64.2","2.5","6.7"
"20","R.Griffin III","","54","-0.047","-0.005","-0.017","46.3%","50.0","66.3","-16.3","7.9"
"21","C.Kaepernick","","34","-0.004","-0.035","-0.041","44.1%","55.2","62.2","-7.0","8.9"
"22","R.Fitzpatrick","","39","0.021","-0.072","-0.072","38.5%","60.7","62.0","-1.3","8.6"
"23","B.Weeden","","48","0.048","-0.068","-0.081","47.9%","63.4","59.8","3.6","8.4"
"24","C.Palmer","","44","0.046","-0.028","-0.086","36.4%","62.5","60.9","1.6","8.3"
"25","T.Romo","","34","0.003","-0.093","-0.093","44.1%","62.1","66.1","-4.0","6.6"
"26","A.Luck","","35","0.033","-0.094","-0.094","48.6%","62.1","60.7","1.4","9.2"
"27","A.Smith","","40","-0.069","-0.119","-0.119","32.5%","48.3","65.1","-16.9","5.1"
"28","M.Cassel","","50","0.050","-0.142","-0.200","40.0%","72.7","68.1","4.6","7.0"
"29","G.Smith","","41","0.011","-0.313","-0.338","39.0%","55.9","59.6","-3.7","10.8"
"30","T.Yates","","21","0.048","-0.138","-0.400","42.9%","70.6","66.3","4.3","5.1"
