"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","22","0.362","0.547","0.547","63.6%","76.5","52.4","24.1","13.5"
"2","C.Newton","","40","0.252","0.508","0.508","55.0%","67.9","61.7","6.2","9.0"
"3","B.Roethlisberger","","51","0.206","0.456","0.456","47.1%","64.4","63.8","0.7","6.4"
"4","C.Palmer","","45","0.247","0.386","0.386","51.1%","73.2","61.4","11.8","9.1"
"5","N.Foles","","40","0.222","0.351","0.351","52.5%","68.0","58.9","9.1","11.4"
"6","R.Fitzpatrick","","35","0.231","0.334","0.334","57.1%","78.6","67.0","11.6","6.4"
"7","T.Brady","","47","0.208","0.317","0.317","59.6%","72.5","64.1","8.4","6.5"
"8","M.Glennon","","29","0.276","0.311","0.311","55.2%","87.0","65.7","21.2","7.8"
"9","E.Manuel","","33","0.222","0.310","0.310","51.5%","71.4","60.0","11.4","9.9"
"10","A.Luck","","44","0.115","0.217","0.217","54.5%","63.9","65.7","-1.8","6.6"
"11","J.McCown","","35","0.115","0.185","0.185","48.6%","61.3","60.9","0.4","7.8"
"12","P.Manning","","45","0.078","0.194","0.174","48.9%","60.0","67.1","-7.1","6.8"
"13","M.Stafford","","51","0.033","0.153","0.153","39.2%","42.2","54.5","-12.3","11.7"
"14","R.Tannehill","","44","0.062","0.062","0.062","40.9%","62.9","63.8","-0.9","8.9"
"15","P.Rivers","","39","0.089","0.022","0.022","51.3%","66.7","60.0","6.6","10.2"
"16","D.Brees","","45","0.087","0.060","0.020","53.3%","71.4","67.6","3.9","6.7"
"17","A.Smith","","58","-0.030","0.012","0.012","37.9%","47.7","62.1","-14.4","7.5"
"18","M.Schaub","","26","-0.047","0.007","0.007","46.2%","48.0","65.2","-17.2","7.4"
"19","C.Kaepernick","","38","0.028","-0.004","-0.004","34.2%","58.6","61.5","-2.9","7.8"
"20","M.McGloin","","34","0.015","-0.035","-0.035","32.4%","56.3","59.9","-3.6","9.6"
"21","R.Griffin III","","51","0.007","-0.030","-0.045","41.2%","51.5","56.9","-5.3","13.4"
"22","E.Manning","","43","0.066","-0.047","-0.047","39.5%","71.4","65.3","6.1","7.5"
"23","J.Flacco","","41","0.003","0.031","-0.048","43.9%","54.8","64.4","-9.5","6.6"
"24","S.Tolzien","","35","0.124","0.048","-0.049","54.3%","75.0","63.6","11.4","7.8"
"25","M.Ryan","","42","-0.004","0.037","-0.057","47.6%","52.8","64.0","-11.2","7.6"
"26","C.Henne","","45","0.000","-0.195","-0.215","35.6%","64.3","68.9","-4.6","5.0"
"27","C.Keenum","","25","-0.014","-0.237","-0.244","44.0%","56.5","64.1","-7.6","8.7"
"28","C.Ponder","","31","-0.015","-0.207","-0.277","38.7%","59.1","66.5","-7.4","5.0"
"29","J.Campbell","","61","-0.041","-0.385","-0.388","31.1%","49.1","62.8","-13.7","5.3"
"30","A.Dalton","","29","-0.008","-0.517","-0.648","31.0%","50.0","58.9","-8.9","8.5"
"31","G.Smith","","29","-0.079","-0.686","-0.834","17.2%","34.8","58.1","-23.3","8.8"
