"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.McCown","","27","0.292","0.613","0.613","63.0%","70.0","62.1","7.9","8.7"
"2","M.Ryan","","27","0.307","0.609","0.609","51.9%","80.0","69.1","10.9","5.6"
"3","A.Dalton","","39","0.305","0.571","0.571","53.8%","75.0","62.5","12.5","10.1"
"4","C.Kaepernick","","32","0.256","0.531","0.531","53.1%","61.9","56.2","5.7","13.1"
"5","C.Newton","","27","0.352","0.470","0.470","59.3%","88.2","61.9","26.3","6.9"
"6","P.Rivers","","32","0.289","0.430","0.430","59.4%","84.6","67.6","17.0","6.0"
"7","R.Griffin III","","43","0.191","0.409","0.384","62.8%","62.1","61.6","0.5","9.4"
"8","M.Stafford","","53","0.173","0.372","0.372","47.2%","57.1","58.1","-0.9","10.9"
"9","A.Rodgers","","44","0.244","0.371","0.371","52.3%","75.8","63.9","11.9","7.6"
"10","J.Flacco","","39","0.225","0.367","0.367","51.3%","70.6","61.9","8.7","8.2"
"11","P.Manning","","56","0.171","0.282","0.276","39.3%","60.4","56.6","3.9","11.5"
"12","B.Roethlisberger","","29","0.200","0.275","0.275","62.1%","73.9","64.3","9.6","8.1"
"13","A.Smith","","39","0.161","0.247","0.247","48.7%","67.6","63.3","4.3","6.0"
"14","J.Locker","","48","0.092","0.127","0.127","41.7%","61.0","60.7","0.2","10.0"
"15","A.Luck","","46","0.057","0.126","0.126","47.8%","55.3","61.4","-6.2","9.8"
"16","E.Manning","","44","0.058","0.090","0.090","40.9%","59.0","62.6","-3.6","6.5"
"17","T.Romo","","53","0.068","0.095","0.061","52.8%","59.6","61.5","-1.9","9.0"
"18","M.Glennon","","55","0.051","0.101","0.045","47.3%","59.1","64.6","-5.5","8.0"
"19","S.Bradford","","35","0.127","0.106","0.032","48.6%","70.0","62.0","8.0","6.7"
"20","C.Keenum","","34","0.086","0.071","0.032","38.2%","60.0","57.2","2.8","10.8"
"21","R.Wilson","","42","0.090","0.060","0.022","50.0%","62.1","57.7","4.4","8.3"
"22","G.Smith","","44","0.095","0.172","0.021","43.2%","51.5","53.8","-2.3","12.9"
"23","T.Lewis","","41","0.043","-0.089","-0.089","31.7%","65.6","62.4","3.2","7.0"
"24","T.Brady","","52","-0.045","-0.145","-0.168","36.5%","47.8","60.3","-12.5","10.7"
"25","C.Henne","","48","0.024","-0.188","-0.199","50.0%","63.9","64.1","-0.3","7.1"
"26","R.Tannehill","","44","-0.018","-0.155","-0.212","38.6%","51.4","59.1","-7.7","10.9"
"27","M.Barkley","","22","-0.004","-0.172","-0.214","54.5%","55.0","60.2","-5.2","10.8"
"28","B.Weeden","","50","-0.054","-0.227","-0.227","36.0%","42.5","57.1","-14.6","7.7"
"29","C.Palmer","","58","0.054","-0.182","-0.241","46.6%","68.2","62.8","5.4","6.8"
"30","J.Freeman","","57","-0.071","-0.263","-0.289","31.6%","39.2","57.2","-18.0","9.6"
"31","N.Foles","","38","-0.083","-0.372","-0.372","26.3%","39.3","60.6","-21.3","9.5"
