"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Manning","","48","0.361","0.725","0.725","77.1%","80.5","65.9","14.6","7.3"
"2","T.Romo","","42","0.344","0.721","0.721","57.1%","71.4","59.8","11.7","11.0"
"3","M.Vick","","22","0.159","0.460","0.460","54.5%","42.9","51.0","-8.1","11.7"
"4","D.Brees","","38","0.289","0.391","0.391","52.6%","82.4","63.2","19.2","7.9"
"5","N.Foles","","30","0.248","0.391","0.391","53.3%","72.7","61.1","11.6","9.6"
"6","G.Smith","","27","0.249","0.376","0.376","55.6%","80.0","67.4","12.6","7.5"
"7","C.Kaepernick","","18","0.085","0.319","0.319","38.9%","40.0","54.0","-14.0","10.3"
"8","M.Ryan","","53","0.246","0.327","0.303","62.3%","80.0","65.3","14.7","7.1"
"9","P.Rivers","","53","0.216","0.281","0.279","58.5%","72.9","60.8","12.1","9.0"
"10","J.Flacco","","38","0.149","0.277","0.260","50.0%","59.4","59.2","0.1","9.8"
"11","A.Rodgers","","38","0.185","0.252","0.252","44.7%","69.0","60.5","8.4","10.0"
"12","R.Wilson","","48","0.085","0.241","0.241","45.8%","48.4","57.4","-9.0","11.0"
"13","A.Luck","","36","0.108","0.266","0.221","47.2%","55.2","61.7","-6.5","8.9"
"14","E.Manuel","","23","0.059","0.147","0.147","52.2%","55.0","62.2","-7.2","6.3"
"15","S.Bradford","","39","0.034","0.106","0.106","38.5%","55.9","64.8","-8.9","7.8"
"16","J.Cutler","","41","0.141","0.075","0.033","48.8%","72.7","60.2","12.5","9.2"
"17","A.Dalton","","35","0.093","0.030","0.030","48.6%","74.1","67.3","6.8","6.9"
"18","B.Weeden","","32","0.039","0.017","0.017","37.5%","54.2","56.2","-2.1","10.6"
"19","R.Tannehill","","47","0.024","0.001","0.001","36.2%","55.3","59.1","-3.9","11.7"
"20","E.Manning","","55","-0.001","0.016","-0.004","41.8%","49.0","58.4","-9.4","13.5"
"21","R.Fitzpatrick","","52","-0.015","-0.012","-0.017","44.2%","51.2","61.3","-10.1","9.3"
"22","M.Stafford","","47","0.030","-0.020","-0.020","42.6%","62.5","64.1","-1.6","8.9"
"23","C.Palmer","","32","0.094","-0.033","-0.070","56.3%","70.4","59.7","10.6","10.1"
"24","A.Smith","","47","-0.015","-0.079","-0.079","40.4%","51.3","58.9","-7.6","8.3"
"25","T.Brady","","44","-0.026","-0.137","-0.137","38.6%","50.0","59.0","-9.0","9.3"
"26","M.Schaub","","38","-0.016","-0.290","-0.353","28.9%","55.9","64.1","-8.2","7.8"
"27","C.Newton","","52","-0.000","-0.292","-0.395","44.2%","55.3","60.8","-5.5","9.5"
"28","B.Gabbert","","25","-0.051","-0.243","-0.446","36.0%","47.4","61.6","-14.3","9.1"
"29","J.Tuel","","23","-0.067","-0.353","-0.512","26.1%","40.0","58.2","-18.2","10.0"
