"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Manning","","36","0.352","0.612","0.612","72.2%","82.4","63.5","18.9","7.1"
"2","M.Cassel","","27","0.236","0.576","0.576","51.9%","64.0","64.3","-0.3","9.1"
"3","D.Brees","","44","0.275","0.521","0.521","61.4%","78.9","69.2","9.7","5.8"
"4","T.Brady","","35","0.240","0.477","0.477","48.6%","64.5","58.9","5.6","10.7"
"5","J.Locker","","30","0.253","0.347","0.347","50.0%","75.0","60.1","14.9","7.3"
"6","A.Luck","","43","0.174","0.265","0.265","46.5%","60.0","54.5","5.5","11.7"
"7","P.Rivers","","44","0.300","0.353","0.249","61.4%","87.5","64.4","23.1","7.5"
"8","B.Roethlisberger","","55","0.196","0.246","0.246","58.2%","76.6","65.8","10.8","6.4"
"9","A.Smith","","48","0.097","0.222","0.222","52.1%","58.5","64.0","-5.5","7.1"
"10","B.Hoyer","","43","0.137","0.181","0.181","48.8%","65.8","61.1","4.7","8.2"
"11","M.Vick","","38","0.055","0.166","0.166","39.5%","51.9","61.0","-9.1","8.0"
"12","T.Romo","","44","0.117","0.088","0.088","54.5%","73.0","65.6","7.4","7.1"
"13","M.Ryan","","60","0.078","0.080","0.080","46.7%","64.2","63.4","0.7","8.3"
"14","R.Griffin III","","36","0.071","0.065","0.065","41.7%","62.1","61.5","0.6","8.5"
"15","C.Kaepernick","","31","0.070","0.084","0.058","41.9%","65.2","66.2","-0.9","8.2"
"16","R.Wilson","","39","-0.027","-0.050","-0.050","38.5%","52.2","62.7","-10.6","7.3"
"17","M.Schaub","","57","0.057","0.028","-0.054","45.6%","63.3","62.8","0.4","7.9"
"18","M.Stafford","","38","0.022","-0.041","-0.070","52.6%","65.7","67.9","-2.2","6.5"
"19","A.Dalton","","52","-0.010","-0.099","-0.099","36.5%","54.8","61.2","-6.4","9.3"
"20","C.Palmer","","44","-0.007","-0.097","-0.100","40.9%","56.8","62.7","-5.9","8.8"
"21","R.Tannehill","","44","0.025","-0.102","-0.130","50.0%","64.7","64.7","-0.0","7.1"
"22","J.Cutler","","55","0.026","-0.116","-0.184","40.0%","57.4","57.1","0.4","12.1"
"23","E.Manning","","44","-0.033","-0.272","-0.272","36.4%","48.6","59.8","-11.2","11.1"
"24","J.Flacco","","54","0.002","-0.274","-0.291","25.9%","51.0","55.9","-4.8","12.7"
"25","M.Glennon","","47","-0.001","-0.297","-0.304","38.3%","57.1","62.7","-5.6","7.2"
"26","E.Manuel","","33","-0.014","-0.305","-0.336","33.3%","45.5","53.6","-8.1","14.2"
"27","G.Smith","","46","0.083","-0.260","-0.346","39.1%","67.6","57.8","9.8","9.1"
"28","S.Bradford","","47","-0.064","-0.307","-0.362","38.3%","46.3","63.5","-17.1","9.5"
"29","M.Flynn","","42","0.033","-0.348","-0.448","38.1%","65.6","65.5","0.1","6.1"
"30","B.Gabbert","","40","0.007","-0.417","-0.500","35.0%","54.8","60.2","-5.4","6.9"
