"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Manning","","39","0.332","0.773","0.773","53.8%","62.9","56.1","6.8","9.9"
"2","R.Wilson","","40","0.313","0.490","0.490","57.5%","75.9","57.7","18.2","9.5"
"3","T.Brady","","43","0.238","0.440","0.418","62.8%","70.7","63.4","7.3","9.9"
"4","C.Kaepernick","","39","0.208","0.412","0.412","48.7%","67.9","64.5","3.3","8.7"
"5","C.Newton","","34","0.204","0.386","0.379","52.9%","64.3","60.3","4.0","9.7"
"6","B.Roethlisberger","","49","0.175","0.332","0.332","53.1%","63.6","62.0","1.6","7.6"
"7","J.Flacco","","39","0.187","0.293","0.293","41.0%","68.6","62.4","6.1","9.1"
"8","R.Tannehill","","47","0.170","0.289","0.289","57.4%","66.7","63.4","3.3","7.4"
"9","J.McCown","","42","0.153","0.235","0.235","47.6%","65.7","62.0","3.7","10.1"
"10","M.McGloin","","31","0.147","0.231","0.231","51.6%","60.0","57.0","3.0","11.6"
"11","T.Romo","","37","0.145","0.196","0.196","48.6%","71.9","67.0","4.9","6.3"
"12","E.Manuel","","37","0.064","0.185","0.185","48.6%","56.3","65.2","-8.9","9.9"
"13","P.Rivers","","42","0.101","0.167","0.167","47.6%","63.9","64.9","-1.0","6.5"
"14","N.Foles","","48","0.115","0.163","0.163","43.8%","61.8","59.8","1.9","9.2"
"15","C.Keenum","","34","0.059","0.144","0.144","55.9%","53.6","60.6","-7.1","11.3"
"16","B.Weeden","","46","0.111","0.112","0.108","45.7%","61.5","56.9","4.6","13.3"
"17","M.Ryan","","59","0.059","0.107","0.104","49.2%","59.6","64.1","-4.5","9.1"
"18","M.Stafford","","36","0.128","0.210","0.097","61.1%","64.7","63.7","1.0","8.5"
"19","E.Manning","","32","0.162","0.090","0.086","59.4%","78.6","63.1","15.4","8.6"
"20","A.Smith","","50","0.108","0.108","0.070","40.0%","63.4","58.9","4.5","10.0"
"21","R.Griffin III","","49","0.120","0.036","0.036","42.9%","75.0","63.7","11.3","7.8"
"22","M.Cassel","","37","0.096","0.081","0.001","45.9%","66.7","62.6","4.0","8.0"
"23","A.Dalton","","26","0.024","-0.006","-0.006","46.2%","63.6","67.2","-3.5","7.7"
"24","C.Henne","","45","-0.002","-0.017","-0.017","42.2%","55.0","62.5","-7.5","6.5"
"25","C.Palmer","","48","0.046","-0.037","-0.065","43.8%","58.5","56.4","2.1","11.7"
"26","A.Luck","","43","-0.020","-0.109","-0.109","39.5%","53.1","61.1","-8.0","9.6"
"27","K.Clemens","","45","-0.004","-0.123","-0.123","44.4%","51.4","56.5","-5.2","12.8"
"28","R.Fitzpatrick","","47","-0.005","-0.073","-0.129","48.9%","58.3","64.2","-5.9","8.4"
"29","M.Glennon","","29","0.081","-0.325","-0.340","41.4%","66.7","57.6","9.0","11.1"
"30","D.Brees","","43","0.042","-0.293","-0.341","37.2%","60.5","58.4","2.2","9.5"
"31","M.Flynn","","30","-0.021","-0.493","-0.540","33.3%","50.0","61.1","-11.1","10.9"
"32","M.Simms","","23","-0.010","-0.683","-0.711","26.1%","50.0","60.8","-10.8","7.3"
