"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Rivers","","53","0.344","0.625","0.625","62.3%","80.0","63.2","16.8","8.4"
"2","A.Rodgers","","47","0.311","0.508","0.508","61.7%","82.9","66.1","16.8","6.3"
"3","M.Vick","","44","0.241","0.444","0.444","52.3%","65.7","58.0","7.7","12.5"
"4","P.Manning","","45","0.227","0.428","0.428","53.3%","69.8","63.9","5.9","7.6"
"5","M.Ryan","","47","0.201","0.266","0.266","53.2%","78.6","68.2","10.4","5.7"
"6","R.Griffin III","","46","0.109","0.172","0.172","45.7%","65.0","64.8","0.2","7.0"
"7","J.Flacco","","36","0.124","0.145","0.145","47.2%","66.7","61.9","4.8","9.2"
"8","A.Smith","","47","0.063","0.136","0.136","48.9%","61.8","67.5","-5.7","5.9"
"9","T.Romo","","49","0.125","0.134","0.134","51.0%","71.4","65.7","5.7","5.6"
"10","S.Bradford","","60","0.103","0.223","0.121","51.7%","59.3","63.8","-4.6","7.0"
"11","A.Dalton","","49","0.068","0.082","0.082","49.0%","56.8","57.9","-1.1","9.2"
"12","E.Manning","","60","0.063","0.065","0.064","53.3%","57.1","58.0","-0.8","10.9"
"13","R.Wilson","","33","0.008","0.064","0.064","39.4%","47.1","57.8","-10.8","12.3"
"14","C.Newton","","51","0.049","0.054","0.054","43.1%","55.3","57.9","-2.7","11.1"
"15","E.Manuel","","44","0.108","0.086","0.052","52.3%","69.2","63.5","5.8","6.3"
"16","A.Luck","","51","0.053","0.043","0.043","49.0%","58.1","59.4","-1.2","10.3"
"17","R.Tannehill","","41","0.075","0.042","0.042","46.3%","71.9","69.0","2.9","7.3"
"18","C.Ponder","","37","0.066","0.126","0.028","43.2%","57.1","61.7","-4.6","8.6"
"19","J.Locker","","37","0.042","0.024","0.024","40.5%","56.7","58.7","-2.0","9.6"
"20","M.Stafford","","41","0.047","0.039","0.020","43.9%","66.7","68.7","-2.1","5.1"
"21","D.Brees","","51","0.060","0.113","-0.001","49.0%","59.1","63.7","-4.6","9.3"
"22","B.Roethlisberger","","41","0.037","-0.007","-0.007","39.0%","55.6","56.6","-1.1","11.9"
"23","J.Cutler","","41","0.171","0.136","-0.045","58.5%","73.0","59.2","13.8","7.4"
"24","C.Henne","","47","0.049","-0.048","-0.048","31.9%","67.6","64.5","3.1","6.6"
"25","C.Palmer","","43","0.048","0.038","-0.083","39.5%","57.9","59.7","-1.8","10.0"
"26","B.Weeden","","40","0.046","-0.138","-0.138","35.0%","63.6","59.6","4.0","9.3"
"27","M.Schaub","","53","-0.004","-0.115","-0.140","37.7%","55.3","60.4","-5.1","8.4"
"28","T.Brady","","42","-0.052","-0.146","-0.146","35.7%","48.7","62.5","-13.7","10.0"
"29","G.Smith","","42","-0.045","-0.200","-0.200","28.6%","42.9","55.7","-12.9","12.7"
"30","J.Freeman","","29","-0.062","-0.251","-0.327","34.5%","40.9","57.3","-16.4","13.2"
"31","C.Kaepernick","","42","-0.032","-0.470","-0.487","38.1%","50.0","62.9","-12.9","8.0"
