"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.McCown","","40","0.417","0.907","0.907","67.5%","75.0","60.0","15.0","8.5"
"2","P.Rivers","","31","0.320","0.622","0.596","54.8%","75.0","62.5","12.5","6.6"
"3","C.Palmer","","36","0.304","0.478","0.478","66.7%","84.4","67.1","17.3","5.6"
"4","A.Dalton","","43","0.253","0.424","0.424","55.8%","72.7","61.9","10.9","7.5"
"5","J.Campbell","","48","0.244","0.478","0.478","56.3%","69.0","62.7","6.3","7.7"
"6","P.Manning","","62","0.227","0.395","0.395","56.5%","67.2","59.7","7.6","8.1"
"7","G.Smith","","31","0.199","0.369","0.369","54.8%","64.0","60.2","3.8","5.2"
"8","D.Brees","","49","0.197","0.299","0.299","51.0%","71.4","63.9","7.5","6.7"
"9","A.Smith","","23","0.172","0.349","0.349","56.5%","70.0","69.8","0.2","5.9"
"10","A.Luck","","50","0.164","0.343","0.343","52.0%","63.0","64.0","-1.0","6.5"
"11","M.McGloin","","38","0.131","0.266","0.266","42.1%","58.1","60.4","-2.3","7.8"
"12","R.Tannehill","","39","0.131","0.204","0.179","46.2%","60.6","58.7","1.9","9.3"
"13","R.Wilson","","31","0.106","0.127","0.127","45.2%","60.0","57.3","2.7","11.7"
"14","M.Flynn","","42","0.102","0.049","-0.099","45.2%","75.0","67.7","7.3","6.0"
"15","T.Brady","","58","0.098","0.179","0.178","53.4%","64.0","66.4","-2.4","6.4"
"16","M.Schaub","","33","0.083","0.116","0.116","42.4%","58.6","59.3","-0.7","9.4"
"17","R.Fitzpatrick","","29","0.068","0.129","0.116","31.0%","54.2","58.4","-4.3","11.1"
"18","N.Foles","","27","0.060","0.159","0.106","40.7%","50.0","57.8","-7.8","12.1"
"19","E.Manning","","35","0.044","-0.104","-0.158","48.6%","64.5","61.0","3.5","9.6"
"20","M.Cassel","","40","0.038","0.209","0.209","32.5%","45.9","61.3","-15.3","9.1"
"21","B.Roethlisberger","","45","0.031","-0.006","-0.006","42.2%","59.0","61.1","-2.2","9.2"
"22","M.Ryan","","36","0.023","0.026","0.019","47.2%","58.8","64.4","-5.6","8.2"
"23","C.Keenum","","33","0.023","0.003","0.003","39.4%","55.2","59.4","-4.2","8.0"
"24","J.Flacco","","55","0.015","-0.028","-0.039","47.3%","57.1","61.2","-4.0","8.5"
"25","C.Newton","","46","0.013","-0.062","-0.062","32.6%","64.7","67.8","-3.0","6.6"
"26","K.Clemens","","37","0.009","-0.327","-0.390","35.1%","59.3","63.4","-4.2","8.1"
"27","T.Romo","","22","0.003","0.044","0.044","36.4%","55.0","65.3","-10.3","5.5"
"28","C.Henne","","39","-0.006","0.106","0.106","38.5%","44.4","60.6","-16.2","7.5"
"29","C.Kaepernick","","43","-0.014","-0.027","-0.027","44.2%","51.7","61.0","-9.2","8.9"
"30","E.Manuel","","48","-0.023","-0.437","-0.482","37.5%","54.5","65.5","-11.0","6.2"
"31","R.Griffin III","","34","-0.045","-0.096","-0.184","35.3%","48.0","60.8","-12.8","10.2"
"32","K.Cousins","","18","-0.075","-0.385","-0.385","27.8%","43.8","63.7","-19.9","9.3"
"33","M.Glennon","","30","-0.076","-0.239","-0.239","26.7%","37.5","56.2","-18.7","11.5"
"34","M.Stafford","","31","-0.080","-0.186","-0.236","29.0%","41.7","60.7","-19.0","9.8"
