"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","C.Kaepernick","","25","0.340","0.865","0.865","60.0%","62.5","59.2","3.3","7.8"
"2","A.Dalton","","32","0.334","0.772","0.772","59.4%","63.3","56.2","7.1","11.8"
"3","A.Rodgers","","38","0.355","0.676","0.676","60.5%","82.8","66.7","16.0","5.6"
"4","D.Brees","","45","0.233","0.291","0.291","51.1%","78.8","64.3","14.5","8.7"
"5","C.Ponder","","32","0.159","0.282","0.282","50.0%","70.0","68.2","1.8","6.5"
"6","M.Stafford","","52","0.213","0.302","0.225","57.7%","73.3","63.0","10.3","9.4"
"7","C.Newton","","45","0.151","0.204","0.204","48.9%","71.9","66.2","5.6","7.2"
"8","J.Campbell","","42","0.113","0.150","0.150","33.3%","62.9","60.5","2.4","9.6"
"9","A.Smith","","48","0.103","0.123","0.123","45.8%","68.6","66.1","2.5","5.3"
"10","C.Henne","","47","0.075","0.111","0.111","48.9%","64.4","66.3","-1.9","4.7"
"11","C.Palmer","","24","0.151","0.128","0.097","45.8%","72.2","61.4","10.8","12.4"
"12","E.Manning","","41","0.089","0.061","0.061","46.3%","65.8","61.7","4.1","8.2"
"13","T.Romo","","33","-0.021","0.043","0.043","36.4%","46.7","61.4","-14.7","9.4"
"14","P.Manning","","46","0.107","0.110","0.020","56.5%","68.2","64.2","4.0","7.5"
"15","M.Ryan","","68","-0.005","-0.045","-0.045","39.7%","57.6","64.5","-6.9","6.4"
"16","R.Tannehill","","50","-0.006","-0.062","-0.067","42.0%","55.0","61.3","-6.3","8.9"
"17","T.Brady","","30","0.009","-0.073","-0.077","43.3%","61.9","65.3","-3.4","7.4"
"18","B.Roethlisberger","","51","0.025","-0.092","-0.092","41.2%","65.9","66.0","-0.1","7.7"
"19","R.Wilson","","31","-0.016","-0.147","-0.147","32.3%","55.6","62.9","-7.3","7.7"
"20","T.Lewis","","48","0.004","-0.146","-0.164","41.7%","56.4","60.0","-3.6","10.2"
"21","M.Glennon","","59","0.000","-0.176","-0.176","40.7%","60.0","64.4","-4.4","7.5"
"22","M.Barkley","","32","0.037","-0.212","-0.261","53.1%","65.4","63.4","2.0","9.7"
"23","K.Clemens","","41","-0.053","-0.327","-0.368","36.6%","48.4","63.8","-15.4","8.0"
"24","G.Smith","","36","0.038","-0.176","-0.400","47.2%","69.0","66.6","2.4","5.2"
"25","R.Griffin III","","39","0.014","-0.395","-0.415","30.8%","50.0","53.9","-3.9","10.8"
