"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","30","0.342","0.693","0.693","53.3%","73.1","60.4","12.7","10.5"
"2","K.Clemens","","20","0.193","0.586","0.572","35.0%","56.3","64.9","-8.6","7.3"
"3","D.Brees","","45","0.323","0.535","0.535","62.2%","85.0","67.3","17.7","6.7"
"4","N.Foles","","28","0.261","0.528","0.528","53.6%","66.7","60.0","6.7","12.8"
"5","C.Ponder","","23","0.268","0.410","0.410","56.5%","81.0","66.7","14.3","7.1"
"6","P.Manning","","40","0.199","0.327","0.324","52.5%","69.4","63.3","6.1","6.0"
"7","R.Griffin III","","49","0.164","0.282","0.282","51.0%","68.6","66.0","2.5","5.0"
"8","R.Fitzpatrick","","40","0.159","0.275","0.206","50.0%","66.7","64.6","2.1","8.3"
"9","P.Rivers","","42","0.126","0.145","0.145","42.9%","65.5","60.4","5.1","8.5"
"10","R.Tannehill","","45","0.100","0.104","0.104","46.7%","64.3","61.1","3.2","10.0"
"11","J.Cutler","","42","0.061","0.103","0.087","35.7%","52.5","56.2","-3.7","9.5"
"12","M.Ryan","","44","0.033","0.074","0.074","45.5%","63.9","70.9","-7.0","4.6"
"13","C.Palmer","","36","0.084","0.072","0.072","55.6%","64.5","62.1","2.4","7.7"
"14","M.Stafford","","37","0.031","0.068","0.068","37.8%","51.4","58.3","-6.9","9.1"
"15","S.Tolzien","","44","0.066","0.074","-0.010","52.3%","61.5","62.5","-0.9","7.2"
"16","M.Glennon","","27","0.041","-0.014","-0.020","40.7%","52.4","52.4","0.0","12.1"
"17","C.Henne","","28","0.035","-0.073","-0.074","46.4%","60.9","59.4","1.4","7.9"
"18","A.Dalton","","62","-0.043","-0.162","-0.175","30.6%","48.0","60.3","-12.3","10.3"
"19","C.Keenum","","49","-0.006","-0.140","-0.188","40.8%","53.7","59.1","-5.4","8.2"
"20","T.Romo","","29","-0.083","-0.191","-0.191","31.0%","43.5","63.2","-19.7","10.4"
"21","C.Newton","","42","-0.035","-0.215","-0.222","38.1%","50.0","61.0","-11.0","10.2"
"22","E.Manuel","","47","-0.013","-0.218","-0.236","42.6%","57.9","65.0","-7.1","5.8"
"23","B.Roethlisberger","","35","0.019","-0.191","-0.251","34.3%","60.0","61.2","-1.2","7.8"
"24","E.Manning","","27","-0.012","-0.106","-0.256","48.1%","54.5","61.2","-6.7","7.1"
"25","J.Flacco","","44","-0.013","-0.262","-0.262","38.6%","55.6","63.2","-7.6","9.1"
"26","A.Luck","","58","0.017","-0.201","-0.287","50.0%","64.4","66.0","-1.6","7.6"
"27","C.Kaepernick","","33","-0.040","-0.325","-0.325","27.3%","50.0","62.9","-12.9","8.6"
