"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Fitzpatrick","","28","0.295","0.606","0.606","60.7%","73.1","64.3","8.8","7.3"
"2","B.Hoyer","","42","0.221","0.436","0.436","52.4%","66.7","62.2","4.4","8.2"
"3","D.Brees","","41","0.225","0.406","0.406","58.5%","76.9","70.3","6.6","5.7"
"4","C.Kaepernick","","35","0.175","0.393","0.393","45.7%","59.3","60.9","-1.6","11.1"
"5","A.Dalton","","34","0.191","0.391","0.391","58.8%","66.7","65.4","1.2","8.6"
"6","A.Rodgers","","37","0.126","0.273","0.273","48.6%","55.2","59.0","-3.8","9.2"
"7","P.Rivers","","71","0.185","0.251","0.251","57.7%","66.2","57.7","8.4","9.8"
"8","M.Stafford","","54","0.147","0.231","0.231","48.1%","67.5","64.5","3.0","9.1"
"9","J.Cutler","","47","0.140","0.255","0.212","53.2%","63.4","63.4","-0.0","8.5"
"10","R.Tannehill","","35","0.192","0.228","0.193","60.0%","75.9","64.5","11.3","7.8"
"11","T.Brady","","45","0.075","0.178","0.135","46.7%","62.2","68.6","-6.4","6.2"
"12","T.Bridgewater","","35","0.060","0.123","0.123","40.0%","54.8","60.2","-5.3","9.3"
"13","A.Luck","","60","0.080","0.115","0.115","48.3%","62.5","63.7","-1.2","9.5"
"14","C.Newton","","45","0.057","0.093","0.093","51.1%","57.1","61.0","-3.8","12.3"
"15","J.Flacco","","53","0.107","0.128","0.086","54.7%","63.5","60.7","2.8","10.9"
"16","C.Palmer","","51","0.116","0.082","0.082","52.9%","65.9","58.4","7.5","12.2"
"17","A.Smith","","46","0.039","0.064","0.064","47.8%","59.5","64.6","-5.1","9.2"
"18","B.Bortles","","64","0.064","0.125","0.063","50.0%","56.6","61.5","-4.9","9.2"
"19","M.Ryan","","53","0.064","0.050","0.048","47.2%","69.8","69.5","0.3","7.3"
"20","E.Manuel","","50","0.098","0.045","0.045","48.0%","70.0","63.2","6.8","9.4"
"21","R.Wilson","","43","0.044","0.021","0.021","37.2%","60.0","61.5","-1.5","12.2"
"22","K.Cousins","","46","-0.008","-0.132","-0.137","41.3%","58.1","63.9","-5.8","8.3"
"23","S.Bradford","","44","0.036","-0.149","-0.154","45.5%","64.9","62.7","2.2","10.4"
"24","M.Vick","","16","-0.078","-0.181","-0.181","50.0%","37.5","56.2","-18.7","13.5"
"25","P.Manning","","49","-0.005","-0.157","-0.231","36.7%","55.3","60.6","-5.3","9.9"
"26","E.Manning","","46","0.017","-0.176","-0.241","45.7%","66.7","68.1","-1.5","5.8"
"27","J.McCown","","47","-0.042","-0.244","-0.377","38.3%","51.3","64.0","-12.7","8.6"
"28","M.Mariota","","41","0.029","-0.353","-0.503","41.5%","63.6","64.4","-0.7","7.3"
