"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","K.Cousins","","30","0.385","0.817","0.817","73.3%","78.6","64.6","14.0","8.3"
"2","T.Bridgewater","","27","0.370","0.715","0.715","48.1%","85.0","68.4","16.6","2.5"
"3","C.Keenum","","19","0.321","0.639","0.639","73.7%","82.4","70.5","11.9","6.3"
"4","R.Wilson","","40","0.308","0.559","0.559","62.5%","72.4","58.6","13.8","9.8"
"5","P.Rivers","","42","0.281","0.487","0.487","54.8%","72.2","59.7","12.5","9.8"
"6","M.Stafford","","30","0.284","0.479","0.479","70.0%","88.0","74.5","13.5","3.3"
"7","C.Palmer","","36","0.221","0.340","0.340","55.6%","64.5","55.0","9.5","14.5"
"8","C.Newton","","55","0.162","0.329","0.318","50.9%","58.1","58.8","-0.6","12.1"
"9","T.Brady","","38","0.146","0.298","0.298","44.7%","67.6","69.4","-1.8","5.6"
"10","A.Smith","","32","0.205","0.233","0.233","53.1%","84.0","70.7","13.3","4.5"
"11","A.McCarron","","28","0.174","0.216","0.216","39.3%","71.4","62.5","9.0","9.3"
"12","R.Fitzpatrick","","47","0.130","0.199","0.199","48.9%","66.7","64.7","2.0","8.0"
"13","D.Brees","","59","0.101","0.180","0.180","50.8%","65.4","67.3","-2.0","7.6"
"14","M.Ryan","","42","0.096","0.188","0.171","50.0%","62.9","66.1","-3.3","6.8"
"15","B.Weeden","","21","0.090","0.154","0.154","47.6%","64.7","66.7","-2.0","6.5"
"16","T.Taylor","","42","0.102","0.132","0.132","47.6%","59.3","57.6","1.7","11.6"
"17","A.Rodgers","","48","0.072","0.087","0.087","43.8%","57.9","58.7","-0.8","9.4"
"18","Z.Mettenberger","","33","0.136","0.117","0.074","45.5%","71.4","62.5","8.9","9.8"
"19","B.Roethlisberger","","62","0.122","0.076","0.071","48.4%","74.1","64.9","9.1","7.5"
"20","R.Tannehill","","40","0.077","0.066","0.066","37.5%","64.5","63.0","1.5","7.9"
"21","J.Manziel","","40","0.032","0.046","0.046","40.0%","61.3","66.5","-5.2","5.8"
"22","E.Manning","","49","0.057","0.068","0.038","38.8%","64.4","66.7","-2.2","6.3"
"23","B.Osweiler","","54","0.000","0.032","0.032","42.6%","47.7","57.8","-10.1","11.7"
"24","J.Winston","","54","0.067","0.054","0.021","51.9%","59.2","58.7","0.5","10.7"
"25","B.Bortles","","47","0.043","0.020","-0.047","55.3%","62.2","63.7","-1.5","9.8"
"26","S.Bradford","","45","0.084","0.038","-0.089","48.9%","68.3","63.7","4.6","8.2"
"27","M.Hasselbeck","","33","0.005","-0.139","-0.139","39.4%","63.0","66.3","-3.4","7.8"
"28","J.Clausen","","53","0.002","-0.045","-0.182","34.0%","57.8","63.2","-5.5","9.6"
"29","K.Moore","","26","0.010","-0.147","-0.185","50.0%","62.5","65.1","-2.6","9.3"
"30","D.Carr","","56","-0.035","-0.164","-0.240","35.7%","48.9","59.7","-10.8","11.5"
"31","B.Gabbert","","60","-0.025","-0.249","-0.255","35.0%","60.0","69.6","-9.6","5.8"
"32","T.Yates","","17","0.008","-0.259","-0.260","52.9%","60.0","63.7","-3.7","12.3"
"33","J.Cutler","","44","0.061","-0.211","-0.267","43.2%","72.2","65.9","6.3","8.7"
