"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Tannehill","","28","0.313","0.403","0.403","53.6%","94.7","72.0","22.8","2.6"
"2","J.Winston","","34","0.239","0.381","0.381","55.9%","72.4","61.9","10.5","8.8"
"3","D.Carr","","35","0.248","0.381","0.381","51.4%","77.4","65.2","12.2","6.9"
"4","C.Palmer","","34","0.224","0.347","0.347","55.9%","71.4","61.8","9.6","8.1"
"5","R.Fitzpatrick","","48","0.144","0.346","0.346","50.0%","56.4","61.2","-4.8","8.7"
"6","T.Bridgewater","","43","0.232","0.317","0.299","51.2%","73.5","60.8","12.7","8.1"
"7","K.Cousins","","47","0.259","0.319","0.223","57.4%","82.5","64.8","17.7","6.6"
"8","T.Brady","","62","0.097","0.178","0.178","41.9%","63.0","65.4","-2.4","7.1"
"9","R.Wilson","","33","0.176","0.165","0.165","45.5%","75.0","62.2","12.8","9.8"
"10","A.Smith","","35","0.122","0.158","0.158","45.7%","67.7","64.3","3.4","6.5"
"11","J.Flacco","","45","0.064","0.073","0.073","44.4%","66.7","67.9","-1.2","6.2"
"12","E.Manning","","28","-0.004","0.055","0.055","42.9%","54.2","66.6","-12.4","7.3"
"13","J.McCown","","47","0.111","0.065","0.053","55.3%","81.3","73.5","7.7","5.3"
"14","B.Bortles","","36","-0.005","0.058","0.009","41.7%","44.8","57.6","-12.8","12.8"
"15","B.Hoyer","","55","-0.036","0.018","-0.025","45.5%","46.9","62.7","-15.8","7.4"
"16","P.Rivers","","66","0.048","0.004","-0.026","47.0%","69.1","68.7","0.4","5.7"
"17","N.Foles","","27","-0.013","-0.063","-0.063","40.7%","65.2","72.9","-7.7","5.7"
"18","C.Newton","","31","0.008","-0.073","-0.087","54.8%","58.3","61.9","-3.5","8.7"
"19","M.Stafford","","38","0.044","-0.099","-0.099","44.7%","69.2","65.9","3.4","8.0"
"20","M.Ryan","","39","0.005","-0.058","-0.107","46.2%","57.9","62.3","-4.4","7.9"
"21","E.Manuel","","55","0.007","-0.020","-0.112","50.9%","57.1","63.0","-5.9","8.8"
"22","D.Brees","","51","0.027","-0.121","-0.121","31.4%","65.1","64.6","0.5","7.5"
"23","A.Luck","","53","-0.034","-0.119","-0.144","28.3%","53.5","64.1","-10.6","8.8"
"24","L.Jones","","33","0.001","-0.118","-0.148","45.5%","57.1","61.4","-4.2","9.9"
"25","S.Bradford","","56","-0.038","-0.183","-0.192","37.5%","56.5","67.9","-11.4","4.7"
"26","M.Cassel","","31","0.040","-0.114","-0.262","51.6%","63.0","60.2","2.8","9.7"
"27","C.Kaepernick","","30","-0.031","-0.377","-0.377","26.7%","54.2","66.0","-11.8","7.0"
"28","Z.Mettenberger","","39","0.026","-0.434","-0.434","38.5%","62.9","64.8","-2.0","8.8"
