"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Mariota","","22","0.482","1.003","1.003","72.7%","86.7","64.8","21.9","7.0"
"2","A.Rodgers","","34","0.341","0.552","0.552","64.7%","81.8","61.9","19.9","6.8"
"3","T.Brady","","38","0.289","0.517","0.517","68.4%","78.1","65.7","12.4","7.3"
"4","C.Palmer","","38","0.206","0.512","0.512","55.3%","59.4","61.8","-2.4","11.2"
"5","B.Roethlisberger","","42","0.250","0.428","0.428","54.8%","68.4","58.4","10.0","11.7"
"6","R.Mallett","","16","0.177","0.386","0.386","62.5%","61.5","62.4","-0.9","10.6"
"7","A.Dalton","","39","0.235","0.354","0.354","46.2%","73.5","62.2","11.3","8.3"
"8","R.Fitzpatrick","","25","0.181","0.312","0.312","52.0%","62.5","58.8","3.7","10.6"
"9","T.Taylor","","26","0.186","0.304","0.304","34.6%","73.7","68.5","5.2","8.1"
"10","P.Rivers","","43","0.257","0.376","0.289","60.5%","82.9","68.9","14.0","3.7"
"11","T.Romo","","47","0.207","0.310","0.274","68.1%","80.0","71.2","8.8","4.1"
"12","C.Kaepernick","","33","0.128","0.202","0.202","51.5%","65.4","63.9","1.5","8.0"
"13","A.Smith","","43","0.094","0.115","0.115","48.8%","71.0","69.7","1.3","6.0"
"14","D.Brees","","53","0.021","0.068","0.068","43.4%","62.5","71.1","-8.6","4.9"
"15","E.Manning","","38","0.019","0.044","0.044","39.5%","60.6","68.2","-7.6","5.7"
"16","A.Luck","","58","0.016","0.031","0.031","39.7%","53.1","60.2","-7.1","9.2"
"17","S.Bradford","","54","0.048","0.023","0.023","48.1%","69.2","70.1","-0.9","5.4"
"18","J.Cutler","","43","0.013","0.048","0.012","41.9%","51.4","60.3","-8.9","8.0"
"19","N.Foles","","34","0.104","0.138","0.007","50.0%","66.7","65.2","1.5","9.6"
"20","R.Tannehill","","40","0.083","0.075","0.005","47.5%","64.7","62.6","2.1","8.1"
"21","M.Ryan","","42","0.065","0.027","0.001","52.4%","67.6","65.6","2.0","8.7"
"22","M.Stafford","","32","0.050","-0.031","-0.040","43.8%","67.9","65.3","2.6","7.1"
"23","K.Cousins","","38","0.058","-0.050","-0.050","44.7%","67.7","63.0","4.8","9.7"
"24","R.Wilson","","55","0.076","-0.063","-0.076","45.5%","78.0","69.5","8.5","4.3"
"25","C.Newton","","48","-0.004","-0.056","-0.082","41.7%","58.1","64.3","-6.2","8.2"
"26","M.McGloin","","33","0.049","-0.047","-0.103","45.5%","74.2","71.2","3.0","5.4"
"27","J.Winston","","47","-0.048","-0.149","-0.224","29.8%","48.5","61.5","-13.0","7.8"
"28","P.Manning","","45","-0.015","-0.192","-0.241","31.1%","60.0","67.4","-7.4","7.2"
"29","J.Manziel","","35","-0.032","-0.243","-0.270","42.9%","54.2","65.0","-10.8","7.4"
"30","B.Hoyer","","38","-0.029","-0.304","-0.322","44.7%","54.5","65.3","-10.8","10.2"
"31","B.Bortles","","49","-0.016","-0.242","-0.326","38.8%","56.4","64.3","-7.8","7.3"
"32","T.Bridgewater","","41","0.094","-0.401","-0.421","36.6%","74.2","63.5","10.7","8.8"
"33","J.Flacco","","35","-0.010","-0.381","-0.476","28.6%","56.3","64.4","-8.1","6.0"
