"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","B.Roethlisberger","","29","0.423","0.856","0.856","58.6%","77.8","58.8","19.0","12.9"
"2","C.Palmer","","28","0.347","0.624","0.599","57.1%","73.9","56.5","17.4","10.8"
"3","T.Bridgewater","","26","0.286","0.470","0.470","42.3%","77.8","63.5","14.3","4.7"
"4","M.Ryan","","49","0.173","0.376","0.376","51.0%","65.2","66.5","-1.3","5.9"
"5","D.Carr","","51","0.190","0.365","0.357","60.8%","65.2","62.7","2.5","8.6"
"6","J.Flacco","","54","0.222","0.318","0.318","55.6%","71.1","60.3","10.9","10.0"
"7","R.Tannehill","","51","0.201","0.282","0.282","49.0%","69.8","60.4","9.3","9.0"
"8","A.Dalton","","32","0.171","0.281","0.281","43.8%","66.7","62.9","3.8","7.6"
"9","B.Bortles","","41","0.112","0.270","0.270","48.8%","54.5","60.7","-6.1","11.7"
"10","A.Rodgers","","44","0.225","0.235","0.235","50.0%","80.6","63.8","16.9","7.1"
"11","E.Manning","","46","0.142","0.216","0.216","45.7%","67.5","64.4","3.1","7.8"
"12","R.Fitzpatrick","","40","0.146","0.215","0.209","52.5%","64.7","60.8","3.9","11.2"
"13","T.Brady","","65","0.133","0.210","0.190","50.8%","64.4","62.6","1.8","8.5"
"14","J.Winston","","33","0.141","0.190","0.181","51.5%","66.7","62.0","4.7","9.8"
"15","M.Stafford","","63","0.096","0.190","0.168","49.2%","61.5","64.9","-3.4","6.2"
"16","R.Wilson","","42","0.115","0.160","0.132","57.1%","65.5","63.3","2.2","10.1"
"17","K.Cousins","","30","0.172","0.125","0.125","43.3%","85.2","70.4","14.8","6.1"
"18","C.Kaepernick","","60","0.135","0.097","0.088","48.3%","71.7","61.8","9.9","7.2"
"19","P.Rivers","","34","0.144","0.088","0.078","55.9%","80.8","68.5","12.3","6.8"
"20","T.Romo","","36","0.066","0.042","0.019","47.2%","66.7","65.5","1.2","8.0"
"21","C.Newton","","51","-0.022","0.005","0.005","45.1%","48.6","61.1","-12.4","10.4"
"22","D.Brees","","46","0.028","0.002","0.002","45.7%","63.2","66.4","-3.2","10.1"
"23","M.Mariota","","50","0.041","-0.012","-0.014","38.0%","56.8","56.8","-0.0","11.3"
"24","T.Taylor","","47","0.111","-0.019","-0.019","44.7%","76.7","63.7","13.0","8.7"
"25","P.Manning","","51","0.057","0.066","-0.019","45.1%","57.8","59.7","-2.0","10.0"
"26","J.Manziel","","19","0.025","-0.026","-0.026","31.6%","53.3","55.6","-2.3","15.1"
"27","R.Mallett","","63","-0.065","-0.090","-0.090","38.1%","47.4","63.9","-16.5","7.9"
"28","A.Luck","","43","0.026","-0.104","-0.124","46.5%","60.0","59.8","0.2","10.8"
"29","S.Bradford","","45","-0.015","-0.129","-0.211","48.9%","62.2","69.3","-7.1","5.8"
"30","A.Smith","","33","-0.006","-0.278","-0.294","39.4%","64.0","70.4","-6.4","4.5"
"31","N.Foles","","37","-0.039","-0.319","-0.319","24.3%","53.1","65.9","-12.8","8.0"
"32","J.Clausen","","27","0.011","-0.481","-0.481","18.5%","60.9","66.1","-5.2","6.4"
