"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Brees","","41","0.325","0.724","0.724","63.4%","71.4","63.3","8.1","10.8"
"2","B.Weeden","","28","0.245","0.494","0.462","60.7%","62.5","56.7","5.8","10.5"
"3","M.Ryan","","35","0.241","0.418","0.370","51.4%","79.3","70.4","8.9","8.8"
"4","K.Cousins","","50","0.217","0.358","0.358","48.0%","67.4","59.6","7.8","9.2"
"5","B.Bortles","","40","0.227","0.360","0.338","50.0%","77.1","67.7","9.5","8.2"
"6","J.Winston","","32","0.134","0.312","0.312","46.9%","53.6","58.3","-4.7","14.8"
"7","M.Stafford","","43","0.169","0.240","0.240","58.1%","78.4","72.0","6.3","5.5"
"8","A.McCarron","","42","0.159","0.237","0.237","50.0%","64.7","60.1","4.6","9.9"
"9","R.Wilson","","54","0.118","0.207","0.207","46.3%","62.5","63.2","-0.7","8.2"
"10","T.Brady","","34","0.152","0.206","0.173","44.1%","71.0","65.4","5.6","7.3"
"11","R.Mallett","","43","0.121","0.168","0.168","44.2%","70.0","67.3","2.7","6.5"
"12","M.Hasselbeck","","18","0.018","0.161","0.161","50.0%","53.3","68.9","-15.6","6.5"
"13","J.Cutler","","33","0.130","0.159","0.159","48.5%","74.1","69.1","4.9","4.0"
"14","C.Whitehurst","","15","0.093","0.159","0.159","53.3%","64.3","66.2","-1.9","6.9"
"15","B.Osweiler","","46","0.128","0.151","0.151","56.5%","69.2","64.2","5.0","9.4"
"16","A.Smith","","32","0.151","0.198","0.117","53.1%","68.2","62.2","6.0","8.8"
"17","R.Fitzpatrick","","45","0.145","0.175","0.114","48.9%","65.0","58.6","6.4","10.8"
"18","P.Rivers","","53","0.072","0.111","0.111","45.3%","62.5","64.9","-2.4","7.3"
"19","C.Palmer","","31","0.118","0.140","0.110","48.4%","69.2","65.2","4.0","8.0"
"20","R.Tannehill","","47","0.102","0.086","0.084","48.9%","68.4","63.6","4.8","7.7"
"21","C.Keenum","","26","0.023","0.052","0.052","42.3%","60.9","68.3","-7.4","6.8"
"22","T.Taylor","","34","0.123","0.002","0.002","41.2%","72.2","58.1","14.2","11.9"
"23","B.Roethlisberger","","41","0.071","-0.001","-0.001","51.2%","70.6","65.9","4.7","8.9"
"24","S.Bradford","","67","0.045","-0.001","-0.051","43.3%","67.3","67.1","0.2","6.0"
"25","T.Bridgewater","","30","0.022","-0.053","-0.053","36.7%","60.0","61.6","-1.6","7.6"
"26","B.Gabbert","","40","0.034","-0.067","-0.095","52.5%","66.7","65.6","1.1","6.7"
"27","J.Manziel","","43","-0.041","-0.093","-0.145","39.5%","44.8","57.0","-12.1","9.4"
"28","K.Moore","","34","-0.065","-0.066","-0.147","35.3%","43.3","60.3","-17.0","9.1"
"29","D.Carr","","47","-0.002","-0.129","-0.154","38.3%","62.2","66.8","-4.7","7.0"
"30","C.Newton","","39","-0.030","-0.217","-0.217","46.2%","60.7","70.9","-10.2","6.6"
"31","Z.Mettenberger","","53","-0.027","-0.232","-0.247","37.7%","52.9","62.7","-9.8","7.7"
"32","A.Rodgers","","44","-0.001","-0.345","-0.455","36.4%","53.6","59.7","-6.1","9.6"
"33","E.Manning","","37","-0.030","-0.562","-0.708","32.4%","51.7","65.1","-13.3","6.4"
