"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Mariota","","41","0.272","0.597","0.597","61.0%","71.8","66.6","5.2","7.3"
"2","A.Dalton","","35","0.306","0.449","0.449","54.3%","84.0","64.9","19.1","7.4"
"3","T.Taylor","","26","0.352","0.430","0.430","61.5%","91.7","63.2","28.5","11.7"
"4","D.Brees","","50","0.231","0.428","0.428","58.0%","71.8","65.1","6.7","10.5"
"5","A.Luck","","44","0.150","0.340","0.340","50.0%","60.0","63.3","-3.3","7.4"
"6","T.Brady","","42","0.159","0.336","0.291","52.4%","66.7","68.3","-1.6","6.9"
"7","B.Gabbert","","31","0.140","0.243","0.243","54.8%","60.0","59.2","0.8","9.5"
"8","C.Newton","","40","0.106","0.246","0.242","50.0%","51.7","57.2","-5.5","12.0"
"9","D.Carr","","46","0.095","0.200","0.196","43.5%","54.5","58.9","-4.3","10.7"
"10","J.Cutler","","41","0.238","0.321","0.185","53.7%","71.1","57.5","13.6","10.7"
"11","R.Fitzpatrick","","38","0.111","0.178","0.178","36.8%","61.8","61.6","0.2","6.5"
"12","J.Winston","","42","0.060","0.132","0.132","45.2%","52.8","58.8","-6.1","11.1"
"13","P.Manning","","38","0.089","0.130","0.130","42.1%","58.3","59.0","-0.6","10.8"
"14","S.Bradford","","39","0.099","0.101","0.101","38.5%","69.4","66.2","3.3","4.9"
"15","B.Roethlisberger","","47","0.032","0.080","0.080","44.7%","54.5","62.1","-7.5","10.0"
"16","P.Rivers","","50","0.049","0.074","0.074","46.0%","61.9","66.0","-4.1","7.2"
"17","T.Bridgewater","","28","0.077","0.074","0.074","60.7%","61.9","60.9","1.0","9.3"
"18","R.Tannehill","","45","0.131","0.077","0.073","55.6%","76.5","65.8","10.7","6.1"
"19","A.Rodgers","","60","0.029","0.053","0.053","36.7%","52.1","58.4","-6.3","9.3"
"20","M.Cassel","","51","0.105","0.163","0.046","56.9%","67.6","67.5","0.0","8.0"
"21","B.Bortles","","51","0.091","0.065","0.046","51.0%","60.0","55.7","4.3","12.0"
"22","E.Manning","","41","0.079","0.062","0.038","48.8%","65.0","62.8","2.2","7.7"
"23","M.Ryan","","50","0.045","-0.023","-0.023","42.0%","66.7","65.4","1.3","7.0"
"24","K.Cousins","","42","0.005","-0.018","-0.030","38.1%","55.0","61.3","-6.3","8.7"
"25","J.Manziel","","40","-0.044","-0.087","-0.087","32.5%","45.5","58.2","-12.7","9.5"
"26","N.Foles","","37","0.003","-0.112","-0.112","32.4%","58.1","62.0","-3.9","8.7"
