"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Dalton","","27","0.342","0.750","0.750","59.3%","70.8","61.1","9.8","12.0"
"2","B.Weeden","","35","0.211","0.457","0.457","45.7%","61.5","60.2","1.4","10.0"
"3","B.Hoyer","","31","0.214","0.432","0.432","45.2%","56.7","53.4","3.3","14.3"
"4","M.Ryan","","33","0.158","0.377","0.377","48.5%","70.4","74.4","-4.0","4.9"
"5","P.Rivers","","44","0.148","0.371","0.371","45.5%","62.2","67.6","-5.4","6.3"
"6","S.Bradford","","37","0.150","0.340","0.340","43.2%","53.6","57.0","-3.5","13.5"
"7","K.Cousins","","52","0.163","0.293","0.293","50.0%","67.4","65.7","1.7","6.8"
"8","J.Cutler","","48","0.145","0.284","0.284","52.1%","65.1","66.0","-0.9","6.2"
"9","R.Fitzpatrick","","38","0.111","0.274","0.274","50.0%","55.2","61.6","-6.5","9.9"
"10","D.Brees","","48","0.170","0.254","0.254","43.8%","80.5","74.9","5.6","4.3"
"11","J.McCown","","48","0.204","0.220","0.218","54.2%","80.0","66.0","14.0","4.5"
"12","N.Foles","","27","0.125","0.162","0.162","48.1%","66.7","62.9","3.8","6.4"
"13","A.Smith","","57","0.129","0.143","0.143","49.1%","72.1","66.4","5.7","6.3"
"14","M.Hasselbeck","","55","0.088","0.139","0.139","47.3%","63.8","65.2","-1.4","8.5"
"15","C.Palmer","","52","0.092","0.130","0.130","48.1%","64.4","64.4","0.1","9.0"
"16","A.Rodgers","","42","0.114","0.124","0.124","45.2%","68.8","64.3","4.4","7.7"
"17","T.Bridgewater","","52","0.104","0.086","0.086","44.2%","65.9","60.7","5.1","8.3"
"18","B.Bortles","","56","0.048","0.064","0.064","48.2%","59.6","63.2","-3.6","8.1"
"19","C.Newton","","34","0.035","0.057","0.055","44.1%","50.0","55.5","-5.5","10.4"
"20","R.Wilson","","39","0.156","0.145","0.032","59.0%","76.9","66.3","10.6","7.4"
"21","E.Manning","","42","-0.007","0.005","-0.009","38.1%","57.1","66.9","-9.8","7.2"
"22","M.Stafford","","37","0.040","-0.032","-0.032","35.1%","68.6","67.8","0.8","6.9"
"23","P.Manning","","32","0.049","-0.034","-0.034","43.8%","63.0","60.5","2.5","8.7"
"24","T.Taylor","","56","0.054","-0.124","-0.124","35.7%","66.7","61.2","5.5","9.5"
"25","D.Carr","","37","-0.018","-0.070","-0.141","48.6%","60.6","69.0","-8.4","5.7"
"26","C.Kaepernick","","41","-0.040","-0.219","-0.219","29.3%","52.0","64.0","-12.0","9.6"
"27","J.Winston","","51","0.020","-0.125","-0.219","52.9%","63.4","64.2","-0.8","7.5"
"28","R.Tannehill","","54","-0.050","-0.241","-0.241","29.6%","43.2","57.3","-14.1","9.1"
"29","R.Mallett","","28","-0.060","-0.303","-0.303","35.7%","44.4","61.0","-16.5","13.6"
"30","J.Flacco","","41","0.015","-0.280","-0.332","41.5%","62.5","65.1","-2.6","6.3"
"31","M.Vick","","38","0.074","-0.473","-0.473","34.2%","73.1","66.8","6.3","6.8"
