"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","C.Palmer","","16","0.340","0.566","0.566","56.3%","78.6","59.5","19.1","11.1"
"2","J.Winston","","26","0.246","0.420","0.420","57.7%","72.2","62.4","9.8","9.1"
"3","B.Hoyer","","36","0.248","0.390","0.390","66.7%","77.4","65.7","11.7","9.8"
"4","E.Manning","","57","0.237","0.372","0.372","59.6%","77.4","66.8","10.6","6.4"
"5","C.Kaepernick","","43","0.178","0.367","0.367","48.8%","65.7","65.4","0.3","5.4"
"6","M.Hasselbeck","","34","0.180","0.366","0.366","58.8%","62.1","61.4","0.7","8.2"
"7","B.Bortles","","43","0.219","0.312","0.306","58.1%","71.9","61.2","10.6","10.3"
"8","J.McCown","","63","0.186","0.304","0.304","46.0%","70.6","65.4","5.2","8.1"
"9","T.Brady","","37","0.168","0.266","0.266","51.4%","74.1","69.6","4.4","5.7"
"10","T.Taylor","","29","0.091","0.191","0.191","44.8%","58.8","63.3","-4.4","9.5"
"11","A.Dalton","","60","0.119","0.171","0.171","51.7%","69.8","67.8","2.0","6.7"
"12","M.Mariota","","44","0.093","0.120","0.120","43.2%","65.6","64.7","0.9","6.9"
"13","J.Flacco","","39","0.016","0.104","0.104","38.5%","54.3","66.3","-12.0","6.3"
"14","J.Cutler","","52","0.059","0.118","0.095","46.2%","57.8","63.0","-5.2","7.6"
"15","P.Rivers","","53","0.126","0.145","0.069","54.7%","72.9","67.9","5.0","5.2"
"16","S.Bradford","","51","0.113","0.087","0.068","54.9%","71.1","64.3","6.8","7.9"
"17","D.Orlovsky","","40","-0.012","0.002","0.002","42.5%","56.8","67.2","-10.5","8.5"
"18","R.Wilson","","31","0.107","-0.013","-0.013","51.6%","68.2","56.2","12.0","12.8"
"19","M.Vick","","30","0.010","-0.072","-0.072","26.7%","54.2","57.4","-3.3","13.5"
"20","A.Smith","","36","-0.054","-0.078","-0.078","44.4%","53.3","68.1","-14.7","6.3"
"21","K.Cousins","","37","0.041","0.029","-0.093","43.2%","65.6","68.2","-2.6","6.8"
"22","P.Manning","","40","0.022","-0.097","-0.097","45.0%","62.9","63.5","-0.6","8.2"
"23","M.Ryan","","50","-0.013","-0.068","-0.102","50.0%","57.1","64.6","-7.5","9.9"
"24","A.Rodgers","","41","-0.018","-0.084","-0.132","46.3%","63.3","71.4","-8.1","5.0"
"25","D.Brees","","48","0.029","-0.081","-0.154","39.6%","60.5","60.1","0.4","9.9"
"26","B.Weeden","","49","0.016","-0.168","-0.182","46.9%","66.7","68.1","-1.5","6.0"
"27","M.Stafford","","37","-0.008","-0.111","-0.201","54.1%","64.5","70.4","-5.9","6.0"
"28","D.Carr","","44","0.031","-0.138","-0.297","40.9%","66.7","65.5","1.2","6.8"
"29","N.Foles","","34","-0.051","-0.562","-0.662","26.5%","39.3","56.4","-17.2","9.6"
