"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Romo","","27","0.339","0.597","0.597","59.3%","80.8","63.5","17.3","6.2"
"2","M.Ryan","","42","0.263","0.644","0.582","59.5%","61.5","60.6","0.9","7.9"
"3","A.Rodgers","","42","0.245","0.513","0.513","61.9%","66.7","62.0","4.6","9.4"
"4","T.Bridgewater","","34","0.261","0.467","0.467","52.9%","70.4","60.4","10.0","10.3"
"5","B.Roethlisberger","","40","0.210","0.465","0.465","57.5%","64.1","63.3","0.8","7.3"
"6","C.Newton","","45","0.215","0.430","0.430","60.0%","67.7","64.2","3.5","10.8"
"7","J.Flacco","","37","0.291","0.424","0.417","64.9%","83.3","65.6","17.7","7.1"
"8","M.Stafford","","38","0.247","0.407","0.407","63.2%","81.3","70.6","10.6","6.4"
"9","J.Cutler","","53","0.214","0.376","0.359","56.6%","69.6","63.2","6.3","8.3"
"10","D.Carr","","34","0.247","0.319","0.319","52.9%","78.6","63.2","15.4","8.5"
"11","R.Wilson","","49","0.191","0.274","0.274","49.0%","66.7","58.6","8.0","10.6"
"12","A.Dalton","","35","0.195","0.286","0.266","51.4%","72.4","64.5","8.0","9.1"
"13","S.Hill","","31","0.177","0.237","0.237","41.9%","72.7","64.8","7.9","9.3"
"14","D.Stanton","","38","0.075","0.197","0.197","44.7%","51.7","59.4","-7.7","11.5"
"15","G.Smith","","40","0.144","0.224","0.152","42.5%","62.1","59.1","2.9","8.8"
"16","T.Brady","","53","0.109","0.141","0.141","50.9%","63.6","61.4","2.3","6.1"
"17","K.Orton","","64","0.071","0.080","0.042","43.8%","66.7","67.2","-0.5","6.6"
"18","R.Fitzpatrick","","28","0.077","0.013","0.013","46.4%","68.4","63.4","5.0","9.7"
"19","P.Manning","","23","0.089","0.012","0.012","47.8%","70.0","62.7","7.3","11.0"
"20","E.Manning","","43","0.052","0.033","-0.001","51.2%","63.4","64.3","-0.9","7.2"
"21","A.Smith","","49","0.025","0.011","-0.014","40.8%","68.4","72.7","-4.2","4.8"
"22","R.Tannehill","","42","0.038","-0.062","-0.062","40.5%","69.7","68.1","1.5","5.8"
"23","C.Kaepernick","","45","-0.010","-0.066","-0.066","42.2%","54.5","61.6","-7.1","11.3"
"24","J.McCown","","54","-0.020","-0.113","-0.132","37.0%","52.6","60.7","-8.1","9.9"
"25","B.Bortles","","51","-0.070","-0.144","-0.144","35.3%","51.3","68.3","-17.0","5.9"
"26","A.Luck","","63","-0.043","-0.087","-0.157","42.9%","45.3","57.8","-12.5","10.5"
"27","P.Rivers","","42","0.018","-0.213","-0.213","28.6%","60.6","62.1","-1.5","6.5"
"28","J.Locker","","16","0.093","-0.230","-0.230","56.3%","81.8","69.7","12.1","5.1"
"29","D.Brees","","54","-0.016","-0.269","-0.269","37.0%","60.4","68.6","-8.2","8.3"
"30","C.McCoy","","41","-0.017","-0.290","-0.290","31.7%","62.5","71.0","-8.5","6.5"
"31","B.Hoyer","","34","-0.044","-0.306","-0.330","29.4%","43.3","56.9","-13.6","12.5"
"32","M.Sanchez","","25","-0.035","-0.356","-0.356","28.0%","50.0","62.3","-12.3","10.7"
"33","Z.Mettenberger","","30","0.010","-0.582","-0.723","26.7%","58.3","64.6","-6.3","7.7"
