"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Fitzpatrick","","37","0.376","0.859","0.859","56.8%","72.7","62.6","10.1","9.1"
"2","A.Luck","","31","0.357","0.623","0.574","64.5%","79.2","60.0","19.1","13.3"
"3","D.Brees","","30","0.307","0.570","0.570","56.7%","73.1","60.3","12.8","9.0"
"4","J.Flacco","","40","0.195","0.478","0.478","50.0%","61.3","63.9","-2.6","8.5"
"5","A.Rodgers","","46","0.224","0.443","0.443","52.2%","63.2","58.6","4.5","10.0"
"6","P.Rivers","","57","0.250","0.438","0.437","66.7%","75.6","66.0","9.5","6.8"
"7","M.Sanchez","","37","0.212","0.383","0.383","59.5%","69.0","63.5","5.5","7.8"
"8","T.Brady","","38","0.179","0.329","0.329","44.7%","62.9","60.4","2.4","9.5"
"9","S.Hill","","26","0.097","0.320","0.320","61.5%","61.9","73.8","-11.9","4.1"
"10","R.Wilson","","36","0.143","0.219","0.219","44.4%","68.2","65.1","3.1","5.9"
"11","M.Stafford","","48","0.171","0.229","0.183","60.4%","77.3","69.8","7.5","6.1"
"12","Z.Mettenberger","","24","0.162","0.161","0.147","54.2%","68.4","57.9","10.6","12.0"
"13","B.Roethlisberger","","63","0.091","0.180","0.146","50.8%","57.1","60.8","-3.7","9.1"
"14","T.Bridgewater","","25","0.124","0.142","0.142","44.0%","75.0","70.0","5.0","5.8"
"15","M.Ryan","","46","0.158","0.240","0.092","60.9%","73.2","68.8","4.4","6.6"
"16","C.McCoy","","61","0.074","0.061","0.025","42.6%","67.4","65.9","1.5","7.2"
"17","P.Manning","","38","0.007","-0.015","-0.015","34.2%","50.0","56.0","-6.0","9.7"
"18","B.Bortles","","47","0.009","-0.027","-0.027","46.8%","60.0","65.1","-5.1","8.3"
"19","E.Manning","","38","0.082","0.010","-0.041","47.4%","70.6","64.6","6.0","5.7"
"20","J.Cutler","","56","0.005","-0.061","-0.061","41.1%","64.6","69.1","-4.5","7.1"
"21","D.Stanton","","42","0.038","-0.021","-0.066","50.0%","61.5","61.7","-0.2","10.3"
"22","C.Newton","","49","-0.036","-0.063","-0.067","44.9%","51.4","63.2","-11.8","9.2"
"23","R.Tannehill","","42","0.087","-0.042","-0.103","45.2%","71.4","61.6","9.8","8.8"
"24","J.McCown","","35","-0.042","-0.123","-0.123","40.0%","51.7","63.8","-12.1","9.6"
"25","T.Romo","","36","0.021","-0.183","-0.183","38.9%","62.1","62.8","-0.7","10.6"
"26","A.Dalton","","34","0.083","-0.162","-0.198","44.1%","73.1","62.4","10.7","7.8"
"27","K.Orton","","34","-0.013","-0.235","-0.242","41.2%","56.7","64.1","-7.4","7.0"
"28","G.Smith","","19","-0.022","-0.243","-0.243","36.8%","53.8","62.9","-9.0","7.6"
"29","B.Hoyer","","35","-0.007","-0.249","-0.261","37.1%","60.0","66.3","-6.3","6.4"
"30","C.Kaepernick","","42","-0.018","-0.298","-0.298","31.0%","55.2","63.9","-8.7","9.7"
"31","A.Smith","","33","0.039","-0.340","-0.362","42.4%","65.2","64.1","1.1","7.4"
"32","D.Carr","","45","-0.021","-0.390","-0.401","42.2%","61.5","71.7","-10.2","6.2"
"33","J.Locker","","16","0.040","-0.545","-1.003","50.0%","50.0","50.5","-0.5","15.3"
