"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Locker","","19","0.299","0.742","0.742","68.4%","72.7","70.4","2.4","5.0"
"2","P.Rivers","","35","0.252","0.379","0.361","51.4%","74.1","61.1","13.0","10.0"
"3","A.Rodgers","","21","0.227","0.345","0.345","38.1%","70.6","60.3","10.3","11.1"
"4","A.Dalton","","31","0.177","0.310","0.310","58.1%","62.5","59.3","3.2","12.0"
"5","E.Manning","","34","0.155","0.292","0.292","50.0%","63.3","63.0","0.3","8.3"
"6","T.Brady","","43","0.160","0.278","0.278","48.8%","67.6","65.5","2.2","9.0"
"7","P.Manning","","52","0.169","0.283","0.258","50.0%","66.0","62.5","3.4","10.0"
"8","T.Romo","","42","0.159","0.257","0.257","52.4%","70.0","66.7","3.3","7.7"
"9","R.Wilson","","42","0.189","0.216","0.216","42.9%","75.0","63.4","11.6","6.0"
"10","M.Glennon","","42","0.109","0.212","0.212","45.2%","59.4","62.0","-2.6","10.7"
"11","B.Hoyer","","42","0.100","0.170","0.170","50.0%","56.8","58.1","-1.4","11.8"
"12","A.Smith","","31","0.038","0.153","0.153","45.2%","53.3","64.7","-11.3","6.6"
"13","J.Cutler","","42","0.142","0.169","0.145","47.6%","77.8","71.3","6.4","5.2"
"14","K.Cousins","","40","0.039","0.130","0.130","40.0%","58.3","68.0","-9.7","7.3"
"15","N.Foles","","41","0.088","0.105","0.105","46.3%","64.9","64.0","0.8","8.1"
"16","C.Whitehurst","","24","0.097","0.102","0.102","25.0%","61.9","59.1","2.8","13.0"
"17","A.Davis","","57","0.086","0.148","0.097","52.6%","58.7","61.0","-2.4","10.6"
"18","B.Roethlisberger","","41","0.111","0.096","0.083","51.2%","72.2","66.5","5.8","5.8"
"19","C.Kaepernick","","37","0.046","0.054","0.054","40.5%","53.8","57.1","-3.2","11.8"
"20","D.Brees","","61","0.040","0.093","0.037","52.5%","62.5","69.5","-7.0","6.8"
"21","M.Ryan","","49","0.075","0.036","0.036","46.9%","67.4","64.3","3.2","6.2"
"22","A.Luck","","57","0.090","0.029","0.022","45.6%","68.1","61.6","6.5","8.9"
"23","K.Orton","","45","0.090","0.098","0.005","46.7%","69.8","67.9","1.9","5.8"
"24","D.Stanton","","28","-0.057","-0.038","-0.038","25.0%","42.3","58.8","-16.5","9.8"
"25","C.Newton","","43","0.014","-0.003","-0.059","44.2%","54.3","59.7","-5.4","10.8"
"26","M.Stafford","","43","-0.045","-0.157","-0.185","39.5%","58.1","70.6","-12.5","7.1"
"27","R.Fitzpatrick","","29","0.031","-0.197","-0.224","37.9%","66.7","65.6","1.1","6.8"
"28","J.Flacco","","44","-0.001","-0.264","-0.266","40.9%","61.1","66.4","-5.3","8.6"
"29","B.Bortles","","42","0.007","-0.214","-0.268","40.5%","61.1","64.5","-3.4","7.9"
"30","G.Smith","","15","-0.086","-0.326","-0.326","33.3%","36.4","57.7","-21.4","14.4"
"31","C.Ponder","","55","-0.024","-0.269","-0.355","32.7%","50.0","59.6","-9.6","8.4"
"32","M.Vick","","24","-0.042","-0.575","-0.575","29.2%","44.4","60.0","-15.6","11.4"
