"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Rodgers","","28","0.423","1.110","1.110","64.3%","66.7","61.2","5.4","7.8"
"2","M.Ryan","","38","0.201","0.359","0.359","47.4%","66.7","61.8","4.9","8.9"
"3","B.Hoyer","","28","0.185","0.356","0.356","53.6%","65.2","63.2","2.0","11.2"
"4","T.Romo","","29","0.232","0.333","0.333","41.4%","74.1","62.3","11.8","7.4"
"5","P.Manning","","46","0.207","0.364","0.323","54.3%","72.1","66.4","5.6","5.2"
"6","R.Wilson","","31","0.175","0.311","0.294","58.1%","58.8","56.0","2.8","12.3"
"7","J.McCown","","50","0.162","0.199","0.163","54.0%","65.9","58.0","7.9","10.7"
"8","M.Sanchez","","39","0.066","0.159","0.159","46.2%","57.1","64.0","-6.8","8.7"
"9","J.Flacco","","29","0.057","0.101","0.101","41.4%","59.3","63.6","-4.3","10.0"
"10","B.Bortles","","48","0.026","0.093","0.093","47.9%","59.5","69.0","-9.5","5.9"
"11","M.Vick","","28","0.075","0.065","0.065","39.3%","55.6","54.3","1.2","8.6"
"12","M.Stafford","","47","0.053","0.051","0.048","42.6%","64.1","65.9","-1.8","9.9"
"13","B.Roethlisberger","","46","0.124","0.032","0.027","50.0%","73.2","60.8","12.4","10.0"
"14","D.Brees","","51","0.013","-0.006","-0.017","37.3%","62.2","67.6","-5.4","8.3"
"15","A.Smith","","39","0.002","-0.039","-0.039","41.0%","58.6","64.4","-5.8","7.8"
"16","E.Manning","","48","0.067","-0.011","-0.044","47.9%","67.4","62.7","4.7","7.4"
"17","K.Orton","","53","-0.005","-0.060","-0.060","41.5%","60.4","66.7","-6.3","5.6"
"18","R.Tannehill","","43","0.061","-0.034","-0.102","48.8%","73.0","68.4","4.6","6.1"
"19","C.Kaepernick","","40","-0.048","-0.104","-0.104","32.5%","43.8","57.0","-13.3","14.6"
"20","C.Palmer","","40","0.062","-0.058","-0.107","42.5%","69.4","63.7","5.8","9.0"
"21","Z.Mettenberger","","33","-0.017","-0.188","-0.193","42.4%","59.3","67.0","-7.7","7.7"
"22","D.Carr","","48","0.016","-0.243","-0.251","39.6%","65.2","67.3","-2.1","6.9"
"23","C.Newton","","52","0.039","-0.198","-0.278","42.3%","62.5","60.1","2.4","12.9"
"24","J.Cutler","","45","-0.014","-0.225","-0.365","46.7%","59.5","66.9","-7.4","6.6"
"25","A.Dalton","","43","-0.137","-0.537","-0.593","23.3%","32.3","64.8","-32.5","10.2"
"26","A.Davis","","42","-0.022","-0.460","-0.603","31.0%","58.6","69.6","-11.0","5.5"
