"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Manning","","26","0.326","0.642","0.642","61.5%","70.0","57.4","12.6","10.8"
"2","D.Brees","","43","0.328","0.548","0.548","62.8%","80.6","62.7","17.9","7.4"
"3","T.Romo","","40","0.298","0.526","0.526","52.5%","75.9","62.2","13.6","9.5"
"4","B.Roethlisberger","","36","0.287","0.514","0.514","63.9%","79.4","67.1","12.3","8.7"
"5","T.Brady","","38","0.155","0.308","0.297","55.3%","60.0","60.7","-0.7","10.9"
"6","J.Flacco","","36","0.164","0.293","0.293","58.3%","66.7","64.7","2.0","9.0"
"7","E.Manning","","39","0.159","0.255","0.255","48.7%","67.6","64.2","3.5","7.2"
"8","A.Smith","","40","0.087","0.211","0.211","40.0%","60.0","66.6","-6.6","8.5"
"9","D.Anderson","","49","0.135","0.157","0.157","53.1%","62.5","56.5","6.0","11.2"
"10","M.Ryan","","42","0.142","0.253","0.138","50.0%","70.3","69.9","0.4","6.1"
"11","M.Sanchez","","33","0.065","0.127","0.127","39.4%","63.0","67.7","-4.7","9.1"
"12","R.Wilson","","34","0.072","0.081","0.081","47.1%","52.2","52.6","-0.4","13.3"
"13","G.Smith","","38","0.047","0.040","0.040","39.5%","59.3","61.5","-2.2","10.0"
"14","P.Rivers","","46","0.021","0.027","0.009","50.0%","60.0","66.1","-6.1","6.6"
"15","R.Tannehill","","57","0.060","0.002","-0.023","49.1%","61.7","59.2","2.5","11.2"
"16","T.Bridgewater","","48","0.071","-0.018","-0.059","54.2%","79.5","73.8","5.7","4.1"
"17","C.Whitehurst","","28","-0.070","-0.078","-0.078","39.3%","43.5","61.1","-17.6","10.8"
"18","A.Dalton","","31","0.031","-0.079","-0.084","38.7%","58.3","57.5","0.8","11.0"
"19","C.Kaepernick","","34","-0.019","-0.106","-0.106","35.3%","57.9","65.8","-7.9","6.8"
"20","R.Griffin III","","41","0.041","-0.116","-0.116","34.1%","66.7","63.5","3.1","6.9"
"21","J.McCown","","34","-0.022","-0.146","-0.146","38.2%","46.4","54.8","-8.4","12.5"
"22","M.Stafford","","30","-0.020","-0.158","-0.158","33.3%","65.4","73.4","-8.1","5.6"
"23","D.Stanton","","26","-0.038","-0.174","-0.174","30.8%","60.0","71.4","-11.4","7.2"
"24","A.Luck","","45","-0.024","-0.172","-0.217","44.4%","52.9","61.7","-8.8","10.6"
"25","A.Rodgers","","47","-0.092","-0.231","-0.248","36.2%","41.5","63.1","-21.6","8.9"
"26","S.Hill","","45","-0.041","-0.264","-0.264","35.6%","52.6","65.3","-12.6","10.2"
"27","B.Bortles","","46","0.003","-0.280","-0.280","34.8%","56.8","61.5","-4.7","9.3"
"28","D.Carr","","64","-0.039","-0.305","-0.315","31.3%","49.1","61.6","-12.6","8.6"
"29","K.Orton","","34","-0.047","-0.352","-0.352","26.5%","51.9","66.4","-14.5","7.4"
"30","J.Cutler","","40","-0.017","-0.366","-0.366","37.5%","54.8","64.1","-9.2","9.6"
"31","T.Savage","","27","-0.000","-0.333","-0.380","37.0%","52.6","58.5","-5.9","11.7"
"32","J.Manziel","","30","0.002","-0.642","-0.642","30.0%","55.6","63.8","-8.2","6.9"
