"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Romo","","25","0.470","0.970","0.970","80.0%","90.0","68.7","21.3","7.3"
"2","E.Manning","","35","0.357","0.708","0.708","51.4%","78.1","63.5","14.6","9.7"
"3","R.Wilson","","37","0.259","0.540","0.540","45.9%","71.4","65.6","5.8","8.4"
"4","B.Roethlisberger","","28","0.246","0.406","0.406","57.1%","72.0","61.5","10.5","7.6"
"5","R.Tannehill","","57","0.242","0.409","0.368","66.7%","74.5","64.9","9.6","5.7"
"6","R.Griffin III","","31","0.203","0.294","0.294","54.8%","69.6","60.7","8.9","10.0"
"7","M.Ryan","","44","0.195","0.281","0.281","52.3%","75.0","66.7","8.3","7.6"
"8","M.Sanchez","","62","0.186","0.280","0.280","61.3%","74.0","67.3","6.7","6.9"
"9","C.Newton","","44","0.127","0.287","0.277","54.5%","58.1","62.5","-4.5","8.7"
"10","A.Rodgers","","42","0.216","0.293","0.263","59.5%","77.5","66.2","11.3","6.2"
"11","T.Bridgewater","","36","0.226","0.288","0.256","50.0%","76.0","62.5","13.5","6.0"
"12","A.Smith","","54","0.120","0.165","0.165","48.1%","68.9","66.2","2.7","6.0"
"13","S.Hill","","39","0.150","0.178","0.139","56.4%","75.0","67.8","7.2","9.2"
"14","M.Stafford","","47","0.052","0.127","0.117","42.6%","56.4","63.4","-7.0","7.8"
"15","C.Whitehurst","","40","0.124","0.114","0.114","52.5%","70.6","63.6","7.0","8.8"
"16","B.Hoyer","","19","0.036","0.095","0.095","31.6%","53.8","61.7","-7.9","13.5"
"17","P.Rivers","","60","0.116","0.166","0.089","50.0%","61.1","59.3","1.8","9.3"
"18","K.Orton","","54","0.066","0.085","0.085","42.6%","65.3","67.0","-1.7","7.2"
"19","M.Hasselbeck","","27","0.091","0.094","0.061","59.3%","71.4","69.2","2.2","5.9"
"20","G.Smith","","33","0.078","0.039","0.039","45.5%","63.0","59.4","3.6","10.3"
"21","C.Kaepernick","","39","0.048","0.071","0.031","46.2%","62.5","66.5","-4.0","6.3"
"22","D.Carr","","37","-0.018","0.014","0.014","40.5%","50.0","62.3","-12.3","9.7"
"23","B.Bortles","","38","-0.047","-0.001","-0.001","36.8%","50.0","66.7","-16.7","5.7"
"24","J.Clausen","","45","0.029","-0.052","-0.056","40.0%","60.5","61.0","-0.4","6.2"
"25","T.Brady","","43","0.016","-0.084","-0.084","46.5%","65.7","67.6","-1.9","5.3"
"26","D.Brees","","52","0.043","-0.024","-0.149","50.0%","66.7","65.7","0.9","9.2"
"27","C.Keenum","","48","-0.065","-0.149","-0.149","37.5%","48.8","65.0","-16.2","7.3"
"28","A.Dalton","","30","0.054","-0.038","-0.154","43.3%","70.8","67.2","3.6","6.3"
"29","P.Manning","","50","0.027","-0.135","-0.216","46.0%","63.6","63.2","0.5","7.1"
"30","R.Lindley","","51","-0.082","-0.250","-0.300","35.3%","40.9","60.9","-20.0","11.5"
"31","J.Flacco","","56","-0.076","-0.364","-0.392","32.1%","43.8","63.6","-19.8","10.0"
"32","A.Luck","","25","0.048","-0.431","-0.449","36.0%","68.2","66.2","2.0","5.8"
"33","J.McCown","","34","-0.031","-0.470","-0.496","26.5%","46.2","58.9","-12.8","11.2"
