"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Ryan","","28","0.415","0.743","0.743","67.9%","87.5","64.0","23.5","11.1"
"2","T.Romo","","28","0.354","0.798","0.723","64.3%","78.3","68.9","9.4","8.0"
"3","A.Luck","","45","0.343","0.626","0.626","60.0%","79.5","62.9","16.5","7.1"
"4","P.Rivers","","31","0.307","0.571","0.571","58.1%","72.0","59.2","12.8","7.9"
"5","D.Stanton","","40","0.222","0.530","0.530","50.0%","54.5","55.0","-0.4","14.9"
"6","D.Brees","","39","0.248","0.494","0.494","56.4%","77.1","71.0","6.2","6.8"
"7","N.Foles","","49","0.241","0.479","0.479","51.0%","65.9","60.1","5.8","9.3"
"8","B.Hoyer","","32","0.258","0.437","0.437","50.0%","76.0","65.0","11.0","9.2"
"9","K.Cousins","","52","0.181","0.385","0.384","55.8%","62.5","62.6","-0.1","10.0"
"10","A.Smith","","32","0.174","0.291","0.291","56.3%","76.0","72.1","3.9","3.1"
"11","E.Manning","","30","0.187","0.255","0.255","56.7%","75.0","66.6","8.4","7.0"
"12","A.Davis","","45","0.189","0.291","0.212","57.8%","71.4","64.9","6.5","8.6"
"13","B.Roethlisberger","","35","0.172","0.207","0.207","45.7%","75.9","66.7","9.1","3.9"
"14","B.Bortles","","31","0.128","0.298","0.196","58.1%","58.3","63.3","-5.0","8.7"
"15","C.Kaepernick","","53","0.191","0.171","0.171","56.6%","82.9","67.7","15.1","7.1"
"16","T.Brady","","41","0.110","0.171","0.171","48.8%","64.9","64.5","0.4","6.2"
"17","T.Bridgewater","","27","0.041","0.164","0.164","48.1%","60.0","71.6","-11.6","5.8"
"18","J.Flacco","","35","0.116","0.163","0.163","45.7%","63.3","61.4","2.0","8.2"
"19","A.Dalton","","28","0.067","0.125","0.125","60.7%","65.2","69.4","-4.1","6.1"
"20","P.Manning","","50","0.093","0.108","0.078","50.0%","64.6","62.9","1.7","9.0"
"21","J.Cutler","","47","0.054","0.080","0.072","44.7%","60.5","64.1","-3.6","7.0"
"22","D.Carr","","37","0.042","0.064","0.064","45.9%","61.8","66.4","-4.7","7.4"
"23","M.Stafford","","40","0.062","0.063","0.045","52.5%","64.7","65.6","-0.9","8.7"
"24","R.Wilson","","47","0.097","0.053","0.043","48.9%","75.0","69.0","6.0","6.1"
"25","C.Newton","","45","0.077","0.017","0.017","46.7%","68.6","63.7","4.8","7.8"
"26","M.Glennon","","29","0.077","-0.006","-0.006","41.4%","73.9","67.7","6.2","9.9"
"27","A.Rodgers","","31","-0.002","-0.038","-0.038","51.6%","59.3","65.9","-6.6","8.0"
"28","R.Fitzpatrick","","46","0.004","-0.098","-0.111","43.5%","60.6","64.4","-3.7","8.5"
"29","E.Manuel","","51","-0.019","-0.112","-0.112","45.1%","60.5","68.4","-7.9","5.8"
"30","G.Smith","","51","0.035","-0.023","-0.140","43.1%","61.9","62.4","-0.5","7.9"
"31","J.Locker","","43","-0.025","-0.195","-0.195","39.5%","51.5","60.7","-9.2","12.0"
"32","R.Tannehill","","50","-0.066","-0.305","-0.305","34.0%","48.8","66.5","-17.6","7.1"
