"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Flacco","","33","0.375","0.901","0.901","69.7%","73.3","65.6","7.7","8.7"
"2","A.Rodgers","","33","0.392","0.738","0.738","63.6%","78.6","59.1","19.5","8.3"
"3","A.Luck","","44","0.304","0.607","0.607","59.1%","72.5","62.0","10.5","10.2"
"4","P.Rivers","","43","0.263","0.441","0.441","53.5%","76.3","64.6","11.7","7.8"
"5","R.Tannehill","","38","0.260","0.449","0.435","57.9%","74.2","63.5","10.7","5.7"
"6","T.Bridgewater","","36","0.178","0.432","0.432","52.8%","63.3","66.5","-3.2","8.9"
"7","E.Manning","","43","0.255","0.437","0.431","58.1%","71.8","61.3","10.4","7.9"
"8","T.Romo","","33","0.254","0.415","0.415","57.6%","75.9","64.4","11.5","9.7"
"9","A.Smith","","31","0.225","0.406","0.406","51.6%","76.9","70.2","6.7","4.5"
"10","C.Newton","","33","0.154","0.389","0.389","48.5%","56.0","61.3","-5.3","8.4"
"11","M.Stafford","","41","0.177","0.282","0.282","53.7%","72.7","67.7","5.0","8.1"
"12","B.Roethlisberger","","49","0.220","0.279","0.279","51.0%","74.4","61.4","12.9","10.7"
"13","D.Brees","","48","0.177","0.280","0.279","54.2%","72.7","67.7","5.0","8.1"
"14","M.Ryan","","45","0.097","0.134","0.134","46.7%","62.5","62.0","0.5","9.9"
"15","M.Glennon","","43","0.070","0.123","0.122","39.5%","51.2","54.8","-3.6","11.7"
"16","C.Whitehurst","","32","0.054","0.076","0.076","46.9%","54.5","57.8","-3.2","12.8"
"17","D.Carr","","29","0.035","-0.001","-0.024","51.7%","66.7","68.4","-1.8","6.2"
"18","C.Kaepernick","","45","0.012","0.060","-0.030","37.8%","56.7","66.5","-9.8","7.1"
"19","J.Cutler","","39","0.113","0.152","-0.034","59.0%","64.7","62.5","2.2","7.8"
"20","B.Bortles","","46","0.096","-0.012","-0.051","50.0%","80.6","70.7","9.9","5.1"
"21","R.Fitzpatrick","","48","0.031","-0.066","-0.088","50.0%","67.6","67.1","0.5","7.7"
"22","G.Smith","","40","-0.050","-0.120","-0.174","40.0%","51.5","64.9","-13.4","8.1"
"23","N.Foles","","48","-0.023","-0.223","-0.223","37.5%","48.8","57.8","-8.9","12.1"
"24","E.Manuel","","47","-0.042","-0.160","-0.302","36.2%","48.8","60.9","-12.1","8.6"
"25","K.Cousins","","38","-0.005","-0.331","-0.392","36.8%","57.6","64.2","-6.6","9.4"
"26","T.Brady","","26","0.004","-0.355","-0.498","38.5%","60.9","66.1","-5.3","7.7"
"27","M.McGloin","","21","0.043","-0.357","-0.521","42.9%","63.2","61.3","1.8","9.1"
