"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Brady","","38","0.436","0.865","0.865","76.3%","85.7","64.9","20.8","6.9"
"2","B.Roethlisberger","","51","0.403","0.823","0.823","72.5%","81.6","64.7","16.9","8.4"
"3","P.Manning","","39","0.249","0.527","0.527","61.5%","71.4","66.7","4.7","6.5"
"4","D.Brees","","37","0.308","0.515","0.515","70.3%","84.4","68.4","16.0","8.8"
"5","K.Orton","","23","0.210","0.423","0.423","47.8%","58.8","55.7","3.2","12.1"
"6","A.Smith","","36","0.236","0.384","0.384","52.8%","86.2","76.4","9.8","1.9"
"7","A.Rodgers","","49","0.164","0.291","0.277","59.2%","71.8","69.8","2.0","5.9"
"8","P.Rivers","","48","0.203","0.254","0.254","50.0%","73.2","61.7","11.5","8.8"
"9","M.Ryan","","35","0.216","0.324","0.237","60.0%","76.9","67.5","9.4","5.2"
"10","M.Stafford","","50","0.046","0.200","0.200","50.0%","54.5","67.8","-13.3","7.7"
"11","R.Fitzpatrick","","43","0.073","0.187","0.187","41.9%","54.3","61.8","-7.5","9.4"
"12","C.McCoy","","41","0.218","0.179","0.177","53.7%","83.3","63.9","19.4","10.1"
"13","A.Luck","","58","0.124","0.221","0.169","53.4%","59.1","59.7","-0.6","10.1"
"14","C.Palmer","","47","0.038","0.167","0.167","34.0%","50.0","62.3","-12.3","10.4"
"15","B.Hoyer","","31","0.097","0.163","0.163","48.4%","67.9","69.3","-1.4","7.6"
"16","R.Wilson","","38","0.081","0.124","0.124","44.7%","62.5","64.2","-1.7","7.1"
"17","D.Carr","","57","0.077","0.078","0.072","42.1%","66.7","65.9","0.7","7.8"
"18","A.Dalton","","38","0.178","0.194","0.068","50.0%","77.8","66.6","11.2","7.3"
"19","N.Foles","","68","0.047","0.033","0.008","39.7%","61.0","62.7","-1.7","9.9"
"20","T.Bridgewater","","48","0.024","-0.008","-0.008","47.9%","58.5","61.9","-3.4","9.7"
"21","J.Cutler","","36","0.100","0.078","-0.008","55.6%","66.7","61.8","4.9","8.2"
"22","T.Romo","","34","-0.001","-0.012","-0.012","44.1%","63.0","70.6","-7.6","8.1"
"23","R.Tannehill","","39","0.001","-0.033","-0.089","43.6%","55.2","61.4","-6.3","10.0"
"24","M.Glennon","","40","0.052","-0.126","-0.126","37.5%","67.9","62.8","5.1","7.3"
"25","Z.Mettenberger","","46","0.033","-0.161","-0.176","39.1%","65.9","64.2","1.6","8.6"
"26","J.Flacco","","39","-0.039","-0.186","-0.208","38.5%","51.5","63.2","-11.7","10.2"
"27","M.Vick","","47","0.000","-0.205","-0.213","42.6%","58.1","62.7","-4.6","9.4"
"28","A.Davis","","34","0.053","-0.330","-0.330","38.2%","62.5","58.7","3.8","10.7"
"29","C.Newton","","37","-0.026","-0.291","-0.352","40.5%","54.5","64.7","-10.2","7.1"
"30","B.Bortles","","47","-0.035","-0.182","-0.368","34.0%","52.9","63.9","-11.0","9.5"
