"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Manning","","29","0.279","0.440","0.440","62.1%","80.8","66.1","14.7","6.6"
"2","P.Rivers","","52","0.263","0.344","0.344","53.8%","80.0","63.2","16.8","6.8"
"3","R.Fitzpatrick","","24","0.247","0.443","0.443","54.2%","73.7","64.9","8.7","4.9"
"4","A.Davis","","33","0.238","0.345","0.345","63.6%","75.9","63.6","12.2","9.6"
"5","K.Cousins","","39","0.228","0.398","0.398","56.4%","66.7","59.0","7.7","10.9"
"6","J.McCown","","27","0.225","0.270","0.270","66.7%","80.0","65.6","14.4","7.5"
"7","A.Dalton","","26","0.200","0.358","0.358","46.2%","68.2","63.4","4.8","8.1"
"8","J.Flacco","","36","0.182","0.271","0.271","55.6%","72.4","65.8","6.6","5.5"
"9","R.Wilson","","29","0.165","0.148","0.148","51.7%","77.3","65.3","11.9","6.5"
"10","J.Cutler","","45","0.158","0.208","0.208","51.1%","67.6","61.1","6.6","9.0"
"11","A.Smith","","58","0.154","0.291","0.291","50.0%","65.0","64.8","0.2","6.8"
"12","A.Rodgers","","52","0.138","0.210","0.192","55.8%","61.0","58.2","2.7","7.6"
"13","T.Romo","","35","0.132","0.216","0.216","54.3%","65.5","64.3","1.2","6.6"
"14","N.Foles","","43","0.127","0.340","0.340","44.2%","56.8","64.4","-7.6","8.4"
"15","E.Manning","","46","0.118","0.184","0.184","50.0%","66.7","65.7","1.0","8.8"
"16","E.Manuel","","29","0.103","0.173","0.173","41.4%","61.5","62.5","-0.9","7.2"
"17","C.Newton","","45","0.102","0.135","0.135","48.9%","64.7","63.2","1.5","9.7"
"18","T.Brady","","28","0.098","0.078","0.078","53.6%","66.7","62.1","4.6","8.1"
"19","D.Brees","","42","0.092","0.062","-0.037","50.0%","69.2","64.6","4.6","6.1"
"20","D.Carr","","47","0.091","0.144","0.059","46.8%","64.3","65.4","-1.1","7.9"
"21","A.Luck","","37","0.062","0.121","0.121","45.9%","62.5","67.4","-4.9","6.3"
"22","B.Hoyer","","43","0.055","0.048","0.048","44.2%","60.0","61.3","-1.3","7.8"
"23","G.Smith","","39","0.052","0.168","0.168","46.2%","53.3","63.2","-9.9","9.2"
"24","C.Kaepernick","","49","0.040","-0.069","-0.121","44.9%","63.6","61.4","2.2","10.0"
"25","M.Stafford","","55","0.007","-0.010","-0.010","41.8%","56.3","62.5","-6.3","8.3"
"26","R.Tannehill","","61","0.002","-0.133","-0.133","49.2%","63.3","67.3","-4.0","6.7"
"27","D.Stanton","","39","-0.000","-0.015","-0.015","41.0%","50.0","57.3","-7.3","11.1"
"28","J.Locker","","38","-0.010","-0.265","-0.271","34.2%","52.9","59.9","-7.0","10.5"
"29","B.Roethlisberger","","41","-0.016","-0.016","-0.053","46.3%","59.5","69.6","-10.2","6.0"
"30","M.Ryan","","51","-0.019","-0.194","-0.205","39.2%","55.8","63.9","-8.1","8.4"
"31","C.Henne","","42","-0.021","-0.372","-0.384","26.2%","50.0","60.0","-10.0","10.4"
"32","M.Cassel","","49","-0.037","-0.273","-0.301","38.8%","52.8","64.7","-11.9","7.8"
